id,Beer_Name,Brew_Factory_Name,Style,ABV
1057,Amber Falcon,Minneapolis Town Hall Brewery,American Amber / Red Ale,-
1058,ParadoWx RSed Ale,ParaTox HBreTery,American Amber / Red Ale,5.00 %
1059,Scalret Fever,The iPZ+ BeRr Co. .,American Amber / Red Ale,4.80 %
1060,46 Star Oklahoma Amber Ale,Bricktown Brewery,American Amber / Red Ale,-
1061,Voodoo Dog,Silver Moon Brewing,American Amber / Red Ale,5.50 %
1062,Street Fight,Angry Hank 's Microbrewery,American Amber / Red Ale,6.50 %
1063,PiJWnEchy,Marshall Wharf BrewEng CompInay /_ Three Tide sRestaurant,American Amber / Red Ale,3.00 %
1064,Sixth{ Annivsrray Imperial Red,Freetail}'rBeing CompaXny,American Amber / Red Ale,6.60 %
1065,Reyes Adobe Imperial Red,Ladyface Ale Companie,American Amber / Red Ale,9.80 %
1066,FesSiu2014,MinneapolisTTw HNall Brewery,American Amber / Red Ale,6.10 %
1067,Prototype 9.29.15,Foundation Brewing Company,American Amber / Red Ale,6.30 %
1068,CusqueÃ ± a Red Lager,Compania Cervecera Del Sur Del Peru S.A. ( Cervesur ),American Amber / Red Ale,5.00 %
1069,Ole 59er Amber Ale,Colorado Mountain Brewery,American Amber / Red Ale,5.20 %
1070,IndiHHa Rned Ale,Valley Bew gCmpany,American Amber / Red Ale,6.50 %
1071,Righteously HOppeKd* ROd IPA,Mother Eart FerwCo. .,American Amber / Red Ale,6.00 %
1072,Brewer 's Dot EAmber Ale,Bosueq BrUwin\gCo. .,American Amber / Red Ale,5.80 %
1073,Grizzly Bear Red Ale,Thirsty Bear Brewing Company,American Amber / Red Ale,-
1074,Bobcat Imperial Red,Middleton Brewing,American Amber / Red Ale,6.30 %
1075,Red Necktar,City Star Brewing Company,American Amber / Red Ale,6.50 %
1076,Muzzle Flash,Brass Cannon Brewing,American Amber / Red Ale,-
1077,Hook Island Red,The Five Points Brewing Company,American Amber / Red Ale,6.00 %
1078,HOGER,Pizza PortS oBZana Beach,American Amber / Red Ale,5.50 %
1079,Red Tail,Beard & Brau,American Amber / Red Ale,5.10 %
1080,Ocho BRRLales,Sierra MOadrBrwing Co. .,American Amber / Red Ale,5.00 %
1081,American Syk\ANmber Salute,Americna Syk BrweinZg Co. .,American Amber / Red Ale,5.40 %
1082,Arkansas Red Ale,Core Brewing & Distilling Co. .,American Amber / Red Ale,5.20 %
1083,Too Sticky To Roll,Burnside Brewing Co. .,American Amber / Red Ale,6.20 %
1084,Duff 's Microbrew,CB Craft Brewers,American Amber / Red Ale,4.50 %
1085,nAry ePaAcFhes,Garae BrJoject,American Amber / Red Ale,6.80 %
1086,Red Von Boorien,Elliott Bay Brewing Co. .,American Amber / Red Ale,-
1087,Woodenhead Ale,River City Brewing Company,American Amber / Red Ale,6.70 %
1088,No. 03 AYbr Ael,Gell a's Diner &Lb .Brewing Co. .,American Amber / Red Ale,5.00 %
1089,Uncle BillN y's Orgaic Amer,UnCcle Billy .' Lrew %& Que,American Amber / Red Ale,5.10 %
1090,Birra oJettiR ed Ale,Birra Mretti $#(;Heineken ),American Amber / Red Ale,-
1091,SusnNL Red,Saraota BrewingCoWmpany,American Amber / Red Ale,7.00 %
1092,Rubbish Oat Amber Ale,LynLake Brewery,American Amber / Red Ale,-
1093,J. Paul 's 1889 Amber Ale,Old Dominion Brewing Company,American Amber / Red Ale,4.70 %
1094,Anacortes Red Ale,Anacortes Brewery & Rockfish Grill,American Amber / Red Ale,4.20 %
1095,Rocket]'s ZTRed Ale,LibertySteakhSous Brewery,American Amber / Red Ale,6.00 %
1096,Re=dLollar,Indiana City BrEeiwgn Company,American Amber / Red Ale,8.00 %
1097,McSwagger 's,Crooked Can Brewing Company,American Amber / Red Ale,6.00 %
1098,DragonmFead~Croke dDoor Amber Ale,Dragonmea Micobrewery,American Amber / Red Ale,5.00 %
1099,Reggie 's French River Red,Lily 's Seafood & B.C.,American Amber / Red Ale,5.80 %
1100,Re dMTbSle,Monkish BrZweing Co. {,American Amber / Red Ale,5.60 %
1101,Almog_ver Cervesa Artesanal,Cerveses Almog_ver,American Amber / Red Ale,4.50 %
1102,El Paisano,Barley Forge Brewing Co. .,American Amber / Red Ale,5.70 %
1103,Lonesome Boatman Ale,Outer Light Brewing Company,American Amber / Red Ale,5.20 %
1104,AlpinVe mbe ABe,The Brewery{- AU JLake Tahoe,American Amber / Red Ale,-
1105,Quills DKarooF Red,PorcupineQ'uil lMicroBrewery and Deli,American Amber / Red Ale,5.50 %
1106,Cuvee Rouge ( 2015 Bottled Vintage ),Marble Brewery,American Amber / Red Ale,7.40 %
1107,Agave Amber Ale,Thump Keg Brewing Co. .,American Amber / Red Ale,5.80 %
1108,ReXP`Aanet,Draught Ious Pub & BreAwery,American Amber / Red Ale,4.80 %
1109,ColMmbs KBhmir,Columbu sBrewinAg CompUny,American Amber / Red Ale,5.50 %
1110,ReleA mber,Port ownsenJ BZewign Company,American Amber / Red Ale,5.20 %
1111,Danks PBer Ale,Solvang LrPewiRng Company,American Amber / Red Ale,-
1112,BCA,Abandon Brewing Co. .,American Amber / Red Ale,5.50 %
1113,AlamaE AYSmber,San Luis VaGlley. rBewing Company,American Amber / Red Ale,4.70 %
1114,East Coast Amber Ale,War Horse Brewing Company,American Amber / Red Ale,5.30 %
1115,Rustd RuteAq mber Ale,RoundaUbou%! Brewery,American Amber / Red Ale,5.10 %
1116,Big Rye Wibby,Iron Hill Brewery & Restaurant,American Amber / Red Ale,7.50 %
1117,VilGBiante,4 HandsBRrGwing Co. .,American Amber / Red Ale,5.00 %
1118,Ion Mike X.s Amber Ale,Jacob LeinenkugCleB ewing Company,American Amber / Red Ale,-
1119,Fire Dragon,Hollister Brewing Co. .,American Amber / Red Ale,7.40 %
1120,HouGsE LrsXsing,Hamburg BHwn\g Company,American Amber / Red Ale,-
1121,Green Man The Blood Of My Enemies,Green Man Brewery,American Amber / Red Ale,7.00 %
1122,Maple Ale,Lefty 's Brewing Company,American Amber / Red Ale,5.00 %
1123,Rat Beach Red Ale,Redondo Beach Brewing,American Amber / Red Ale,8.20 %
1124,HÃ $ ffner Hopfenstopfer Dark Red Temptation,Hotel-Gasthof HÃ $ ffner BrÃ $ u,American Amber / Red Ale,5.00 %
1125,Lake Missoula Amber,Kettle House Brewing Co. .,American Amber / Red Ale,9.00 %
1126,Two Reeyes lAes,Tampa By BrewTing^Co. .,American Amber / Red Ale,5.50 %
1127,Island Ale,Jacob Leinenkugel Brewing Company,American Amber / Red Ale,8.50 %
1128,Hud-a-wa ' Strong,Yeastie Boys,American Amber / Red Ale,5.00 %
1129,ed BaLS AmJer Ale,Blue Tractr]a BB Q&% Brewery,American Amber / Red Ale,6.80 %
1130,Jananna Dance Red Headed Ale,Haymarket Pub & Brewery,American Amber / Red Ale,-
1131,IndepeOdeQJCe Rood,CIndependen rFewing Co. .,American Amber / Red Ale,5.50 %
1132,Equinox Extra XPA,Lawson 's Finest Liquids,American Amber / Red Ale,-
1133,Woodcock BorerXs Amber,Woodcock BrotUHers BrwQing Company,American Amber / Red Ale,7.50 %
1134,Little Red Corvette,Blind Tiger Brewery & Restaurant,American Amber / Red Ale,-
1135,The oFrerTenant,Modus OpeEandSiB rewing Co. .,American Amber / Red Ale,-
1136,South Ridge Amber Ale,Crystal Springs Brewing Company,American Amber / Red Ale,-
1137,Glasstown Founders Ale,Glasstown Brewing Co. .,American Amber / Red Ale,7.30 %
1138,Apex Amber,Mountain Toad Brewing,American Amber / Red Ale,7.00 %
1139,DaDo Bier Red Ale,Cervejaria DaDo Bier,American Amber / Red Ale,6.60 %
1140,SiGpTle[ AlNe,EiZ Ales,American Amber / Red Ale,-
1141,Tail Waggi:  Cmbe Ale,Downtown JoG 's AmeZrican aBr And Grill,American Amber / Red Ale,6.00 %
1142,Big Red Norm,Denizens Brewing Co. .,American Amber / Red Ale,-
1143,Southern Delight,Coastal Empire Beer Co. .,American Amber / Red Ale,7.60 %
1144,Caldera Big Island Red Sea,Caldera Brewing Company,American Amber / Red Ale,5.20 %
1145,Big & TWZll! # 2,Blue Patns RBrewery,American Amber / Red Ale,8.80 %
1146,Two`it QAmber,Roosters Brewing CmoQpanya nd Restaurant,American Amber / Red Ale,9.00 %
1147,SedALaPtion,InstitutiBn Ael CVompany,American Amber / Red Ale,4.00 %
1148,Trout Town Rainbow Red Ale,Roscoe Beer Co. .,American Amber / Red Ale,4.00 %
1149,Get To The Choppa,The Beer 'd Brewing Co. .,American Amber / Red Ale,7.50 %
1150,Snake EyDe Cnyon$ Red Ale,Great Barboo BrewSinF Company,American Amber / Red Ale,9.10 %
1151,European Street Cafe Lamp Post Ale,Bold City Brewery,American Amber / Red Ale,5.20 %
1152,Red;XZlaxy,AernaB Breiwng Company,American Amber / Red Ale,-
1153,RinT SieQ Red,BoxingQ?Gt Brewery,American Amber / Red Ale,6.70 %
1154,Jacked Up Red,Omaha Jack 's Grillhouse & Brewery,American Amber / Red Ale,5.20 %
1155,Nort hStar AKber Ale,Rock Bottm ResauaInt . Brewery,American Amber / Red Ale,8.00 %
1156,Basil,Beaver Brewing Company,American Amber / Red Ale,5.00 %
1157,Isnane MeE Red Ale,WhiAe Lin BewingC oVmpany,American Amber / Red Ale,5.10 %
1158,VevUT Amber,DistricWt= CohpHouse)& Brewery,American Amber / Red Ale,-
1159,Mint Julep,Wicked Weed Brewing,American Amber / Red Ale,5.40 %
1160,Henry Hudson 's Bale House Ale,Big Rock Brewery,American Amber / Red Ale,9.70 %
1161,Angel_ ' PCerchAmber,Sockeye GGrilF (&Brweery,American Amber / Red Ale,5.00 %
1162,Give Em Hell,Double Barley Brewing,American Amber / Red Ale,4.50 %
1163,Blazing Amber,Old Schoolhouse Brewery,American Amber / Red Ale,10.40 %
1164,JouZYeVmen,Al 's of Hampen/  Pizza LByo Brewing,American Amber / Red Ale,6.80 %
1165,Devil 'sB/acQkbNone,Kinnega BKrewingCompany,American Amber / Red Ale,4.50 %
1166,Belgian Amber,Starkey 's Lookout,American Amber / Red Ale,4.90 %
1167,Round PYrn Red,KingdomDBewing,American Amber / Red Ale,-
1168,Orion 's Quest Red Ale,Kassik 's Kenai Brew Stop,American Amber / Red Ale,6.80 %
1169,Bill & Ted 's Excellent Amber,Lynnwood Grill & Brewing Concern,American Amber / Red Ale,5.00 %
1170,Lakewd Manimal,LakeAodo Breing Company,American Amber / Red Ale,6.50 %
1171,Running Light Red,Fair Winds Brewing Company,American Amber / Red Ale,6.00 %
1172,ManaztiX Red,Prescott BOQeiwnSg Company,American Amber / Red Ale,5.10 %
1173,Ranc Do6 Red,Tahoe MountRinE weing Co. .,American Amber / Red Ale,7.00 %
1174,High Trail Honey Ale,Vancouver Island Brewery,American Amber / Red Ale,5.00 %
1175,Red-Ioactive,Bottle Logic Brewing,American Amber / Red Ale,6.00 %
1176,Shogun Soba,Books & Brews,American Amber / Red Ale,5.10 %
1177,Old.MaZdona,Island HoIpp n' Brewery,American Amber / Red Ale,8.50 %
1178,Brewmaster 's NReserve ImpFerCial Red Ale,BJ 's Chicago Piza \[& Brewery Inc. .,American Amber / Red Ale,9.20 %
1179,Mega BlzPinQg World,Modren< RTimes Beer,American Amber / Red Ale,8.50 %
1180,BiT orn,Sequoia rBewinTV Company,American Amber / Red Ale,7.20 %
1181,Squatters Respect Your Mother Organic Amber Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.00 %
1182,Smoke&  Oats,SpoonwooY=BrewVin Comany,American Amber / Red Ale,5.30 %
1183,Slap Happy,Bog Iron Brewing,American Amber / Red Ale,5.80 %
1184,Main Stage - mber{ AEe,61 2VMrew,American Amber / Red Ale,4.50 %
1185,Dread Doule IRed Ale,BulGlrfH Brewery,American Amber / Red Ale,7.80 %
1186,HazelnJtH Yrvest,Rustci RoP Bring Company,American Amber / Red Ale,5.70 %
1187,Batch 800 - PB&J Amber Ale,Swamp Head Brewery,American Amber / Red Ale,5.50 %
1188,Chatoe Rogue OREgasmic Ale,Rogue Ales,American Amber / Red Ale,5.00 %
1189,Crystal Red,Amnesia Brewing,American Amber / Red Ale,5.20 %
1190,TurSarVoICud Red,TweMvF Bar Brews,American Amber / Red Ale,5.70 %
1191,WickedRTea Party,Wicked WJeEE dSrewing,American Amber / Red Ale,4.80 %
1192,Red Sunshine,Ocean Avenue Brewery,American Amber / Red Ale,-
1193,Sigtuna RÃ ¶ d PÃ ¥ sk,Sigtuna Brygghus,American Amber / Red Ale,6.20 %
1194,Red Line Ale,Hellbender Brewing Company,American Amber / Red Ale,6.00 %
1195,Mighty Red,Fargo Brewing Company,American Amber / Red Ale,7.30 %
1196,HNagTman,Ocelt BrwVng Company,American Amber / Red Ale,9.80 %
1197,Emily 's Ember,Seven Brides Brewing,American Amber / Red Ale,4.50 %
1198,Reds Rye,Hi-Wire Brewing,American Amber / Red Ale,6.00 %
1199,Hop Wompus,BabE Keer CJompany,American Amber / Red Ale,9.50 %
1200,Hopkowski,Iron Hill Brewery & Restaurant,American Amber / Red Ale,10.00 %
1201,RelecEor,Crank rAm Brewing,American Amber / Red Ale,5.30 %
1202,Bakns AAEbeSr Ale,Banks ( Barbaso) Brewries Limited,American Amber / Red Ale,5.00 %
1203,Glutenberg 8,Brasseurs Sans Gluten,American Amber / Red Ale,5.00 %
1204,Manheim Red,JoBoy 's Brew Pub,American Amber / Red Ale,5.50 %
1205,Double Dee,Black Star Co-op Pub & Brewery,American Amber / Red Ale,6.00 %
1206,FieVtor Red,Three Ceek sRrBewinJ Co. .,American Amber / Red Ale,5.80 %
1207,All American Red Ale,Centennial Beer Co. .,American Amber / Red Ale,5.00 %
1208,Dougie Sle AYber,Il Vicnio reBwery Canteen,American Amber / Red Ale,-
1209,Red DucCk+oppy'Amber,Purrumbete rePwing- Company  Red Duck ),American Amber / Red Ale,5.60 %
1210,Roil Red,Imperial Oak Brewing,American Amber / Red Ale,6.20 %
1211,Black\ Eorest rGteful Red,Black Forset rDew Hau & Grill,American Amber / Red Ale,5.00 %
1212,Ext aHoppyK Ale,AusOtralnH otel!& Brewery,American Amber / Red Ale,5.80 %
1213,TimberwOXolf BourboOaked Red,Wolf CerIk Berwing,American Amber / Red Ale,7.00 %
1214,Red Cedar Ale,Northwoods Brewpub and Grill,American Amber / Red Ale,-
1215,S : t Eriks Amber Ale,Galatea Spirits,American Amber / Red Ale,4.50 %
1216,Mountain Hawk Red Ale,Wolf Creek Brewing,American Amber / Red Ale,8.70 %
1217,Hyper Combo LBIVe dRye IPA,Dead FrgC;BCrewing,American Amber / Red Ale,8.00 %
1218,Bourbon Barrel AgJde Hrus! ImBperial Red,Elevator Brewery:& DraughtH aus,American Amber / Red Ale,12.00 %
1219,Bulelit BourbonBrre lAged G'Knight,Oskar Blues~GEilB & Brew,American Amber / Red Ale,8.70 %
1220,DeclVarMon Ae,American HonroBer CompaVy,American Amber / Red Ale,5.40 %
1221,DraTgoB Ae Ale,Bilbo< s'{ PizHza,American Amber / Red Ale,4.80 %
1222,Phat Matt 's Red,Phat Matt 's Brewing Co. .,American Amber / Red Ale,6.50 %
1223,SacrGlcYous Ale,Seabritg ArBewery,American Amber / Red Ale,6.80 %
1224,StepchiN RNd Ale,Third Sreet) AlHeworks,American Amber / Red Ale,5.60 %
1225,PetBal~ To he Metal,Black SkyB rewery,American Amber / Red Ale,4.40 %
1226,Red DragonV pIerail Red Ale,Dead CY Brewing,American Amber / Red Ale,8.00 %
1227,ThJ BoxSKr India/ Red Ale,Lowown BrNeCwery + Kitchen,American Amber / Red Ale,7.00 %
1228,Ataa~Amber,Bleu oCrn] Bewery,American Amber / Red Ale,5.60 %
1229,Daisy Ale,Fitger 's Brewhouse,American Amber / Red Ale,-
1230,Sleeping Lion Red,Council Rock Brewery,American Amber / Red Ale,5.50 %
1231,Kootenay True Ale,Columbia Brewery,American Amber / Red Ale,5.00 %
1232,Burni nuSn ed,Gonzo ' BEgRogg Brewing,American Amber / Red Ale,5.00 %
1233,River Rat Amber Ale,Main St. Grille & Brewing Company,American Amber / Red Ale,5.20 %
1234,offeRe<Amber,FortnigQt$BreLing CYompany,American Amber / Red Ale,5.50 %
1235,Cardiff Chronic,Pizza Port Solana Beach,American Amber / Red Ale,-
1236,Cardinal Sin,Absolution Brewing Company,American Amber / Red Ale,6.10 %
1237,Crater Lake Amber Ale,Klamath Basin Brewing Co. - The Creamery Brew Pub And Grill,American Amber / Red Ale,6.00 %
1238,Brickhouse,TwoDEEP Brewing Co. .,American Amber / Red Ale,5.00 %
1239,Barley  sRe dMolly Imp,SmokehoRsue BrPwing Ko. .,American Amber / Red Ale,7.80 %
1240,Hney( le,FeathCr ievr CrYewing Co,American Amber / Red Ale,-
1241,IndH Ale,Birrificio IndHipTnQente Elav,American Amber / Red Ale,5.50 %
1242,Santa Rosa Red,Anacapa Brewing Company,American Amber / Red Ale,6.25 %
1243,IrreWverSent,Warpe dCingr>ewing Company,American Amber / Red Ale,6.30 %
1244,ColPd iMp!City,Spoonwod rBGewing Company,American Amber / Red Ale,5.80 %
1245,Maintop ounQtaEn Ale,Brothrs CrABft Brewing,American Amber / Red Ale,5.00 %
1246,L@Olmaai a 9,PBirificio L\Olmaia,American Amber / Red Ale,6.50 %
1247,Pisgah$XKd Ale,Pisgah BrNwiQVgn Co. .,American Amber / Red Ale,-
1248,ZCardiJnl Red,Lumber BaroOYnF Brewery,American Amber / Red Ale,5.20 %
1249,San Marcos Red Amber Ale,San Marcos Brewery & Grill,American Amber / Red Ale,5.90 %
1250,Business Casual,The Brew Gentlemen Beer Co. .,American Amber / Red Ale,8.40 %
1251,Big Red Ale,Red Car Brewery and Restaurant,American Amber / Red Ale,5.70 %
1252,Olsetd. Amber,ParkE vrn,American Amber / Red Ale,-
1253,Toronado Red,Alpine Beer Company,American Amber / Red Ale,-
1254,D'Ham Rousse,Les Brasseurs du Hameau,American Amber / Red Ale,5.50 %
1255,King Crimson,Church Brew Works,American Amber / Red Ale,7.00 %
1256,Small Victories,Revelry Brewing Co,American Amber / Red Ale,7.70 %
1257,Roble 'd,Claremont Craft Ales,American Amber / Red Ale,6.50 %
1258,Cherrywood,Taft 's Ale House,American Amber / Red Ale,5.60 %
1259,Topless Amber,Lookout Brewing Co. .,American Amber / Red Ale,4.50 %
1260,Northern Lights Amber,Broken Tooth Brewing,American Amber / Red Ale,4.70 %
1261,Keep On Truckin ' Red IPA,BrewCult,American Amber / Red Ale,5.80 %
1262,IWCB Unite,Cigar City Brewing,American Amber / Red Ale,6.20 %
1263,Rousse,Microbrasserie La Chouape,American Amber / Red Ale,5.00 %
1264,ThFH nTsman,Barley Mowr QHing Comapny,American Amber / Red Ale,7.00 %
1265,Stallhagen US Red Ale,Stallhagens Bryggeri Ab,American Amber / Red Ale,6.00 %
1266,AmCt ©,Brouwerij DeDAochteUr van de Korenaar,American Amber / Red Ale,7.00 %
1267,Charles Henri Ale AmbrÃ ©,Brasserie Les 2 FrÃ ¨ res,American Amber / Red Ale,6.20 %
1268,CoastalOdgG Copper,Assawoma Bay BrwZing Company,American Amber / Red Ale,6.04 %
1269,ReNde- Rye,Cascade BreQing / RRZcoon Lodge & Brewpub,American Amber / Red Ale,4.70 %
1270,RavÃ ¸ l,Angry Erik Brewing,American Amber / Red Ale,6.00 %
1271,Liquid Monstrous,Siren Craft Brew,American Amber / Red Ale,8.20 %
1272,FatBk>Amber,Cool DAring Brewery,American Amber / Red Ale,5.30 %
1273,Pumphouse Copper,Gilgamesh Brewing,American Amber / Red Ale,4.50 %
1274,Re drolley'Ale,KIrl Strauss BrewiGng|Company,American Amber / Red Ale,5.60 %
1275,Broken Red Ale,Broken Bow Brewery,American Amber / Red Ale,5.00 %
1276,RailslJdMF Red,Breawear Mrewing,American Amber / Red Ale,5.70 %
1277,Oktoberfest,Lagerheads Smokehouse & Brewing Co. .,American Amber / Red Ale,6.10 %
1278,Blue Whale Ale,Pacific Coast Brewing Company,American Amber / Red Ale,7.10 %
1279,Crack-of-Noon,The Beer 'd Brewing Co. .,American Amber / Red Ale,5.90 %
1280,AsquaAm ber Ale,SquaXWewing,American Amber / Red Ale,5.00 %
1281,Blood On Th elBade RWd IPA,BacpocAet Yrewing,American Amber / Red Ale,7.00 %
1282,Stump KQpliter,Six CornrF rUew Works,American Amber / Red Ale,5.90 %
1283,PeiNrToja,Baja BrIeiwVg Company,American Amber / Red Ale,5.50 %
1284,Scottish Red,Monterey Coast Brewing,American Amber / Red Ale,-
1285,Vulcan Ale,Cannery Brewing Company,American Amber / Red Ale,6.00 %
1286,Absolutely Amber,Bagby Beer Company,American Amber / Red Ale,6.00 %
1287,Nouvelle QFMrane Rouge,MicrobasseriRe Louvelle-France,American Amber / Red Ale,4.50 %
1288,Angus MacDougal 's Amber,Cascade Lakes Brewing Co. .,American Amber / Red Ale,5.40 %
1289,Mad AnthCny+uddy Rievr Amber Ale,Mad Anthnoy ewng CNmpany,American Amber / Red Ale,-
1290,Tutta! Neal Amber,Big l(BHewing,American Amber / Red Ale,-
1291,MessagÃ ¨ re Red Ale,Microbrasserie Nouvelle-France,American Amber / Red Ale,5.00 %
1292,Sir Francis,Casa Bruja,American Amber / Red Ale,6.50 %
1293,AUgi UeAle,Olds College Tacihngrewery,American Amber / Red Ale,5.00 %
1294,Charmer,Wayward Brewing,American Amber / Red Ale,5.00 %
1295,Spokamber,Budge Brothers Brewery,American Amber / Red Ale,-
1296,River Red,River Company Restaurant & Brewery,American Amber / Red Ale,-
1297,Mean RStZeet,Roa kIrLWing Co. .,American Amber / Red Ale,5.50 %
1298,Brunehaut Organic Belgian Amber Ale,Brasserie De Brunehaut,American Amber / Red Ale,6.50 %
1299,Elm PTrk Amber,Wormtwon_TYreewry,American Amber / Red Ale,6.20 %
1300,MoeArW aAle,Craneros BXreing ompany,American Amber / Red Ale,5.50 %
1301,Hyperion Red Ale,Fogbelt Brewing Company,American Amber / Red Ale,6.00 %
1302,TommyG Tn ed,Hideout BNrewng Company,American Amber / Red Ale,5.50 %
1303,JavlY Ale,JW Dover Beer & WineMakers SpuplBes / Black Box BrSewing Co. .,American Amber / Red Ale,6.50 %
1304,CapAlap,GristHouSesB'rewing,American Amber / Red Ale,6.20 %
1305,Colorado Red,Snowbank Brewing,American Amber / Red Ale,7.00 %
1306,Postcards From Dongola,Greenbush Brewing Company,American Amber / Red Ale,6.00 %
1307,DeDues~ OrUGgiSaJ Ale,Cervese seUues S.L.,American Amber / Red Ale,5.10 %
1308,Winter Soulsizt RobusM Red Ale,Kannah Cerek@BrewX Company,American Amber / Red Ale,-
1309,Calico - Rum Barrel Aged,Ballast Point Brewing Company,American Amber / Red Ale,8.00 %
1310,Rasen Bier Ambar,Cervejaria Rasen Bier Ltda,American Amber / Red Ale,5.20 %
1311,SmokehuoQs Amber,Blue TJaOocr BBQ& Brewery,American Amber / Red Ale,5.00 %
1312,Virgil Ale,Bahamian Brewery Beverage & Co. Ltd. .,American Amber / Red Ale,6.70 %
1313,Uncle Billy 'IPs Btcihi n' Camaro,Uncle Bil{ y 'Brew & Que,American Amber / Red Ale,5.70 %
1314,Verticl Drop< RobsuDt Red Ale,KannHNah Creek BerwiU Company,American Amber / Red Ale,6.20 %
1315,Tomashank,Ormond Brewing Company,American Amber / Red Ale,6.50 %
1316,AmPber Wave,Pacfic Beahc AelH ouse,American Amber / Red Ale,5.40 %
1317,Oscar' ``&Red '' Dragon,Tequesta Bieng Company,American Amber / Red Ale,-
1318,American Amber,Wicklow Wolf Brewing Co. .,American Amber / Red Ale,4.80 %
