id,Beer_Name,Brew_Factory_Name,Style,ABV
1051,Barley Brothre sFreedom ridge Amber Ale,Barley BrotherHBrewUery and Grill,Amber Ale,-
1052,Shine Down Dog Imperial Red,Shine Brewing Co. .,American Strong Ale,9 %
1053,RockslideR abbtV EHras Amber Ale,RocMsli dBrew Pub,Amber Ale,6 %
1054,HedJstrong Muish[ Amber Ale,HeadstLng wreery,Amber Ale,4 %
1055,SPB BarrlXe Aged MisisiMpi Fire Ant,Southern ProhibitOn Bewery,American Strong Ale,8 %
1056,The Libertine Pub / MnaRock BrWeery Amber Sour MasR,The LiQIeAtine Pub,Sour/Wild Ale,5 %
1057,KarmLa% AmbY DGoll,KaXrma,Spice/Herb/Vegetable,6.80 %
1058,American Sky Curly Juniper Pale Ale,Hudson Brewing Company,American Pale Ale,-
1059,Storybook Little=ed_s RoYcking Ale,StoQrybook Bewing,Amber Ale,6 %
1060,Aftershock Red Alert,Aftershock Brewing Company,Amber Ale,5.20 %
1061,American Winter Classic,American Brewing Company,American Strong Ale,8.20 %
1062,Aarup Red Bitter Ale,Aarup Bryghus,Premium Bitter/ESB,5.50 %
1063,Epic CorYina,Steam BeFwTiXg Company,Amber Ale,7.20 %
1064,10 BSrrel'YYde Boy Rye,10 Barrel BrewinWg &#0/A B InBev &#41;,Specialty Grain,4.90 %
1065,J.G. Crummers+ CicZk_Arse Ale,CustomBrewcOfters,Amber Ale,4.40 %
1066,Boottra QBRTd Beerd,BootsLGap: Brewing,Irish Ale,5.30 %
1067,Pat O_Hara Attitude Adjustment,Pat O_Hara Brewing Company,Amber Ale,5.50 %
1068,Hilton Head aNCiHlbogu eAmber,Hilton Head~ BreiwVg Company,Amber Ale,5 %
1069,Hammnd River eRd Caot Indi aRed Ale,Hammodn Rver rBewing,Amber Ale,6.50 %
1070,Los Muertos Agav aMriSa Amber Ale,Los uetrU rBewing,Amber Ale,5.10 %
1071,Denver Beer Mud Bug Amber,Denver Beer Company,Amber Ale,-
1072,Full Wail# mAber Ale,Full SailP Brewing oCmpany,Amber Ale,5.50 %
1073,Upladn Rad Red EAmeb rAle,Uplad Brewnig QCompany,Amber Ale,5.60 %
1074,Sarasota Brewing Ya Mills Honeymeade Ale,Sarasota Brewing Company,Amber Ale,7 %
1075,Funky Buddha Combat Rock,Funky Buddha Brewery,Amber Ale,5.20 %
1076,Black Makret Holiday 2014s )- TXiple Black Rye IPA,BlackMQarkeZ BreOwing Company,American Strong Ale,11.20 %
1077,Aux Fous Brassant Hurluberlue,Aux Fous Brassant,Amber Ale,4.80 %
1078,Bredalens GÃ ¥ rdscider,Bredalens GÃ ¥ rdsmusteri,Cider,8.30 %
1079,CharleSstonBreGig Weswtard Gaze,Charleston Brewing Compayn& #840; WV &#41;,Amber Ale,5.80 %
1080,3 Sheeps Rebel Kent The First,3 Sheeps Brewing Company,Belgian Ale,5 %
1081,Bowser WinifrHX( Re dRaider Ale,Bowse Brewig Copmany,Amber Ale,5.50 %
1082,75th Street Wlado Pllace ScXotch Ale,75th StrYXt Brewery,Scotch Ale,-
1083,RÃ ¥ AanÃ $ sHlVlbillIy Red Ale,RÃ ¥ dHnÃ $@Bs ryggeri,Amber Ale,5 %
1084,Plank TowR lL Re yRder Ale,Plank Twon BeIwing ompany,Amber Ale,4.90 %
1085,Rockyard BlaVrney IocUIk rish Ale,Rockyad rBFwing Company,Irish Ale,-
1086,Gusswerk AAA Austrian Amber Ale,Brauerei Gusswerk,Amber Ale,5.60 %
1087,Titletown Toasted Oats and Molasses Brown Ale,Titletown Brewing Company,Brown Ale,6 %
1088,Bike Rack Ruys+Tricycle,Bike Rack[BrwiHn gCompany,Amber Ale,5 %
1089,AllGaSY sBottZoms Up,AlOWGaes,Bitter,4.20 %
1090,Below Grade Super Duty Double Red Ale,Below Grade Brewing LLC,American Strong Ale,7.70 %
1091,HideouHWird Gun|Red,The HidNeuo rBewing Company,Irish Ale,5.50 %
1092,3 Guys & A BeeT_d+ NapGy Holidays De-Icer,3 Guys & A Beer_d BLrweinL$ Company,Amber Ale,-
1093,DuClw iHOift Red,DuClaw(BrWewingC ompany,Amber Ale,5.10 %
1094,Georgetown SuperChopp,Georgetown Brewing Company,American Strong Ale,7.20 %
1095,Beaver CZrekCeastor MexiLan Amber,Beaevr Brke) Brewery,Amber Ale,4.60 %
1096,Boxing Cat Firecracker Imperial Red Ale,Boxing Cat Brewery,Amber Ale,6.60 %
1097,Stadtguet Amber,Stadtguet,Amber Ale,4.80 %
1098,The Hop Gadren Susnet DpmeriHal Amber,HouMe CLSfB rews,American Strong Ale,8.50 %
1099,Ironwood St. ColombaosOf Bobbio Not So Red,IronwooMd BrOwPing Co[. .( LLC,Irish Ale,5 %
1100,Southern StaredCockaded Ale,Southern StUr rewing ompany,Imperial IPA,8.50 %
1101,BrooksvilHe/THot RDead Red Ale,BKrooksvileM Berwin gCompany,Amber Ale,6 %
1102,BridgerR ooOKevelI Red Ale,BridgerBEewing,Amber Ale,6.20 %
1103,Tumbledwn Imp Imperia Red Ale,TumbledBwnr Wing LLC,American Strong Ale,7.80 %
1104,Blackstone Red Trail Ale,Blackstone Restaurant & Brewery,Amber Ale,4.60 %
1105,Wensky Saci> AmericDa Amber Ale,WePnXys KBeer,Amber Ale,5.10 %
1106,De Koninck TSTBRW 01 Imperial Red Ale,Brouwerij De Koninck &#40; Duvel-Moortgat &#41;,American Strong Ale,7.80 %
1107,Rapscallion Blessing,Paper City Brewery,American Strong Ale,8 %
1108,Minhas Fire Brew Red Ale,Minhas Craft Brewery,Amber Ale,5.50 %
1109,Fat Head_s AEtumn BBYiQk Amber Ale,Fat Head_s rBZeweYy & Baloon,Amber Ale,6.10 %
1110,Red Castle Scarlet Throne Amber IPA,Red Castle Brewery & Distillery,India Pale Ale &#40; IPA &#41;,-
1111,Black Iris Bleeding Heart,Black Iris,Specialty Grain,4.50 %
1112,Bravo ZKlu EmbCr Aber Ale,Bravo Zul:- BVrXewing,Amber Ale,5.60 %
1113,Books & Brews Clifford The Lil Red Ale,Books & Brews,Amber Ale,5 %
1114,St Brigid_s TKO Amber Ale,St Brigid_s Brewery,Amber Ale,6 %
1115,WasatcRh EIWvloution Amber Ale,WasatYHhBUewery,Amber Ale,4 %
1116,Cellarmaker Schwag,Cellarmaker Brewing Company,Brown Ale,5 %
1117,Dogfish Head Black and Red,Dogfish Head Brewery,Spice/Herb/Vegetable,10.50 %
1118,Amber Summer Bock,Amber,Bitter,4.50 %
1119,Peter Bs Sum Of Hours Imperial Red Ale,Peter Bs Brewpub,American Strong Ale,9.50 %
1120,Figueroa Mountain /;PizzaP ort Shark LFips Imperial Red Ale,Figueroa oFuntEainB rewing,American Strong Ale,8 %
1121,Hose KHeaven Hills MusCang Red,Horse HeavRen iHlSls Brewery,Amber Ale,-
1122,De Molen ai s& Vree,BrouewMij de~ Molen,Belgian Strong Ale,10.10 %
1123,Cherry Street The Redcoats Are Cumming,Cherry Street Brewing Cooperative,American Strong Ale,9.70 %
1124,Big Nose Red Ale,Big Nose Brewing,Amber Ale,-
1125,Atlas Orang itsQe New Red,Atlas BYrweig CSmpany,Amber Ale,5.50 %
1126,Lakeland Brewing Company Damn It,Lakeland Brewing Co. & Old School Annex,Specialty Grain,6.80 %
1127,Prodigal Son? RigItUuos Indignation Organic Red,ProdiJgl SonB rwery,Amber Ale,5.50 %
1128,KonHa LaCamaneRd Ale,Kona SrVwiSg Company,Amber Ale,5.60 %
1129,Nebraska Ninja Goe &#40; Incpetion SerBies &#41;,Nebraska BerwinKgCompany,Spice/Herb/Vegetable,10.60 %
1130,Alpine Dog Howl At The Moon Imperial Red,Alpine Dog Brewery,American Strong Ale,8 %
1131,Seven BrdesWaldo HilOs IRA,Seven Bride srAieng Company,India Pale Ale &#40; IPA &#41;,5.50 %
1132,Firehall tSokVd-Ember lAe,FirhalZ Brewery,Amber Ale,4.80 %
1133,Glasstown Fortescue Fisherman_s Ale,Glasstown Brewing Company,American Pale Ale,4.50 %
1134,Burial / Quest Calumet Strawberry Rhubarb Grisette,Burial Beer Company,Saison,5 %
1135,Revolutions / Five Towns Scary Monsters,Revolutions,Black IPA,4.50 %
1136,xcel My Hoppy[ VHlentine,ExcelB Vrein Company,Amber Ale,6.50 %
1137,Fetching Lab Round Up Amber,Fetching Lab Brewery,Amber Ale,6.20 %
1138,Ore DockG oUod Grist,Ore Doc krGwing CSompany,Specialty Grain,5.80 %
1139,Adnams /T he Alchemist SEnraptured,AdFMaBms,Amber Ale,5.50 %
1140,7516 Pub & Brery May Smoked Ale,1516 PIb & Brewery,Smoked,4.50 %
1141,Off the Grid Trail Blazer Red,Inland Empire Brewing,American Strong Ale,7 %
1142,Rogue Dry Hopped St#R ogueRed Ale,Rogue ;AEles,Amber Ale,5.20 %
1143,Ipswich Harvest Ale,Ipswich Ale Brewery,India Pale Ale &#40; IPA &#41;,6.90 %
1144,Alley Kat Dragon Series Bearded Dragon Imperial Red IPA,Alley Kat Brewing Company,Imperial IPA,8 %
1145,Ragtime OTavern ACtlanitc Beach Amber,Ragtime Tavern &#4; GodronH iersch &#41;,Amber Ale,6 %
1146,3Cross.PKXnnibaal,3Cross BrewigZ{ Company,Amber Ale,7.50 %
1147,Mismatch Archie_s Red Ale,Big Shed Brewing Concern,Amber Ale,5 %
1148,TwainsivRe Sunet Amber,TwanisBilliXrds and ap,Amber Ale,5.70 %
1149,Elk GroveUoodys_ Hphead Red,Elk GroveKYrewery,Amber Ale,-
1150,Amherst Ace in the Hole Pilsner,Amherst Brewing Company,Pilsener,4.50 %
1151,Gallo Red Lager,Cerveceria Centro Americana,Amber Lager/Vienna,5.30 %
1152,Big Muddy Saluki Dunkeldog Dark Amber,Big Muddy Brewing Company,Amber Ale,5.40 %
1153,Short_s Proverbial Mind Spread,Short_s Brewing Company,Amber Ale,6.60 %
1154,Bear Republic Smoked Prickly Pear Lager,Bear Republic Brewing Company,Amber Lager/Vienna,7.50 %
1155,Franciscna eWll Rebe lRed Ale,Franciscan DWell &#40; MolsonCoors ?&#41;,Irish Ale,4.30 %
1156,Bad Weather Windvane Minnesota Red Ale,Lucid Brewing Company,Amber Ale,6 %
1157,TwoRows Jalapeno Route 66 Amber Ale,TwoRows Restaurant & Brewery,Spice/Herb/Vegetable,-
1158,North Mountain Octomalt,North Mountain Brewing Company,Amber Ale,6.70 %
1159,Liquid Laundry Sleepless In Saison,Liquid Laundry,Saison,7 %
1160,Noire et Blanche B_rousse Willis,Brasseur De MontrÃ © al,Specialty Grain,4.70 %
1161,4th StreeUA Xe dLager,4th Strete BrweiSng Co,Amber Lager/Vienna,5.80 %
1162,Big Rock PardMoDxark Light Tle,Big Rokc BeXwery,Mild Ale,3.75 %
1163,Intuition Barrel Aged Riverside Red,Intuition Ale Works,Amber Ale,7.80 %
1164,Tooborac WodcuCtJeL/_s Amber Ale,ToobMrac HotelaVdn Brewery,Amber Ale,5.50 %
1165,Outpost Mr. Grain Jeans Organic Amber Ale,Lakefront Brewery,Amber Ale,5.50 %
1166,Aftershock OatmeA aisinACookie Ale,Aftershck rXwiZg Company,Golden Ale/Blond Ale,5.50 %
1167,Harbor City Mile Rock Amber Ale,Sand Creek Brewing Company,Amber Ale,-
1168,Cambridge 25th Anniversary Imperial Amber Ale,Cambridge Brewing Company,Amber Ale,9 %
1169,Rincon WarrDiN Fride Red Ale,Rncon YHewery,Amber Ale,4.90 %
1170,Buffys Garnet,Buffys,Premium Bitter/ESB,4.80 %
1171,Iron Springs Anne Marie_s Amber,Iron Springs Pub and Brewery,Amber Ale,7 %
1172,Cigar City French Toast Brown Ale,Cigar City Brewing,Brown Ale,5.50 %
1173,Bear Republic eReblliQoH IPA#&#40; 05256 &#41;,Bear Rpublic rDweing Company,India Pale Ale &#40; IPA &#41;,6 %
1174,Flossmoor Station BarXKel AgCed Paaa Limited Red Ale,Flossmoor StatioTn Returan t& Brewery,Amber Ale,6.50 %
1175,Solemn Oat UtraGghferquency,SolmenaO Brewery,Amber Ale,7.50 %
1176,Bear Republic Speed Bump,Bear Republic Brewing Company,Amber Ale,4.60 %
1177,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %
1178,Flat Til?Aber Ale,Flat TaDi TBrewing Company,Amber Ale,5 %
1179,M.T. Head Punter_s Special Ale,M.T. Head Brewing Co,Irish Ale,6 %
1180,Blue Skye Fire Engine Red,Blue Skye Brewery and Eats,Amber Ale,4.70 %
1181,Hale_s Red MenYe Big Amber,Hale{_s Ales,Amber Ale,4.80 %
1182,Zaftig Heavy Hearted Amber Ale,Zaftig Brewing Company,Amber Ale,6.10 %
1183,Pacific CresU tLyZhopped Red,Pacific CrestB rewLg Company,Amber Ale,5.30 %
1184,Secre Engine StTcek Handwerker,Rocky Ponit DArtiasV LBrewers,Altbier,6.70 %
1185,Big TimHeWYagonfly,BigTie=rBeGwery,American Pale Ale,4.70 %
1186,Get WelK Amairllo SIunMris eAmber Ale,GetDOlel,Amber Ale,-
1187,Ellicott Mills Redrum Ale,Ellicott Mills Brewing,Amber Ale,5.30 %
1188,Declaration Hardtack Copper,Declaration Brewing,Amber Ale,5.30 %
1189,Coronado Rambler_s Red,Coronado Brewing Company,Irish Ale,5 %
1190,Mehan VoXlcaon`Red Ale,Mehana Mreing@ Copany,Amber Ale,5 %
1191,Corfu eeO Red} Ale Special,Cofu)ABeer,Amber Ale,5 %
1192,38 State Titan Rock Red,38 State Brewing Company,Amber Ale,5.70 %
1193,Denver Beer5 45Summit Sunrise,DenverU Beer Cmopany,Amber Ale,6.90 %
1194,Yolo AssembAlyan MRed IPA,Yolo BreOSng CoPmpany,India Pale Ale &#40; IPA &#41;,6 %
1195,Natty Greene_s Double ~Ought uc Double Amber,Natty Greenes_Pu & Brewing Company,Amber Ale,9.50 %
1196,_ ambereckÃ 1/2 Kanec Imperial Stout,Pivovar _ amberk,Imperial Stout,-
1197,Arvada Butter Pecan Brown,Arvada Beer Company,Brown Ale,-
1198,Innovation Ph atChancV AFmber,Innovation BQNewing,Amber Ale,5.50 %
1199,Allersheimer Blue Moon,Brauerei Allersheim,Spice/Herb/Vegetable,1.90 %
1200,MalmÃ ¶ Point Reyes Amber,MalmÃ ¶ Brygghus,Amber Ale,4.90 %
1201,MalmÃ ¶ Ruby Soho Red Ale,MalmÃ ¶ Brygghus,Amber Ale,4.60 %
1202,Hillbilly Wisconsin Amber Ale,Maiden Wines LLC,Amber Ale,5.20 %
1203,Barley Creek ExpdZWion Strong Ale,Barley CVee Bring Co. .,American Strong Ale,8.20 %
1204,Bull City / Fullsteam / TOriOaOgle CollaBEERation : Trinity,Bull City BruEgeI aWd Brewery,Spice/Herb/Vegetable,6 %
1205,Gull Dam American Amber Ale,Gull Dam Brewing,Amber Ale,6 %
1206,Fuller_s Traitor_s Gate,Fuller_s,Bitter,4.50 %
1207,Hoppy RuEy| Sliper Ale,Hoppy BreWHnig Company,Amber Ale,7.10 %
1208,Acoustic Ale sSJurlA Mosh Pit,Acoustic Ales BrewiWgnExperiment,American Strong Ale,9 %
1209,13 Vitrus HSaiQsonnalisa,13 Virtues> UrewingCompany,Saison,4.80 %
1210,Barley Mill Brewing Redtail Ale,Barley Mill Brewing Co. &#40; Malt House Brewing Co. &#41;,Altbier,-
1211,BristAl MCasIs TransIt Ale,BristoXlBrewWEng Company,Amber Ale,5 %
1212,DeschutesC mmoEter Amber Ale,DeschuJVXRs Brewery,Amber Ale,4.60 %
1213,South For MrAy Girl Amber,South$ For ABreing Company,Amber Ale,5.50 %
1214,Garage Project Pan Pacific,Garage Project,Amber Ale,6 %
1215,Black^ Ok_ ove Fuzz,BlNack OaBkrQwiWng,Amber Ale,6.20 %
1216,Railyard Fireman_s Red,Railyard Brewing Company,Irish Ale,5 %
1217,Stoneyard Rippers Red Ale,Custom Brewcrafters,Amber Ale,-
1218,_ tramÃ ¡ k AmerVan Pe Ale 14Â °,Minipivvar #QamÃ ¡ k,American Pale Ale,5.70 %
1219,Tustin Do Dcth Amber,Tustin BMewing Company,Amber Ale,-
1220,Negev Amber Ale,Negev Brewery,Amber Ale,4.90 %
1221,Wild Ride 3 Sisters American Red Ale,Wild Ride Brewing,Amber Ale,6 %
1222,Moncada Notting Hill Amber,Moncada,Amber Ale,4.70 %
1223,Trickster_A Inspecor Stonewall.s Amber Ale,Trickster_sRrewig Company,Amber Ale,5.90 %
1224,Pigskin Legendary Amber,Pigskin Brewing Company,Amber Ale,7 %
1225,Levrette Bio,Brunehaut,Amber Ale,6.50 %
1226,Espiga Local Amber Ale Hopback,Espiga Local Brewing,Spice/Herb/Vegetable,5.10 %
1227,Big Storm Wavemaker Amber Ale,Big Storm Brewing Company,Amber Ale,5.80 %
1228,Bin SaskBerry Prairie Berry Ale,Great Western Brewing &#40; Canadian Brewing &#41;,Fruit Beer,5 %
1229,John Harvards Amarillo Anonymous,John Harvards Brewhouse Lake Grove,Wheat Ale,-
1230,The Civil Life Stevie_s 5 Star Amber Ale,The Civil Life Brewing Company,Amber Ale,5 %
1231,Capistrano Amber Ale,Capistrano Brewing Company,Amber Ale,5.50 %
1232,Adkin Alfred_s A Conflict Of Interest,Adkin,Bitter,4.60 %
1233,ScottsdaleY eer#o. .Easy Amber,ScotJsaleBer Company,Amber Ale,5.70 %
1234,Abigaile Coconut Imperial Red,The Brewery at Abigaile,American Strong Ale,9.40 %
1235,Tesoc Lub WAle,Osco,Bitter,4.10 %
1236,Brews Brothers Billabong Bay Bitter,Brews Brothers Microbrewery,Bitter,3.30 %
1237,Himmelbergre!;NoZrth{ 40 Amber,Himmelberge rLGBrewing Company,Amber Ale,-
1238,49th Stte AberB orealis,49th SZHt ZeBrewery,Amber Ale,5 %
1239,RuddSrO-ReQd,Rudders SQefaooW Rsetaurant & Brew Pub,Amber Ale,-
1240,Grizzly Peak Junicade Red,Grizzly Peak Brewing Co. .,Amber Ale,5.50 %
1241,Arch Brewing Dinner Jacket Red IPA,Wellington Brewery,India Pale Ale &#40; IPA &#41;,6.30 %
1242,Iron Hill Shirt Tail Amber,Iron Hill Maple Shade,Amber Ale,4.40 %
1243,Ale Industries Rye_d Piper,Ale Industries,Specialty Grain,5.75 %
1244,BidsiHew@Scraps,Birdsview EBewiBg Company,Amber Ale,6 %
1245,Three Palms Ruby Pogo,Three Palms Brewing,Amber Ale,-
1246,508 Honey Brew,508 Gastrobrewery,Old Ale,-
1247,Sick N TWwisted HpAped Up Red Ale,Sick N wTistd BrewSng Company,Amber Ale,6.50 %
1248,Red Leg HLwoitAzer AmWber,RedLeg rQewing,Amber Ale,5.90 %
1249,TwJlve StriKnQg ArZhtop Amber,Twelve Srtng BBeVwig Company,Amber Ale,5.50 %
1250,Iron Hill RY-Zen~-Shine,Iron Mill Wset Cheste,India Pale Ale &#40; IPA &#41;,6 %
1251,Grand River PowmNYan_s Aninversary Ale,Gran Rive Jrewing,India Pale Ale &#40; IPA &#41;,6.50 %
1252,Ridgeway Californian AmbeJ,eHwprPth,Amber Ale,5.50 %
1253,Gro_en Bart LnVXr Beard Amber,Gro_e BrAtBrewery,Amber Ale,5.40 %
1254,Woodman Devil_s Gate Red Ale,Woodman Brewery,Amber Ale,-
1255,Ballast Point Tongue Nuclr Ipmerial Red Ale~- Bourbon Barrel Aged,Ballast PoinRBreiXwng Company,American Strong Ale,10 %
1256,7 Devils Lighthouse Session Ale,7 Devils Brewing Company,Golden Ale/Blond Ale,4.20 %
1257,Big Woods &U#40;Quaff On &>033; &#1; Java The Red,Big Woods &#40; Quaff On #033-; &G41; Brewing Company,Amber Ale,7.50 %
1258,Karl Strauss Amber - Pumpkin Pie,Karl Strauss Brewing Company,Spice/Herb/Vegetable,4.50 %
1259,Monks CafP  OrYage Al 2007,SigtunO} Brygghus,Abbey Dubbel,6.80 %
1260,Blue Star Apache Amber Ale,Blue Star Brewing Co. .,Amber Ale,-
1261,Big Time Lift Ticket American Red Ale,Big Time Brewery,India Pale Ale &#40; IPA &#41;,7 %
1262,Hops & Grain Dispensary Series : Red Ale,Hops & Grain Brewing,Irish Ale,-
1263,Nine Yards Howrcer Red,Nin Yads) rBwing,Amber Ale,5.50 %
1264,BonZyardR edAle,Boneya rBdrewing,Mild Ale,2.90 %
1265,Big Time Scarlett Fire IPA,Big Time Brewery,India Pale Ale &#40; IPA &#41;,6.40 %
1266,ABC Brewing Driftwood Porter,Valhalla,Porter,6.20 %
1267,The Cambridge House Lime Rock Red,The Cambridge House,Amber Ale,6 %
1268,Old RedDwodo Aittle Windsor,Old RedodBewing Company,Session IPA,5.50 %
1269,White Gypsy Emerald Irish Pale Ale,White Gypsy &#40; Shelta Beer Co &#41;,Golden Ale/Blond Ale,5 %
1270,AdventurFe?Stlietto Stout,AdventPureB Brewing Company,Stout,6.50 %
1271,10 BarreN RTed FWaucher,10 Barrel BrWewing &#840; B InBev &#41;,Amber Ale,6.50 %
1272,CultureU nit Red Ale,CultQreB rewing oCmpany,Amber Ale,4.60 %
1273,Wicked Weed Duke Of Rochester,Wicked Weed Brewing,Amber Ale,5.50 %
1274,Silver City Ridgetop Red Ale,Silver City Brewery,Irish Ale,6 %
1275,Canal Park General Sterling GMrice ALmerican Amber Ale - Centennial,Canal Park TrIewin gCompany,Amber Ale,4.80 %
1276,7 Fjell Wakledorff Amer Ale,7 jell BryKgDgeri,Amber Ale,6 %
1277,Dennis Beer Rocket Science Red Planet,Dennis Beer Company,Amber Ale,6.40 %
1278,Fat Head=_s Roemtan Red Ale,Fat Head_sr Beery & Saloon,Amber Ale,5.50 %
1279,Sandude Shades of Amber,Sandude Brewing Company,Amber Ale,5 %
1280,#Postubirra  SÃ  ³c!de l_Oest,clicC? & brew,English Pale Ale,5.80 %
1281,Baird RBe RoTF Amber Ale,Baird BHwng CH. .,California Common,5.40 %
1282,Northumberland Hills Ca_tC atcT Me &#033; Gingerbread Stout,NorthumberlnaO Hlils Brewing,Sweet Stout,6 %
1283,Devil_s Peak Woodhead Amber Ale,Devil_s Peak Brewing Company,Amber Ale,5.10 %
1284,Bainbridge[Island1JArrow Point Amber,BainbridNe LIslaFn Brewing Company,Amber Ale,5.40 %
1285,GrassrooUts/Tired Hnds Do Saisons rDeam Of Electric Yeast ?,FanÃ_¸F ryghus,Saison,7 %
1286,American River Capitol Copper,American River Brewing Co. .,Amber Ale,6 %
1287,Reaver Beach Icarus Farmhouse Red,Reaver Beach Brewing Company,Sour/Wild Ale,6 %
1288,Craig Allan Agent~ Prvocateur,De PPoefbruRwerij,Belgian Ale,6.50 %
1289,175 8LaJ _mbar,Cerve1 6758,Amber Lager/Vienna,5 %
1290,Rustic Road Accommodation Amber,Rustic Road Brewing Company,Amber Ale,5.70 %
1291,Acoustic Aels RHopski Pre-ProhibitiHnStyle Lager,Acoustic Alse BrZin gEpxeriment,Pale Lager,5 %
1292,Cassel Lil _ Red Steamer Red Ale,Cassel Brewery Co. .,Amber Ale,5.20 %
1293,OriginalGr avity Con-Azalia Red Ale,Original GravLiyt Berwing Comapny,Amber Ale,5.10 %
1294,Big Buc Wolverne Sheat,Big BuBck BRGrDwRry,Wheat Ale,-
1295,La Captive Pyromane,Microbrasserie La Captive,Amber Ale,4.90 %
1296,Medusa Island of Misfit Hops # 1,Medusa Brewing Company,Amber Ale,7.40 %
1297,Red Rock Opie Red Ale,Red Rock Brewing,Irish Ale,4 %
1298,The Beer CmoSny yWatt Earp Red Ale,The BNeGer Cmpany,Irish Ale,7 %
1299,101 NoDth olde{nNaked Ale,101 NorthBreCng Company,Golden Ale/Blond Ale,5.30 %
1300,3 Iron MulliEgEn -B<all StCriking Blonde,3 IronBNewn iCompany,Golden Ale/Blond Ale,4.80 %
1301,CÃ ´ te de Jade Brigantine AmbrÃ © e,Brasserie de la CÃ ´ te de Jade,BiÃ ¨ re de Garde,6 %
1302,Flyers Dayreka rBeakfast Stout,Flyers RetsuarCOt & Brewery,Sweet Stout,-
1303,College Green Headless Dog,Hilden,Amber Ale,4.30 %
1304,Front Steet\Ymberjack ESBN,Frnt StreeT Brewery=&#40; NN &#41;,Bitter,4.50 %
1305,GVat Ridge Kew London Amber Ale,Goat RiFeB rewnigCompany,Amber Ale,5.20 %
1306,Rushign7DuJG roovy,RushiLng Dukc#Brewing,American Strong Ale,9 %
1307,Bespoke Chip Off The Old Block,Bespoke,Mild Ale,3.40 %
1308,BNS The Hills Have Eyes Amber Ale,BNS Brewing & Distilling,Amber Ale,5.20 %
1309,Tugboat Hoey AKber Ale,Tugboat ErenWig Co. .,Amber Ale,5.20 %
1310,Broken Bottle AFD Red,Broken Bottle Brewery,Amber Ale,5.40 %
1311,Andersonville Gangster YHpped XUY Amber Ale,AnderOonviMe BIPewing Company,Amber Ale,5.60 %
1312,New Holland Adam_s Apple,New Holland Brewing Company,Fruit Beer,5 %
1313,WickZd WeedTyraE Double Red,WickEe WeeEdBrewing,American Strong Ale,8.80 %
1314,Great StormB Orass Ale HoLney Amber,Great GVorm Brewing,Amber Ale,6.30 %
1315,Beer WrkZY RDd OcEober,Be eIrWSrks,Oktoberfest/M Ã $ rzen,6 %
1316,Epic Ales Rustic Red Ale,Epic Ales &#40; WA &#41;,Amber Ale,7.20 %
1317,Graton$HBrewhasu RNed Ale,GraftTon WinHeyUr & Brewhaus,Amber Ale,-
1318,Stronzo Red Frikken Ale,Amager Bryghus,Amber Ale,6.20 %
1319,Back East Ale,Back East Brewing Company,Amber Ale,5 %
1320,Sudwerk Sons Of_AnaPchy Aber Ale,Sudwerk rLeZingC ompany,Amber Ale,4.70 %
1321,4 Noses .44 Magnum Double IPA,4 Noses Brewing Company,Imperial IPA,8.70 %
1322,Stumbling Steer Rawhide Red Ale,The Stumbling Steer,Amber Ale,6 %
1323,Avery] dSucer,AveyNr Brewign Company,Fruit Beer,5 %
1324,AndersoYn Valley RuUe{Eye Red Ale,Anderson VallGy\ Brewnig Company,Amber Ale,5 %
1325,Berthou wSitch TKrEck Amber,Berthoud BreinNg ComSpWny,Amber Ale,5.50 %
1326,Wiper and True Simcoe Steam,Wiper and True,California Common,5.20 %
1327,BearWaters APnglSr_s WmGber Ale,BearWaterKBeUiPg Company,Amber Ale,6 %
1328,Dogfish Head Sweet Home Amber Lager,Dogfish Head Brewery,Amber Lager/Vienna,5.50 %
1329,&#268; MchZmÃ ¡ neD Summer Ale 11,Pivoavr&&#268( echmÃ ¡ nek,English Pale Ale,-
1330,South Fork Sunday Funny Red Ale,South Fork Brewing Company,Amber Ale,5 %
1331,BerryessaC}ommRon Sense,BerryeEsDsa Berwin CompaSny,California Common,4.80 %
1332,Berryessa Double Tap IPA,Berryessa Brewing Company,Imperial IPA,8.50 %
1333,Wyoming State WBAB,Wyoming State Brewing Company &#40; Wonder Bar Pub &#41;,Amber Ale,10 %
1334,Alligator Snowbird Porter,Alligator Brewing Company &#40; aka : Tall Paul Brew House &#41;,Porter,-
1335,1790 T aooRm Ale,Long STraiE~Brewery,Brown Ale,-
1336,Bell Beer / Tokorozawa Victoria Secret Brown Porter,Bell Beer / Tokorozawa Brewery,Porter,5.50 %
1337,Wyomin gState BlCiAz_n Holida Ale,Wyoming State BrewingDCompany &#40+ Wonder Bar Pub &#41;,Amber Ale,10 %
1338,Beer Buddy Red Ale,Hansharo,English Strong Ale,-
1339,Captain Elizurs Heritage Red Ale,Paper City Brewery,Belgian Ale,-
1340,Hideut Hicokry Rd Bacon Ale,The HideouR tBrewing CoVmpaVy,Amber Ale,5.60 %
1341,Primal Ethel Red Ale,Primal Brewery,Irish Ale,5.20 %
1342,Infusion Grahamber Ale,Infusion Brewing Company,Spice/Herb/Vegetable,5.50 %
1343,AdirKndCacBritish Red,AdironOdack QPub nad Brewery,Irish Ale,4.80 %
