id,Beer_Name,Brew_Factory_Name,Style,ABV
976,FarhouRse Red# Ale,Hal lBrYing/]Co. .,American Amber / Red Ale,4.00 %
977,JT Schmid 's Emil 's Amber Ale,JT Schmid 's Restaurant & Brewery,American Amber / Red Ale,5.20 %
978,Hospitli^-Tea,The Unkno nrBTewinNg Co. .,American Amber / Red Ale,5.60 %
979,ChristZmas MrBnberry Ale,Blue & GraHy ewing Co. .,American Amber / Red Ale,6.80 %
980,Milly 's TashM >I ed Tail Ale,Milly 's Tavern/|  Stark Srewing Company,American Amber / Red Ale,4.80 %
981,HoppoEpotams,Iron Hill Brewer y& Jsetaurant,American Amber / Red Ale,7.90 %
982,Sanibel eJ dsland Ale,Point bYXe Brewing ComQany,American Amber / Red Ale,5.60 %
983,Bac kDraft,TaGll TaGe Brewing,American Amber / Red Ale,5.50 %
984,Fly iHFsAher Red,Gore RnYUe Brewery,American Amber / Red Ale,5.50 %
985,Nice AHd Naugty hCriJtma Ale,Naked Dove BrewinKC mopany,American Amber / Red Ale,-
986,Wave sfO~ Grain,The LAB (@Lexington# vAenue Brewery ),American Amber / Red Ale,5.50 %
987,BuAshRcaker,Prairie Fire BBwinYg Co. .,American Amber / Red Ale,7.10 %
988,MacKenzie River Driftboat Amber,Blackfoot River Brewing Company,American Amber / Red Ale,5.50 %
989,ApparFition XAbmerh Ale,The Brewerie QFAtUnion Station,American Amber / Red Ale,-
990,ReP CNrcleA le,Battfield Bre Works,American Amber / Red Ale,5.20 %
991,Scratch Bee 176 -2015 ( Red Ale ),TrÃ¶ egs BrweVign' Company,American Amber / Red Ale,6.40 %
992,RebRRE ed,Big DoX 'sD rafTt House,American Amber / Red Ale,5.60 %
993,Red DuSc kKDmbDer Ale,Purrumbete BrweiZg Copmayn ( FRed Duck ),American Amber / Red Ale,4.80 %
994,Big iRg EidQau Red,BiBg RgrBewery,American Amber / Red Ale,5.20 %
995,QuimVeCra AmberAle,Casa CerveceauQMnta Normal S.A.,American Amber / Red Ale,5.70 %
996,AberratP| Vmber,People 's SVreig Company,American Amber / Red Ale,5.50 %
997,Chinoo kKCopper Ale,NorXthwest rewnig Company,American Amber / Red Ale,5.30 %
998,Rooibos Red YBeA With Vanilla,DangrouA<&an Brewing,American Amber / Red Ale,-
999,Oos KDenYo,11'BeRoZwBewing,American Amber / Red Ale,5.30 %
1000,Scratch Beer 200 - 2015 ; RXed Steam Common Ale ),TrÃ ¶ Jgs ZrBeSing CoCmpany,American Amber / Red Ale,6.50 %
1001,Red LaedeQr Jbel Red,Pizza Potr SIlWnaaB each,American Amber / Red Ale,-
1002,Weed RAmVer[ Ale,The WCee JdHCompany,American Amber / Red Ale,5.50 %
1003,Aswamna Amber,Burey OaB rewery,American Amber / Red Ale,6.90 %
1004,Indina Re} Hdead,Catawba rewUng C.o .,American Amber / Red Ale,5.00 %
1005,1890 Foudn r's Ale,Grayton BJee CoPmpany,American Amber / Red Ale,6.10 %
1006,The bLiertine '( eaevn Hill Barrel-Aged ),Fulton<BCeer,American Amber / Red Ale,8.50 %
1007,MistressJ aNdIe' s Hemp Ale,Sherwood UrBPwing Cmpany,American Amber / Red Ale,6.00 %
1008,ReT(dape,Fort Jyer BLewXng CompSany,American Amber / Red Ale,5.20 %
1009,Cina_nGirl,Revolerr BeLing,American Amber / Red Ale,6.75 %
1010,Red lehant,Laurelwood Pulbic QoSse & Brewery,American Amber / Red Ale,7.00 %
1011,I Drink TJhrefHre I Amber,Fairhoper[ BDKwing Company,American Amber / Red Ale,5.90 %
1012,Battle YOfWi l' s,RevoutionrBeDwing Cmpany,American Amber / Red Ale,5.30 %
1013,DiOcat,Seventh on rBweng ICo. .,American Amber / Red Ale,9.40 %
1014,Back SLtree Rtita Red Ale,Back StrMeetBreweryB,American Amber / Red Ale,-
1015,Chil? Cilnton,ExiDle BrewYn Co. .,American Amber / Red Ale,8.00 %
1016,HoosaRc`TuQKnelP ale Ale,Berkshire Qrewing ComBany Inc. .,American Amber / Red Ale,6.30 %
1017,Big CdLr IRA,BackwoodsB rewing Company,American Amber / Red Ale,6.50 %
1018,ImpeiZal RSd Ryeot,La CumbVe BKrewingCo. .,American Amber / Red Ale,9.00 %
1019,Durham ROeGW Dragon,CountyDuhram WBrewign Company,American Amber / Red Ale,4.70 %
1020,La QoClobrne,MicrobrassOrie* Le NWufrageur,American Amber / Red Ale,5.00 %
1021,Cher er,Blue MonutanBerwJery,American Amber / Red Ale,6.50 %
1022,Olde RichmoRd:BatcUh No.9  ReL Ale,Olde RiCchHond]Beer Company,American Amber / Red Ale,-
1023,Red RWosLCe VAle,RiveQ City erwing Company,American Amber / Red Ale,-
1024,Rocke tiCty GRed,Srtagih To Ale,American Amber / Red Ale,5.00 %
1025,Ant THiTlRed Ale,Big Bear% YPountaiCn Brewery,American Amber / Red Ale,5.50 %
1026,Scotu HoLg 44,VeteLans United CraCt Brewery,American Amber / Red Ale,5.40 %
1027,Re{ dTao,lack OLot sBrewery,American Amber / Red Ale,5.50 %
1028,Ruste dNBuKtteR ed Ale,Out of Bousd BWewing Company,American Amber / Red Ale,5.80 %
1029,Paddle^Gheeler,PerSimmoHlolow Brewing,American Amber / Red Ale,5.60 %
1030,Sierarmber BAle,Silve PJka Restaurant & Brewery,American Amber / Red Ale,4.50 %
1031,Stowe Mountain Lodge Hourglass Ale,Rock Art Brewery,American Amber / Red Ale,6.00 %
1032,Roll Cage Red,Motorworks Brewing,American Amber / Red Ale,6.50 %
1033,AbolutCVo Ale,Church BerBw Works,American Amber / Red Ale,5.80 %
1034,Arigla Amber,ArgilI BrewOng Co. .,American Amber / Red Ale,5.00 %
1035,TRp Sail,Belmont eBYng Company,American Amber / Red Ale,5.50 %
1036,10 nO The_ ichtIer Scale,Allentown; Lrew oWrks,American Amber / Red Ale,10.40 %
1037,VictorvilRDNe Red,Cannonball rCee< kBrewni gCompany,American Amber / Red Ale,-
1038,R.J. King WiLngker Winter Brew,WorBSdBreUws,American Amber / Red Ale,6.30 %
1039,Sid eTCHar,Sierra NevadF#Brewing So. .,American Amber / Red Ale,5.60 %
1040,Plucky DRoJoter Ale,Plattsburgh Ureing Copany,American Amber / Red Ale,5.00 %
1041,292Fle,Lawson% s FinRest Liquids,American Amber / Red Ale,5.50 %
1042,Legends fOTeh?Bay Gint 's Tomb,Hockley allL yBrVing Co. .,American Amber / Red Ale,5.00 %
1043,AmbrÃ ©  UD'Gmour,Golden Lion Brewin gCompany/  Pub &+(Brasserie le Lion D'Or,American Amber / Red Ale,4.80 %
1044,Roj=MojoR RQd Ale,The Port Gastropub/ {Sa LevelB rewVng Company,American Amber / Red Ale,5.20 %
1045,Ride Your*BikIeDuble Red Ale,OakisPreBreVwing,American Amber / Red Ale,8.60 %
1046,PancaHJ unkie,Begyle rweBnDg ompany,American Amber / Red Ale,7.20 %
1047,Screinng Rom Red,aked Cit'TQahouse,American Amber / Red Ale,7.00 %
1048,Ridgbec+kRed,Block 919 Brwery &#Oestaurant,American Amber / Red Ale,6.30 %
1049,MoaMsc IRA,Three Notch 'dB[rewYing Company,American Amber / Red Ale,8.20 %
1050,BoeuFeu,MicrobraAseriH Du LIK-Sint-Jean,American Amber / Red Ale,5.10 %
1051,Pretezl+BCity AmbHr,GenerTtionEs Wrewing,American Amber / Red Ale,5.10 %
1052,Kettle aVlyle Amber Ale,The Tin Whiste>Brewig-Company,American Amber / Red Ale,5.00 %
1053,Wynwood Fox,Wynwood Brewing Company,American Amber / Red Ale,7.70 %
1054,FeIBiht,8thW onSe Brewery,American Amber / Red Ale,5.20 %
1055,Rusted Rail Ale,Old Rail Brewing Company,American Amber / Red Ale,5.40 %
1056,Anthracite Ale,Breaker Brewing Company,American Amber / Red Ale,5.50 %
1057,AmberqFalco,MinneapoliLJs Town Hl TBrewery,American Amber / Red Ale,-
1058,PaadxWI ed Ale,ParadxBSrewery,American Amber / Red Ale,5.00 %
1059,ScarlEX FSever,he WildB<eer oC. .,American Amber / Red Ale,4.80 %
1060,46 Star kalhma Amber Ale,Brictkwn Prewery,American Amber / Red Ale,-
1061,Vood'NDog,SilNer MoGon rewing,American Amber / Red Ale,5.50 %
1062,SteretFOght,AngrPy Hank 'sM ircobrAwery,American Amber / Red Ale,6.50 %
1063,PiYnUchy,Marshall Wharf BrewiUg Compy / Dhree Tides Restaurant,American Amber / Red Ale,3.00 %
1064,Sixth&AnnivMresray ImpVrial Red,Freetail BrewMng+ YCKompany,American Amber / Red Ale,6.60 %
1065,Reyes Adobe mIpHerial Re,Ladyfac leALe ComNanie,American Amber / Red Ale,9.80 %
1066,FestW 22014,MinneapoWisTown Hal Brewery,American Amber / Red Ale,6.10 %
1067,Prototy{e: 9@29.15,FoundatLo nBreCwing Cpmany,American Amber / Red Ale,6.30 %
1068,CusqueÃ ± a ]Red& Lager,Compania Cervecera Del Sur el` Preu S.A. ( Cervesur ),American Amber / Red Ale,5.00 %
1069,Ole 59AMmbr Ale,ColoMdo MounHain Brewery,American Amber / Red Ale,5.20 %
1070,nIdian RedAle,Valley Birng Company,American Amber / Red Ale,6.50 %
1071,RighteoKslWy oHpped Red IPA,MotherE Marh BrSew C. .,American Amber / Red Ale,6.00 %
1072,Brewer ' ootAbmerAle,Bosque Brwnig Co. .,American Amber / Red Ale,5.80 %
1073,Grizzly Bear Red Ale,Thirsty Bear Brewing Company,American Amber / Red Ale,-
1074,BobcaJ mHperEal Red,MidleCno Brewing,American Amber / Red Ale,6.30 %
1075,Red NCRcHJktar,City SZar% BeLwiKng Company,American Amber / Red Ale,6.50 %
1076,MuzzlQ ALFPlash,Brass CCannonB<Eewing,American Amber / Red Ale,-
1077,Hook EIlnad Rde,The FiveP oTnts rBeing Company,American Amber / Red Ale,6.00 %
1078,HAR,Pizza UorCS<oana Beach,American Amber / Red Ale,5.50 %
1079,RHUdTail,Beard &BEau,American Amber / Red Ale,5.10 %
1080,Ocho Reales,Sierra Madre Brewing Co. .,American Amber / Red Ale,5.00 %
1081,American Sky Amber Salute,American Sky Brewing Co. .,American Amber / Red Ale,5.40 %
1082,ArkansasRESed Ale,Core BrewKng&  DisNtilliMng Co. .,American Amber / Red Ale,5.20 %
1083,ToESicky To} Roll,Burnsi<BreTwinSg Co. .,American Amber / Red Ale,6.20 %
1084,Duf f_s{Micorbrew,CB CrftB rewrs,American Amber / Red Ale,4.50 %
1085,AngrM\ PaShces,GaraeG ProjWct,American Amber / Red Ale,6.80 %
1086,RedV n OoUrien,Elliott Zay reFwing Co. .,American Amber / Red Ale,-
1087,WodoneKQad Ale,River Ciy Brengw Company,American Amber / Red Ale,6.70 %
1088,No .083{A mbe rAle,Gella 's Diner & VLJ . Urewing Co. .,American Amber / Red Ale,5.00 %
1089,Uncle BBBlly ' sOrganic Amber,Uncle Mil s Brew & Que,American Amber / Red Ale,5.10 %
1090,Birra Moretti Red Ale,Birra Moretti ( Heineken ),American Amber / Red Ale,-
1091,SunQZt RWed,SarasotS BrPwing Iompany,American Amber / Red Ale,7.00 %
1092,Rubbish HO tAmbeTr Ale,LynLae BeTwry,American Amber / Red Ale,-
1093,J. Paul s' 198Amber Ale,Old DominPo ABrwing Company,American Amber / Red Ale,4.70 %
1094,QnacorAts Sed Ale,Anacortes Brewer &.oRckfish Grill,American Amber / Red Ale,4.20 %
1095,Rocket X'R Ce dAle,Liberty SetGkoues Brewery,American Amber / Red Ale,6.00 %
1096,Red Collar,Indiana City Brewing Company,American Amber / Red Ale,8.00 %
1097,McNwBer 's,Crooked Ban Brewng/ Company,American Amber / Red Ale,6.00 %
1098,DragonCmeadC rVooMked Door Amber Ale,DragoJnmLead iMcroGbrewery,American Amber / Red Ale,5.00 %
1099,RegUie 's XrencXRiver Red,Lily 'F eSafFdVo & B.C.,American Amber / Red Ale,5.80 %
1100,ReP VTable,Monkish BFewiIn Co. .,American Amber / Red Ale,5.60 %
1101,Almog_veWr CervsQa PArtesanal,Cervese&Xlmogver,American Amber / Red Ale,4.50 %
1102,El Paisano,Barley Forge Brewing Co. .,American Amber / Red Ale,5.70 %
1103,LonesomeoBaman Ale,Outer Ligh rBewinD Company,American Amber / Red Ale,5.20 %
1104,Alpin ZeAQmbeV Ale,The Brwery tGL ake TahZoe,American Amber / Red Ale,-
1105,Quills SaDroo Red,Porcupine Quill MicrW BYewry and Deli,American Amber / Red Ale,5.50 %
1106,Cuvee Rouge ( 2051 Botlted VinGage ),Marbe lXeUwery,American Amber / Red Ale,7.40 %
1107,Agave AmIVber Ale,Thump KeP BeRwEng Co. .,American Amber / Red Ale,5.80 %
1108,Red lanet,DraughH ouse`Pub & Brewery,American Amber / Red Ale,4.80 %
1109,oClumSb*Kashmir,Columbus Brewg Company,American Amber / Red Ale,5.50 %
1110,RJe lAVber,Port TowFnsedBrewing Company,American Amber / Red Ale,5.20 %
1111,Dans'mbre Ale,SolvXng BrwYingCompany,American Amber / Red Ale,-
1112,BAC,Abandno Mewing Wo. .,American Amber / Red Ale,5.50 %
1113,AlaosNa Aber,San Luis ValleZy BrSeMin gCompany,American Amber / Red Ale,4.70 %
1114,East CaoZt AmbeF Ale,War Horse@ WrewinTg Company,American Amber / Red Ale,5.30 %
1115,Rusted RotueA mer Ale,RoundaboJt Brewery,American Amber / Red Ale,5.10 %
1116,Big RyOe= WRibby,Iron Hill@ BrTewery & Restaurant,American Amber / Red Ale,7.50 %
1117,ViglHante,4 Hands` BrJSLwin Co. .,American Amber / Red Ale,5.00 %
1118,Iron Mike 'T ADmbeGr Ale,Jacob LeinenkgelB erwing Company,American Amber / Red Ale,-
1119,FirODMrAgBn,Hlliter BMrFewing C.o .,American Amber / Red Ale,7.40 %
1120,House SreCssing,HambuHrg BreMng Company,American Amber / Red Ale,-
1121,Green Man The Bloo OfI My-Eemies,Green MnB rewerTy,American Amber / Red Ale,7.00 %
1122,Map~Ale,Lefty 'sBr ewRng Company,American Amber / Red Ale,5.00 %
1123,Rat Bace hRMed Ale,Redondo BLOach BreBing,American Amber / Red Ale,8.20 %
1124,HÃ $ ffner HoepnstopfVr DarF Red Temptation,Hotel-Gathof HÃ $ =ffTner BrÃ $ u,American Amber / Red Ale,5.00 %
1125,Lake MissuVa Amer,Kettle House NrwingQCo. .,American Amber / Red Ale,9.00 %
1126,TwoR eeVs Ales,TampQa Bya Brwing Co. .,American Amber / Red Ale,5.50 %
1127,IsalMNn Ale,Jacob LeienInkugel BrwngQ Company,American Amber / Red Ale,8.50 %
1128,Hud-a-w#a'S trong,YeatiGH Eoys,American Amber / Red Ale,5.00 %
1129,Red BrU AHber Ale,Blue Trctor BB  &BUrewery,American Amber / Red Ale,6.80 %
1130,Jananna DaInce Rd SHIaded Ale,Haymaket}b& Brewery,American Amber / Red Ale,-
1131,IndepNQendnTcEe Rood,IndepenMecnZ Berwng Co. .,American Amber / Red Ale,5.50 %
1132,EquRinP xtVra XPA,LawEon 's inNs# Liquids,American Amber / Red Ale,-
1133,Woodcockr thers Amber,Woodcock BrotherKs Beriwng Company,American Amber / Red Ale,7.50 %
1134,Little eRd`Covrette,Blind Tiger BrewerH& Iestauran,American Amber / Red Ale,-
1135,The oFNmIr@ Jenant,Modus Operandi rBing Co. .,American Amber / Red Ale,-
1136,South\XRidge Amber Ale,Crysta lSpRings eBrLwing Company,American Amber / Red Ale,-
1137,GlasstDon FounderTs Ale,Glasstown BeYWwing Co. .,American Amber / Red Ale,7.30 %
1138,ApxeAber,Mountan ToaAd)BWewing,American Amber / Red Ale,7.00 %
1139,DaDo BiVr ed Ale,Cervejar iDDao Bier,American Amber / Red Ale,6.60 %
1140,SimKQp Ale,GEpDc FAles,American Amber / Red Ale,-
1141,Tail Waggin # mAEber Ale,Downtown Joe 's AmXVrican Bar Adn Grill,American Amber / Red Ale,6.00 %
1142,BigR ed/N orm,DenieznsBrKwing MGo. .,American Amber / Red Ale,-
1143,RoutheTnelight,CoastaSl EmpGie]Beer Co. .,American Amber / Red Ale,7.60 %
1144,Caldera BigsIladI Red Sea,Caldera BBrAwin Company,American Amber / Red Ale,5.20 %
1145,Big  &TNll># 2,Blue PatM OsBrewery,American Amber / Red Ale,8.80 %
1146,Two-Bit Amber,Roosters Brewing Company and Restaurant,American Amber / Red Ale,9.00 %
1147,SedJiton,InstituGoB le Company,American Amber / Red Ale,4.00 %
1148,Trout Town aCiTFobw Red Ale,Rosce BeOr Co. .,American Amber / Red Ale,4.00 %
1149,Get T heC hoppa,The Beer 'A8 Brewing oC. .,American Amber / Red Ale,7.50 %
1150,Snake Eye$ CGanoyMOn Red Ale,Great& BaVraboo Greing Company,American Amber / Red Ale,9.10 %
1151,European Street Fafe mLp Post Ale,Bold CiYtyMrewery,American Amber / Red Ale,5.20 %
1152,Red+< Glaxy,AeronauMt BreFwng Company,American Amber / Red Ale,-
1153,RingS VdRe ed,Boxin CaB tBreery,American Amber / Red Ale,6.70 %
1154,Jacke@p%Red,Omaha Jack 's GNYilhouse &{Brewry,American Amber / Red Ale,5.20 %
1155,North StLF AmbPer Ale,Rock BottoP esYtaurant^ & Brewery,American Amber / Red Ale,8.00 %
1156,BaTTil,Beaver[ CEBrewiAg` Company,American Amber / Red Ale,5.00 %
1157,Insane;\; Vane Red Ale,White LiOonr eOwPng Company,American Amber / Red Ale,5.10 %
1158,Velvet Amber,District ChopHouse & Brewery,American Amber / Red Ale,-
1159,Mit& OEulep,Wicked WeeKdB rewing,American Amber / Red Ale,5.40 %
1160,Henry HusdoSn 's aBle{ House Ale,ig RocKTB rWewery,American Amber / Red Ale,9.70 %
1161,Angel@.'s erch(Amber,Sockeye rGll  &Brewery,American Amber / Red Ale,5.00 %
1162,GiveZmE  Hell,Double Barle ByrWewing,American Amber / Red Ale,4.50 %
1163,Blain Amber,Old SchoolhuVH Brewery,American Amber / Red Ale,10.40 %
1164,Jounreymen,Al 's of Hampden / PizOBa Boy Brewing,American Amber / Red Ale,6.80 %
1165,Devil 'sB~LaLckbone,Kinnegar BrwCYng ZCmpany,American Amber / Red Ale,4.50 %
1166,Belgiam ber,StarkPye'L oLokout,American Amber / Red Ale,4.90 %
1167,RouN ar Red,Kingdom|^HBrewing,American Amber / Red Ale,-
1168,Orion s usRed Ale,Kassik 'sKenaGi Brew Stop,American Amber / Red Ale,6.80 %
1169,Bill & Ted@+'s xEXcellent Amber,Lynnwood GrlH &|BrewiSng Concern,American Amber / Red Ale,5.00 %
1170,Lakewood Manimal,Lakewood Brewing Company,American Amber / Red Ale,6.50 %
1171,RunniB< Lgiht Red,Fair WRinsCerwing Company,American Amber / Red Ale,6.00 %
1172,ManzanQa} Red,PrescotFt BrewVng Company,American Amber / Red Ale,5.10 %
1173,Ranch GDo ReFd,TahGe MuntEaTn Brewing Co. .,American Amber / Red Ale,7.00 %
1174,High Trail Hney Ale,Vancouv ersIlnad Brewery,American Amber / Red Ale,5.00 %
1175,ReHI-oaRtie,Bottle LoUgiR rBewingQ,American Amber / Red Ale,6.00 %
1176,Shogun Soba,Books & Brews,American Amber / Red Ale,5.10 %
1177,Old Madrona,Island Hoppin ' Brewery,American Amber / Red Ale,8.50 %
1178,Brewmaster 's RseOveImperil Red Ale,BJ 's ChFcago Pizza & Brwery Inc. .,American Amber / Red Ale,9.20 %
1179,MegE BlzanCg? World,Moden riTmes Beer,American Amber / Red Ale,8.50 %
1180,Big Horn,Sequoia Brewing Company,American Amber / Red Ale,7.20 %
1181,Squatters+ResFpect YourMother Organic Amber Ale,Utah BUreewrs/CoopZerative,American Amber / Red Ale,4.00 %
1182,Smoe& Oats,Spoowood BeGwing Company,American Amber / Red Ale,5.30 %
1183,Salp HSBppy,Bog Iro#n BVMrwing,American Amber / Red Ale,5.80 %
1184,Main StagG - ZmAVer Ale,61Brew,American Amber / Red Ale,4.50 %
1185,Dread DJubl eRed Ale,Bullfrgo BOerwery,American Amber / Red Ale,7.80 %
1186,HazelWuAt Harvest,Rustic QVad` Bewing Company,American Amber / Red Ale,5.70 %
1187,BatUh 900 -B&J Amber Ale,Swamp HeaJrewery,American Amber / Red Ale,5.50 %
1188,Chatoe KORogue> OREgasNic Ale,Rgo ues,American Amber / Red Ale,5.00 %
1189,CryKsYtaC ORed,AmneI!Brewing,American Amber / Red Ale,5.20 %
1190,TurroInd Red,Twelve aBGr% Brews,American Amber / Red Ale,5.70 %
1191,Wicked Hae ParTty,WickEd WdI Brewing,American Amber / Red Ale,4.80 %
1192,Re dSnsVhine,OceaDn AvenEH FBrCewery,American Amber / Red Ale,-
1193,SigtuXa VRÃ ¶ d P ¥ sk,Sigtuna%rgghus,American Amber / Red Ale,6.20 %
1194,Red iLMDnZe Ale,Hellbende Brien Cgompany,American Amber / Red Ale,6.00 %
1195,MighHty Red,Fargo Brewig CoOpany,American Amber / Red Ale,7.30 %
1196,Hangman,Ocelot Brewing Company,American Amber / Red Ale,9.80 %
1197,Emily '$ Embre,Seven BrUds Berwing,American Amber / Red Ale,4.50 %
1198,Red@^s Rye,Hi{iWrZ|Brewing,American Amber / Red Ale,6.00 %
1199,HoDpWhAWompus,Bagby OBeTr Company,American Amber / Red Ale,9.50 %
1200,HopoAAPski,Iron Hill NBrwXeer^y & Restaurant,American Amber / Red Ale,10.00 %
1201,ReHletor,Crank AFrm QUTrewing,American Amber / Red Ale,5.30 %
1202,BanksJWGber Ale,Banks ( Barbados  BrPwries Limited,American Amber / Red Ale,5.00 %
1203,GluntebrN 8,BrasseHrLs/SaHnN Gluten,American Amber / Red Ale,5.00 %
1204,Man]Red,JoBoy>' BBsrew Pub,American Amber / Red Ale,5.50 %
1205,Double Dee,Black Star Co-op Pub & Brewery,American Amber / Red Ale,6.00 %
1206,Firestorm Red,Three Creeks Brewing Co. .,American Amber / Red Ale,5.80 %
1207,lAl AmeLcaOn Red Ale,CentennalBQeer Co.% .,American Amber / Red Ale,5.00 %
1208,DougiX StlyB Amber,Il Vicin oBJrweFy Canteen,American Amber / Red Ale,-
1209,Red uDck&HoSy Amber,Purrumbete BNewing CmopanAy ( Red Duck ),American Amber / Red Ale,5.60 %
1210,RoiSlR ed,Impeiral PPOak Zrewing,American Amber / Red Ale,6.20 %
1211,Blakc Fore Grteul Red,Black Forest BEWw Haus & Grill,American Amber / Red Ale,5.00 %
1212,Extra HIpMAy Ale,AustraAin HoteMl & Brewery,American Amber / Red Ale,5.80 %
1213,Timberwolf BorVCbon-aked Red,Wolf CrQeSCek Brewing,American Amber / Red Ale,7.00 %
1214,Red CedEaHr Ale,NorthwooDs BreHpub and Grill,American Amber / Red Ale,-
1215,S : t EIriks} mber| Ale,Galata NFiprits,American Amber / Red Ale,4.50 %
1216,MouBntain EwURed Ale,Wlf Creek#EBrwenig,American Amber / Red Ale,8.70 %
1217,Hyper Cmbo!ed yRe IPAP,DeadF?Gog Brewing,American Amber / Red Ale,8.00 %
1218,BouJbon Barrel Aged Horus PIBmperial Red,Elevator Brewery >%&raughIt Haus,American Amber / Red Ale,12.00 %
1219,Bulleit` Bourbon Braerl AgeH G'Knight,Oskar Bluse Grill &# Brew,American Amber / Red Ale,8.70 %
1220,DeclarWaVion?Ale,Amercian Hono UrBeer Company,American Amber / Red Ale,5.40 %
1221,Dragned Ale,Bilbo  KPMizza,American Amber / Red Ale,4.80 %
1222,Phat>Rat s' Red,Paht Matt +s BrewiYng Co. .,American Amber / Red Ale,6.50 %
1223,SacrilciiOuos Ale,SeabAriTh rewery,American Amber / Red Ale,6.80 %
1224,StepchilX OCXed Ale,Third Itreet Oleworks,American Amber / Red Ale,5.60 %
1225,PPtalToT heMetal,Black kSAF Bewery,American Amber / Red Ale,4.40 %
1226,Red Drago IpmeIial Red Ale,Dead rCo@Brewing,American Amber / Red Ale,8.00 %
1227,The Boxer India Red Ale,LowDown Brewery + Kitchen,American Amber / Red Ale,7.00 %
1228,AtlaaUaDmber,Blu eCnro rewery,American Amber / Red Ale,5.60 %
1229,Das DAle,Fitger 'VLsBewhouse,American Amber / Red Ale,-
1230,Sleepi nLion Red,Council okDX Brewery,American Amber / Red Ale,5.50 %
1231,KootFa yreu Ale,Columai<Brewery,American Amber / Red Ale,5.00 %
1232,BurniYNng Ln Red,Gonzo's Bgigogg Brewing,American Amber / Red Ale,5.00 %
1233,River Rt AEmber Ale,Mani St. Grill e& BrewiETg Company,American Amber / Red Ale,5.20 %
1234,CoffAeIe Aber,Fortnight BreXing Company,American Amber / Red Ale,5.50 %
1235,Cardi fChKonic,Pizza PorMt SoLSan aBeach,American Amber / Red Ale,-
1236,CardnEal Sn,AbsEoluQiWon Brewing Company,American Amber / Red Ale,6.10 %
1237,Crtaer Lake<Amer> Ale,Klamath Basin Brewing Co. - The!CreMamKeyr Brew Pub And Grill,American Amber / Red Ale,6.00 %
1238,BIicRkhOuse,TwoDEE BGewAiKg oC. .,American Amber / Red Ale,5.00 %
1239,Barley 's edBXolly Imp,SmoFkehouse BeYJnT Co. .,American Amber / Red Ale,7.80 %
1240,HoUeyXAle,Feathe RGvr- YBrewing Co,American Amber / Red Ale,-
1241,Idi\eAle,Birrificio JnIdpndente Elav,American Amber / Red Ale,5.50 %
1242,SataR osaRed,Anacapa BrewLHR Company,American Amber / Red Ale,6.25 %
1243,IrreFeent,Warped Wing Brwin YgCompany,American Amber / Red Ale,6.30 %
