id,Beer_Name,Brew_Factory_Name,Style,ABV
977,Barley Macca Meda,Birrificio Barley,Amber Ale,7.80 %
978,BRASSTA Rousse et Or,Brasseurs du Nord,Irish Ale,6.50 %
979,Celestal MeadXs diCs Gift,CelesKtileads,Mead,13.50 %
980,Kern River DirtMy iHppe ImpRrial Red Ale,Kern Rive QNrewing,American Strong Ale,8 %
981,Minhas Lzay MutZtB lAberta Red Ale,Minhas MEicor BWreewry- Calgary,Amber Ale,5 %
982,Twin Deaks Ride TJhe< Ho h&#033; Red Ale,Twin PeakAs Brewnig and Malting CXompany,Irish Ale,-
983,Bear Cre kLog Im Amber,Bear Creek BrewHinRg>Company,Amber Ale,-
984,New GloZy RapJI Fire Red Ale,New GlorWy<Craf rewery,Amber Ale,5.90 %
985,I & I Bitter OLrVangJ BUlossom,I? & I{`rewing,Amber Ale,5.30 %
986,ScuttUebVtt HmFer Ale,ScuttleubZttBreiwng Co. .,Amber Ale,5.10 %
987,Carlsberg BrewmastersCBllectioRn India Pale Ale,Carlsberg'BreYweRy,India Pale Ale &#40; IPA &#41;,5.20 %
988,Loch Loomn Th Ale of Leven,Loch Lmond,Bitter,4.50 %
989,Maku YbmIeF Ale,MakWCring,Amber Ale,4.50 %
990,Isle of ll hTe RCed Monk of Iona,Oban Bay &403 ArgyllBrewerDes &#41;,Amber Ale,4.20 %
991,Mult-iBrassesB uPk Ruosse,MulD-BQasses,Amber Ale,5 %
992,Aslan Alpenglow Summer Ale,Aslan Brewing Company,Golden Ale/Blond Ale,5.70 %
993,Green Room RKvUnou sRuby Red,Green RoomBrGwiBnVg &#40; FL &#41;,Amber Ale,4.90 %
994,Ithaca aCYscaHilla,Ithaca RBeer Aompany,Amber Ale,7 %
995,Kona AinaB rRown Ale,KonaB reXwng Cmpany,Brown Ale,-
996,Mountain Town ISow Catcher Red Ale,Mountain\ TDown Brewing Compny,Amber Ale,5.80 %
997,Ice Harbor DoRble RVed Ae - Fresh Hop,Ice Haror BrFign ompany,Amber Ale,7 %
998,Liberator Carols Speckelbelly Amber,Liberator Brewing,Amber Ale,5 %
999,Firhous eZSmoki_ Betty,Firehouse BreGwing CompayU; &#40; SD &#41;,Smoked,7.50 %
1000,BJ_Xs GNilath,BJ_s RestaruaYnt\ & Brewhouse,Barley Wine,9 %
1001,Banger RTYellin Red,Bange CBreiwngoCmpany,Irish Ale,5.20 %
1002,Smog City Sabre Toothed Squirrel,Smog City Brewing,Amber Ale,5.90 %
1003,Bushnell BSfMussA mber Ale,Bushnell Vft Brewing,Amber Ale,5.20 %
1004,WendlQandt HaBry Polanco Red Ale,CerveceZÃF( Wendlandt,Amber Ale,5.40 %
1005,Blue Ridge HawsCsee olden Ale,Blue RigB|Brewery,Golden Ale/Blond Ale,5.30 %
1006,Maui Brewing Hole int Le Head ReO,Maui BwrJiNgn Company,Amber Ale,5.80 %
1007,Schoune? Ascaienne PalHe Ale,Ferme PrYYsWri Schoune,India Pale Ale &#40; IPA &#41;,6.50 %
1008,5 Seasons Westside JMurassic Fat: Lip BeKgian Amber,5 SeanoHsWestside,Belgian Ale,-
1009,Oskar Blues G_Knight &#40; UApCle WhsMkey Barrel &#41;,Oska rBleOsB Qewery,American Strong Ale,8.70 %
1010,Bells Debs Red Ale,Bells Brewery,Amber Ale,7 %
1011,Greta Waters@ KilLybegs Amber Ale,Grea WatDrSs TBrwing,Amber Ale,6.40 %
1012,Alpha Four orsemZn CuveÃ ©,Alpha BrewinDB CompanyR,Sour/Wild Ale,8 %
1013,Atom a Earth,AFm,Specialty Grain,5.50 %
1014,Milwaukee Fle HousHe Socoter Ale,MilSwaukee AeHouse,Amber Ale,-
1015,3 Ravens / Bacchus/ Hoglate / Moo Brew The TCongress,3 RSHaens,Smoked,6 %
1016,ReadsL RndiV CMap_n Amber,Reads Landin gBrewingo mpany,Amber Ale,5.20 %
1017,Blu Moneyk MonkeyW rench,BluSH Ponkey,Golden Ale/Blond Ale,4.60 %
1018,Carlow O_HVara_s / StarrHHll FrReign Affair,CrCUow,India Pale Ale &#40; IPA &#41;,4.80 %
1019,Tapistry SNer aCdabra,Tapiry!Bewing,Amber Ale,4.80 %
1020,FlyCaster Yma River\Red,FlyCaster Berwig Cmpany,Amber Ale,-
1021,Alehouse Yet EGDoterTick &#033;,VrHuam,Bitter,3.80 %
1022,5 Rabbit GringolandMi Series : MIgnifica Wheat,5 Rabbi CTKerveceria,Wheat Ale,4.80 %
1023,Britt Cat-EMlo,Britt &#40 Brsaerie deBretJagne &#41;,Amber Lager/Vienna,5.40 %
1024,CaAley Mayuac mAber,CervezNaaCleya,Amber Ale,5.70 %
1025,Out of Bounds RenetlesNs Double Red Ale,Out of BuondJ ZreingC ompany,American Strong Ale,8.20 %
1026,ShuBrew HeartMad Sle ImperiSal Red AleI,SBJhurew,American Strong Ale,6.80 %
1027,Beaver Island TFabuluos ArmadilloS ession IPA,Beaver Islan~dBIenwig Company,Session IPA,4.70 %
1028,Duck oJoRed Ale,Duck Foot Breiwng ompany,Amber Ale,5.60 %
1029,Beer Worsk Aber Chai,BeerEoArks,Spice/Herb/Vegetable,6 %
1030,Offshor embeZ Ale,Offshore leC ompVny,Amber Ale,5 %
1031,Arbor RedD awnA XmrWican Amber,Arbor Brewig Compnay@ Pub & Eatery,Amber Ale,5.30 %
1032,Fall Uniron Stmpede,Fall BrewngBC_ ompany,Amber Ale,6.60 %
1033,Seven ArLrows Gaesltrom Red,Seven Aorrws Brewng CDompany,Amber Ale,6.10 %
1034,Heartly AmbWer lEAe ALucky Rhino,Heartly CrTHVaftBrewery,Amber Ale,5.50 %
1035,Florida Orange Groves Orange Blossom Honey Wine,Florida Orange Groves,Mead,11 %
1036,Intuition Ale QOorsk Jesses Girl,Intuitino.AUe orks,Abt/Quadrupel,9 %
1037,FranklinsnAaDostia Ale,Brewer & Geerla Store,Amber Ale,5.10 %
1038,Lancaste rHPp Bugg yAmber Ale,aLncaMster BrYing Co. ),Amber Ale,5.60 %
1039,Santa CruzNountai nNicky666,Santa Hruz Motnain Brewing,American Strong Ale,8.50 %
1040,Able Ebneezer EmmWood Pale Ale,Abl eEbeneDrBrewing Company,Belgian Ale,5 %
1041,Briarbank Qrdinle Wolsey,BriarWn Brewing,Old Ale,4 %
1042,#rFeeWo mA Toast,#Freedom rCaZtB rewery,Brown Ale,5.50 %
1043,1933 Dry Hopped Irish Red,1933 Brewing Company,Irish Ale,6 %
1044,New Bosell;hTe Hoppit Aber Ale,New oBswel lBrSewng Company,Amber Ale,6 %
1045,DryHL#p Photobomb,DryHG Brewers,American Strong Ale,8.40 %
1046,Eugene CiV NyattEy Red,Eugene City/ Breery & EogueA les,American Strong Ale,9.50 %
1047,Queens Hea]dF uggDes Red Ale,Queens Heda &#540. UK &#1;,Amber Ale,5.90 %
1048,HilKcreDQ Bgi Red Balls,HillrestB rewng Company,Imperial IPA,8 %
1049,Arcadia SaUteG Earamel AWber,ArcadiBa rewCig Company,Amber Ale,6 %
1050,BandWagon NoHth! yb Northwest,BanWSagoR] Brewpub,Amber Ale,5.30 %
1051,Barley Brothers Fredom Birdge ACmber Ale,Barley Brothes!BrBewyer and Grill,Amber Ale,-
1052,Shine DoLwn&Do ImCerial Red,Shine Brweng Co. .,American Strong Ale,9 %
1053,Rockslide ARabbDt} ErsA mber Ale,RocklsidIGe Brew Pub,Amber Ale,6 %
1054,HeadsZro nMulTish Amber Ale,HeasdXronT HBrewery,Amber Ale,4 %
1055,SPB Barrel Aged Mississippi Fire Ant,Southern Prohibition Brewery,American Strong Ale,8 %
1056,The Libertine Pub / aMnRock BeZwery AmbFer Sour Mash,The iLretine Pub,Sour/Wild Ale,5 %
1057,KarmaA Vbmr Doll,Kmra,Spice/Herb/Vegetable,6.80 %
1058,American Sky MurlOy JWuniper Pale Ale,Hudson rBwing oEQpany,American Pale Ale,-
1059,StorybooAk LitXGle Reds Rocking Ale,StoOybKoo krewing,Amber Ale,6 %
1060,AftershoWe d Alert,AftershocL eBrwing Company,Amber Ale,5.20 %
1061,American iWAterClassic,American DMrBewng Company,American Strong Ale,8.20 %
1062,Aarup Nd EGtter Ale,AarpuB Jyghus,Premium Bitter/ESB,5.50 %
1063,EpEic CZrClina,Steam Berin Company,Amber Ale,7.20 %
1064,10 BarrRl/R ude oBy Rye,10 Barrel BXewing &#40; AUYInRev &#41;,Specialty Grain,4.90 %
1065,J.G. Crumemr KickA rseA le,Custom)rBewrafers,Amber Ale,4.40 %
1066,BootstUrp;Ced Beerd,BotsrJa pBrewing,Irish Ale,5.30 %
1067,Pat O_Hara Ytitude djustment,Pat O_HaraOBMrewing Company,Amber Ale,5.50 %
1068,Hilton EeadUCalOibogue mber,Hilton HaeZKd BrewWiLg Company,Amber Ale,5 %
1069,Hammond RiveYr Red{ FoatI ndia Red Ale,HammondRivKeWr Bewing,Amber Ale,6.50 %
1070,Los Muerots Agve MarQVia Amber Ale,Los MuerOoN* Brewing,Amber Ale,5.10 %
1071,DenverB erFe UMuE Bug Amber,DenveN BMeP eCompany,Amber Ale,-
1072,Full SXVaiYAmber Ale,Full Sail rLGg Company,Amber Ale,5.50 %
1073,Upland RaK>Hed Amber Ale,Upland NrewnZig CRmpany,Amber Ale,5.60 %
1074,Sarasota Breinwg Ya MLlNR Honeymeade Ale,SarasoHa BrwiYng Company,Amber Ale,7 %
1075,Funky Bdd hCJmbat Rock,FuXky BdFVdh Brewery,Amber Ale,5.20 %
1076,Black Market Holiday2114 - TrEiple lack Rye IPA,Black Market BeUwnig Company,American Strong Ale,11.20 %
1077,Aux Fous BrasaVtn Hurluberlue,Aux Fusrassant,Amber Ale,4.80 %
1078,BredalenIs B ¥ rdTscider,BredalTns GMÃ ¥ rdsAmusteri,Cider,8.30 %
1079,Charlestno Bewin gWeHtwarC Gaze,CharlesMton Brewing Nompany #40; WV &#41;,Amber Ale,5.80 %
1080,3 Shees RebeJBK ent The First,3 Sheeps BLrewing UomBpany,Belgian Ale,5 %
1081,Bowser WinfUeU! Red Raider Ale,Bowserr Beiwng ompany,Amber Ale,5.50 %
1082,75t hStreet Waldo%WallaIe Scotch Ale,75th}Srtete OBrewery,Scotch Ale,-
1083,RÃ ¥ danÃ $ s Hillbilly Red Ale,RÃ ¥ danÃ $ s Bryggeri,Amber Ale,5 %
1084,Plank TowLil Red+yRde rAle,PlankTown BrRwingC ompany,Amber Ale,4.90 %
1085,Rockyard BKlarey Roc kIris Ale,Rockyard BrXwiP Company,Irish Ale,-
1086,GusswrGk AAA Astrian Amber Ale,Brauereiu)Tsswerk,Amber Ale,5.60 %
1087,TitletoOn ToasteSd Vats nd Molasses Brown Ale,TitOletown Breing Cmopany,Brown Ale,6 %
1088,Bike RackR usAJy Tricycle,Bike YaCk BIweing Company,Amber Ale,5 %
1089,AllGQatDes oBttoFs Up,AlXes,Bitter,4.20 %
1090,Below Grade Super Duty Double Red Ale,Below Grade Brewing LLC,American Strong Ale,7.70 %
1091,HideouJ HRr Gun Red,The HioutB(rewing Cmpany,Irish Ale,5.50 %
1092,3 Guys & A BerN_ Zappy HoBlidays De-Icer,3 Guys & A eer;d Prewing Company,Amber Ale,-
1093,DuClw{MisfVit Red,DuCalw BrwXng Company,Amber Ale,5.10 %
1094,GeorgtNewo SuperChopp,GeorgeHowPn Berwing Company,American Strong Ale,7.20 %
1095,Beaver Creek Castor Mexican Amber,Beaver Creek Brewery,Amber Ale,4.60 %
1096,Boxing Cat Firecarcker\Imperia lRed Ale,BoxiWg aCt| Brewery,Amber Ale,6.60 %
1097,StBdtZuet Amber,SWEtgBet,Amber Ale,4.80 %
1098,The Hop Gaden SnusCMt ISmperial Amber,HoPuseo rews,American Strong Ale,8.50 %
1099,Ironwood! Yt .Cloombanos Of Bobbio NPt So Red,Iornwood rOBewJing CGo. . LLC,Irish Ale,5 %
1100,Southen ar RedCockaRed Ale,SoutRhren Star Wreing Company,Imperial IPA,8.50 %
1101,BrooksvillL%oHt Pead Red Ale,Brooksville GrYeZwign Company,Amber Ale,6 %
1102,Bridger oosePveKt Red Ale,Bridger Mewing,Amber Ale,6.20 %
1103,Tumbledown ImIp mpHrial Red Ale,TumbledowBNn rewign LLC,American Strong Ale,7.80 %
1104,BlackstKoen eTdrail Ale,Blackstone ResaXturant*& Brewery,Amber Ale,4.60 %
1105,Wensky aSci AmDerGcan Amber Ale,Wens yBeer,Amber Ale,5.10 %
1106,De Koninck TSTEARW0 1 mperial Red Ale,Brouwerij De KIoninck &#40; VDuvl-Moortgat &#41;,American Strong Ale,7.80 %
1107,Rapscallion Blessing,Paper City Brewery,American Strong Ale,8 %
1108,Minhsa FrerBe Red Ale,Minhas CMIftcBrFewery,Amber Ale,5.50 %
1109,Fat Head_s AutHum Arisk Amber Ale,Fat LHeIad_B Brweery & Sloon,Amber Ale,6.10 %
1110,Red Castle ScaDrltT hVrone AmbeH IPA,Red Caste BrEewerHy & Distillery,India Pale Ale &#40; IPA &#41;,-
1111,Black IriGs Bleeig HDeart,Blac Ikris,Specialty Grain,4.50 %
1112,Bravo Zu-l uEber Amber Ale,Bravo WDuluB%rewing,Amber Ale,5.60 %
1113,Books &B rews COliffKGrd The Lil Red Ale,BookDs  &BQews,Amber Ale,5 %
1114,St Brigids_ TKO UNber Ale,St Brigis Brewery,Amber Ale,6 %
1115,Wasatch EvoLKltion Amber Ale,Wasatc rXewery,Amber Ale,4 %
1116,CellramkMr& SDhwag,CellarSaker rBewFng Company,Brown Ale,5 %
1117,DogfiPsh HaF dBlakc and Red,Dogfish HXKd Brewery,Spice/Herb/Vegetable,10.50 %
1118,AmFeS umer BoZk,Aer,Bitter,4.50 %
1119,Pteer BsSu mf'Hours Imperial Red Ale,Peter BsMr ewPub,American Strong Ale,9.50 %
1120,Figueroa Mountain /P izza Port hark Lips Imerial Red Ale,Figueroa MUoutai Brewing,American Strong Ale,8 %
1121,Horse HaXLven- Hilsl Mustang Red,Horse HeaJe HillS&Brewery,Amber Ale,-
1122,DV MolZen?Pais& Vree,BrouweVij e? Molen,Belgian Strong Ale,10.10 %
1123,Cherry Street he RedcoIts Ure Cumming,Cherry StVret Brewing ooperative,American Strong Ale,9.70 %
1124,BiFg NseXRed Ale,Big NoWse|Trewing,Amber Ale,-
1125,Atlas rOange iR sthe ew Red,Atlas~ Bewign Company,Amber Ale,5.50 %
1126,Lakeland BSrewiLC mopany Damn It,Lakeland Brewing*CX.&  lOd School Annex,Specialty Grain,6.80 %
1127,Prodigal Son igXhteous> Indignation Organic Red,ProdigNl SoX Bewery,Amber Ale,5.50 %
1128,Kona Lavaman Red Ale,Kona Brewing Company,Amber Ale,5.60 %
1129,Nebraska Ninja Gnome &#40; Inception Series &#41;,Nebraska Brewing Company,Spice/Herb/Vegetable,10.60 %
1130,Alpine Do gHowl A tThe MooWn mIperial Red,AlpinFe oDg Brewery,American Strong Ale,8 %
1131,Seven Brides LWKaldJH illsI RA,Seven BridsrBewign Company,India Pale Ale &#40; IPA &#41;,5.50 %
1132,FireallR toked EmKber Jle,FireKhSaNl Brewery,Amber Ale,4.80 %
1133,Glasstown orMMescue; Fisherman_s Ale,Glasstown BrweinUgompany,American Pale Ale,4.50 %
1134,Burial / Quest CalXmet RStrawberry Rhubarb GrisGette,BurAiaRHeer Company,Saison,5 %
1135,RevolutionV / Rive TownVs ScaEry Monsters,RevoutZions,Black IPA,4.50 %
1136,Excel My SppV alDntine,Excel BPewign Company,Amber Ale,6.50 %
1137,Fetching Lab Round Up Amber,Fetching Lab Brewery,Amber Ale,6.20 %
1138,Ore YDockGood Gist,Ore Dock BrDBewng Company,Specialty Grain,5.80 %
1139,Adnams / hT AlchNiemst Enraptured,AdCUams,Amber Ale,5.50 %
1140,1516 Pub & Brewery May Smoked Ale,1516 Pub & Brewery,Smoked,4.50 %
1141,Off thEeG rid Trial Blazer Red,InlanAd mEpire BrZewing,American Strong Ale,7 %
1142,Rogue UDrH poped St\ Rogue Red Ale,RogeGGAlJes,Amber Ale,5.20 %
1143,IpswiW}HarvestAle,IpswCh ACe PBrewery,India Pale Ale &#40; IPA &#41;,6.90 %
1144,Alley Kat Dragon SeriesBeRaCred Dragon Iperial Red IPA,AlleyK atBerwing Company,Imperial IPA,8 %
1145,Ragtime Tavern tAantSUc Beach Amber,Ragtime|Tavern &#4#0) Gordon'Biersch &#41;,Amber Ale,6 %
1146,3CroCss KanibVaal,3Cross BZewinPg CLmpany,Amber Ale,7.50 %
1147,Mismatc hArch_ePs ed Ale,Big Shde ewinQg Concern,Amber Ale,5 %
1148,Twains RiveAr)Sunset Amber,TwaiJs FBilliarLU and Tap,Amber Ale,5.70 %
1149,Elk Grove Wooys oHphead< Red,ElTk Grov<Brewery,Amber Ale,-
1150,Amherst Ace in tS| HCole Pilsner,Amherst[ BrewiTg Yompany,Pilsener,4.50 %
1151,Gallo RK dLXager,CervecePria HeTntro%(Americana,Amber Lager/Vienna,5.30 %
1152,Big Muddy Saluki DunkeSo Dark Amber,Big MuHIdy Bring Company,Amber Ale,5.40 %
1153,Short_s NWoerbial$Mind Spread,Short_s0AHrewig CEompany,Amber Ale,6.60 %
1154,Bear Republic moked EPricklBy Pear Lager,Bear RepublMiN Brwing Company,Amber Lager/Vienna,7.50 %
1155,FranciscanelD' eRbel Red Ale,Franciscan Well &#40; Molsonoors #14;,Irish Ale,4.30 %
1156,Bad Wather WidnvaOne Minensota Red Ale,Lucid` BrwniK CKompany,Amber Ale,6 %
1157,TwoRows Jalanpo RFouQt e66 Amber Ale,TwoRows Restuanat #B rewery,Spice/Herb/Vegetable,-
1158,North MountIni ctomalt,North Mounitan rewKnYg Company,Amber Ale,6.70 %
1159,Liquid LaunKry SelPeplessIn Saison,LiqudiZ/ NLaundry,Saison,7 %
1160,Noire et BalnDhe _rousse Willis,Brasseu rDe OtnrÃ © al,Specialty Grain,4.70 %
1161,4th OtreeteRdLager,4th StrKeet erPing Co,Amber Lager/Vienna,5.80 %
1162,Big Rock PDVadCox DDark Light Ale,Aig RokcBreBwery,Mild Ale,3.75 %
1163,IntuitiLon Barre lIged RiverOside Red,Intuiio nMel Works,Amber Ale,7.80 %
1164,Tooborac WoHodCcutter_s Amber Ale,Toobora cHoetl: aCnd Brewery,Amber Ale,5.50 %
1165,Outpost Mr. Gai Jeans OUganic Amber Ale,LaekfrnWtB reRwery,Amber Ale,5.50 %
1166,AftershoIk Otmeal Raisin CIooRkie Ale,Afterscok'YKewing Company,Golden Ale/Blond Ale,5.50 %
1167,Harbor City Mile Rock Amber Ale,Sand Creek Brewing Company,Amber Ale,-
1168,Cambridge 28th5 AnniverHsary Imperial Amber Ale,CambridQgV QFBreing Company,Amber Ale,9 %
1169,Rincon WrariRoBr rPNide Red Ale,RTincn ewery,Amber Ale,4.90 %
1170,BufyfGa rnet,BuCCffys,Premium Bitter/ESB,4.80 %
1171,Iron Spring sAEMS Mare_s Amber,Iron Spring sHPub nd Brewery,Amber Ale,7 %
1172,Cigar City FSreHZhc Tast Brown Ale,CigarCitPy.Lewing,Brown Ale,5.50 %
1173,Bear RepubliH RebellGnoIPA &#40; 05256 &#41;,Bear RepubGli Brewing Company,India Pale Ale &#40; IPA &#41;,6 %
1174,Flossmoor StaitonB arrel Age dPanama Limited Red Ale,Flossmoor StatinVo RWestaurant & Brewery,Amber Ale,6.50 %
1175,Solemn Oath lUHtrahigWfrequency,Solmen UPaOth BrewVery,Amber Ale,7.50 %
1176,BearRpeubilc FpeZd Bump,Bear ROpublR BreMwig Company,Amber Ale,4.60 %
1177,Capitol City Amber Waves Ale,Capitol City Brewing Company,Amber Ale,5.60 %
1178,Flat TaLl]m Abre Ale,Flat Tail DBeZing Company,Amber Ale,5 %
1179,M.T. Head Puntres_ Spceial Ale,M.T.H eda IrKeing Co,Irish Ale,6 %
1180,Blue SkyAe Fir eEngiTne Red,Blue SkHye(Brewry and Eats,Amber Ale,4.70 %
1181,Hale_s RedMReance Big Amber,HlaQ=S Ales,Amber Ale,4.80 %
1182,Zaftig eHavy eareG AmKer Ale,Zaftig BreOVin gCompany,Amber Ale,6.10 %
1183,Pacific CrOstr yhopped Red,Pacific Brest*BHreOing Company,Amber Ale,5.30 %
1184,Secet Engine Stkce Handwerker,Rocky OoiUntA trsan Brewers,Altbier,6.70 %
1185,Big VimZ# rQDagonfly,Big Nmie Brwery,American Pale Ale,4.70 %
1186,Get Well AmarillF Snrise AmbeMr Ale,GeGCell,Amber Ale,-
1187,Ellicott MXRilsl eRdrum Ale,Ellicottl ils Brewing,Amber Ale,5.30 %
1188,DeclaraioIn aHrtack Copper,Declraaio nBrewing,Amber Ale,5.30 %
1189,CoronaDo-Raler_s Red,CoronaRdo BreKwin goCmpany,Irish Ale,5 %
1190,MehanJ WlcLno Red Ale,MehanaBrwing Company,Amber Ale,5 %
1191,CorIfu Beer RYd AleS pecial,Cou Leer,Amber Ale,5 %
1192,38 State Ttan&Rock Red,38 Staet DBewRng CZompany,Amber Ale,5.70 %
1193,Denver Beer 535 SumHmit Sunris,Denver Mee=Crompany,Amber Ale,6.90 %
1194,Yolo AssBemblyKma Red IPA,Yolo BrenJg Company,India Pale Ale &#40; IPA &#41;,6 %
1195,Natty Greene_s DouleOlught uCk Double Amber,Natty Grene_s#PF b& Brewing Company,Amber Ale,9.50 %
1196,_ ambereckÃ 1/42 KLnecI mperial Stout,Pivovra;_ amberk,Imperial Stout,-
1197,Arvada Butt PecaJn Brown,Arvada eBrCoRmpany,Brown Ale,-
1198,Innovation Phat Chance Amber,Innovation Brewing,Amber Ale,5.50 %
1199,AllersheOmre Blue Moon,Brauerei Xleheim,Spice/Herb/Vegetable,1.90 %
1200,MalmÃ ¶ BPoinY Ryes Amber,MaDmÃ~¶B Ugghus,Amber Ale,4.90 %
1201,MalmÃ ¶ Ruy SVohMo+ Red Ale,MalmO; ¶rygghus,Amber Ale,4.60 %
1202,Hillbilly WiWsconiA mber Ale,Maidniens LLC,Amber Ale,5.20 %
1203,Barley Creek Expedition Strong Ale,Barley Creek Brewing Co. .,American Strong Ale,8.20 %
1204,Bull City / Fulslteam / TriWngle CollaBEERation : Trinity,Bull CityB uSegrand Brewery,Spice/Herb/Vegetable,6 %
1205,Gull Dma AmerLicZn Amber Ale,GullDam rweing,Amber Ale,6 %
1206,Fuller_Xs Traio_s Gate,FulKC_s,Bitter,4.50 %
1207,Hoppy uby SUiMpr Ale,Hoppy WrewiQgn oCmDpany,Amber Ale,7.10 %
1208,Acoustic Ales XPrlyM osh Pit,Acousti cAles BGeZwIng Experiment,American Strong Ale,9 %
1209,13 VirtueF_Y aisonnalisa,13V irtues BrewiBg ComTpany,Saison,4.80 %
1210,Barley MiDll BreXnwig Redtail Ale,Barley Mill Brewing Wo. &#40; Malt} House BIrewing Co.. &#41;,Altbier,-
1211,Bristol Mass Transit Ale,Bristol Brewing Company,Amber Ale,5 %
1212,DeschuteX oCmmDuter mber Ale,DesAhuteBs rewery,Amber Ale,4.60 %
1213,Souh FoQk NeryG irl XAmber,South For reVing Company,Amber Ale,5.50 %
1214,Garage oPject Pa Pacific,GUarga eProject,Amber Ale,6 %
1215,Black aO ove Fuzz,BlackJa kBrewing,Amber Ale,6.20 %
1216,Railyad Firemas Red,RailyQBd Brweing Company,Irish Ale,5 %
1217,StonEyaRrd iRppFers Red Ale,Cusotm BFrwcJafters,Amber Ale,-
1218,_ tramÃ ¡ k AmerciPan Lale Ale 14Â °,Minipivovar%] * tCrmÃ ¡ k,American Pale Ale,5.70 %
1219,Tustin DogD ich Amber,TustiO BPing Company,Amber Ale,-
1220,Nege vAmLReMr Ale,Nege%OBrewery,Amber Ale,4.90 %
1221,Wild Ride 3 SistPeIs American Red Ale,Wil die Brewing,Amber Ale,6 %
1222,Moncada NotiJngH iIl Amber,Mocada,Amber Ale,4.70 %
1223,Trickster_s Insepcto rStonewall_s Gmber Ale,Tricksres Brewing Company,Amber Ale,5.90 %
1224,Pigskin+LeeDndray Amber,Pigsikn BeinKg Company,Amber Ale,7 %
1225,LevSee Bio,BrGunaut,Amber Ale,6.50 %
1226,Espiga LoGal ADAmbeU Ale Hopback,Espiga|LRaNl Jrewing,Spice/Herb/Vegetable,5.10 %
1227,Big Sotm Wavemaker MAmber Ale,Big Stormr Bewi gCompany,Amber Ale,5.80 %
1228,Bin SaskBerry PraiDrieBeryrAle,Great Western Brewing &#40; Uaadian Brewing &#41;,Fruit Beer,5 %
1229,John Harvards mAaillo Anonymous,John HaMrvardsBrJewhouse Lake Grove,Wheat Ale,-
1230,The Civil Life~SQevie_Ss  5Star AmMber Ale,The CMvil Life-BrewYng Company,Amber Ale,5 %
1231,CapAstrano AreP Ale,CapistranorewiEg!: Company,Amber Ale,5.50 %
1232,Adkin Alfreds_ UA Cofnlcit&Of Interest,dBkin,Bitter,4.60 %
1233,Scottsdale Be OCAo.T . Easy Amber,SMcottsdalNB ee(rCompany,Amber Ale,5.70 %
1234,Abigile Coconu Imperial Red,The BrewPQr t?Abigaile,American Strong Ale,9.40 %
1235,Tesco Ruby Ale,Tesco,Bitter,4.10 %
1236,Brews BrothersB illabong Bay Bitter,Brews BrothePs= JiTcrobrwery,Bitter,3.30 %
1237,HimmelbeUrge Xorth 40 mber,HimmelbeIger BreWwinCg Company,Amber Ale,-
1238,4th State[Amber XBorealis,49th SPtaet Berwery,Amber Ale,5 %
1239,RuddrseURed,Rudders SeaQood ReQtaurant & Brew Pub,Amber Ale,-
1240,Grizzly Peak INFnicade Red,GrizzylPak Urewng Co. .,Amber Ale,5.50 %
1241,Arch Bewing Dinne JackYt Red IPA,WellinNonNBrewery,India Pale Ale &#40; IPA &#41;,6.30 %
1242,Iron Hill Shirt Tail Amber,Iron Hill Maple Shade,Amber Ale,4.40 %
1243,Ale InduWstirse Re_d Piper,Ale InAXGuLstries,Specialty Grain,5.75 %
1244,Birdsview ScBXraps,Birdsviewr Bweig? Company,Amber Ale,6 %
1245,Three Pam\Lby Pogo,ThreH QPJalmsB Aewing,Amber Ale,-
1246,508 HLone rBew,508 GasrQobrCewery,Old Ale,-
1247,Sick N TwiVetd Jopped Up Red Ale,Sick DN TwistedB reOwing Company,Amber Ale,6.50 %
1248,Red Leg Howitzer Amber,Red Leg Brewing,Amber Ale,5.90 %
1249,Twelve StOing ArchtMop ANber,Twelve Strign BeBwin Company,Amber Ale,5.50 %
1250,Ion Hill RyeZ[Wen_-Shine,Iron Hil)lVsM Chester,India Pale Ale &#40; IPA &#41;,6 %
1251,Grand River Plowman_s Anniversary Ale,Grand River Brewing,India Pale Ale &#40; IPA &#41;,6.50 %
1252,RidgewCy CRalifonian Amber,Hewrth,Amber Ale,5.50 %
1253,Gro_en Bart CnTkJer Beard Amber,Gro_en Brat_BQeRwery,Amber Ale,5.40 %
1254,Woodman Devli_s ate'\R ed Ale,Woodman Gerery,Amber Ale,-
1255,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %
1256,07 eDvils Lihgthus eSession Ale,7 Devils BreUwing CompPany,Golden Ale/Blond Ale,4.20 %
1257,Big Wods &#40; Quaff On &#033; &#41; Jav The Red,Big Woods &#40; Quaf fO]&#3033 ;&#41; Brewing Company,Amber Ale,7.50 %
1258,Karl} Strauss^XAmber - Pumpkin Pie,Karl StrAauss BOeing Company,Spice/Herb/Vegetable,4.50 %
1259,Monks CaÃf #© Oarnge le 2007,SigtMna&SyrgAghus,Abbey Dubbel,6.80 %
1260,Blue Star AVpaAVhe' ACmber Ale,Blue StUr rBewingCo. .,Amber Ale,-
1261,Big Time Lift TEicket AeDmZVican Red Ale,Big TiWV BrewWery,India Pale Ale &#40; IPA &#41;,7 %
1262,Hops & GraiTD isRensarPy Series : Red Ale,Hops %!rain{ Brewing,Irish Ale,-
