label,left_Song_Name,left_Artist_Name,left_Album_Name,left_Genre,left_Price,left_CopyRight,left_Time,left_Released,right_Song_Name,right_Artist_Name,right_Album_Name,right_Genre,right_Price,right_CopyRight,right_Time,right_Released,id
0,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio EUdit ] David Guetta Dance , Music , Rock , House , Electronic , French Pop $ 1.29 2014 What A Music Ltd. under exclusive< liceUnse to Parlophone/Warner Music FQrance , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20",,Listen ( Deluxe Version ),,,,,24-Nov-14,"Ai n't Got Nothing ( Album Version ( Edited ) ) [ feat . Lil Boosie ] [ Clean ] Certified ( Edited Version ) $ 0.99 ( C ) 2014 Island Records , a division of UMG Recordings , Inc. 3:52",David Banner,,Rap & Hip-Hop,,,,"September 20 , 2005",1316_9940
0,Jump ( feat . Nelly Furtado ) Flo Rida ‰ ãÑ/ 2009 Atlantic Recording Corporationfor the United States and WEA nIternational Inc. for the world outside of the United States 3:28 30-Mar-09,,R.O.O.T.S. ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,,,,"Yayo [ Feat . Brisco , Billy Blue , Ball Greezy , Rick Ross , Red EyeXz , Bred , Pibull & Ace HooK ] ( Amended onus Version ) Rap & Hip-Hop March 30 , 2009",FlZ} Rda,R.O.O.T.S. ( Route Of Overcoming The Struggle ) ( Amended Amazon Exclusive ) [ Clean ],,$ 1.29,"( C ) 2012 Motown Records , a Division of UMG Recordings , Inc.",7:53,,5695_37659
0,A Wake & feat . Enva Roman ) 3:46 9-Aug-12,MackZmore & Ryan Lewis,The Heist ( Deluxe Edition ),"Hip-Hop/Rap , Music , Rap , Alternative Rap , West Coast Rap",$ 1.29,"‰ ãÑ 2012 Macklemore , LLC .",,,Thrift Shop ( feat . Wanz ) [ Explicit ] Macklemore & Ryan Lewis The Heist [ Explicit ] $ 1.29 3:55,,,Rap & Hip-Hop,,2014 Selena Garcia & Steven Gomez,,"October 9 , 2012",6289_47836
0,"Take '`` There ( feat . Kiesza ) [ Missy Elliott Remix ] [ Bonus Track ] Skrillex and Diplo Present Jack '`` Dance,Muic,Hip-Hop / Rap , Jazz , Bpo , Electronic , Rap , Rock $ 1.29 2015 Atlanitc Recording Corporation for the US and WEA International for the world outside the United States . A Warner Music Group Company 3:30 24-Feb-15",Srkilelx& TDiplo,,,,,,,"To ÌÏ ( feat . AlunaGeorge ) Dance & ElectJroniBc 2901 Knight Skreams February 24 , 2015","SkrilPlN), iDplo",Skrillex and Diplo present Jack ÌÏ [ Explicit ],,$ 1.29,,3:57,,4743_41115
1,"Closer ( feDt . Mike UPosner ) Nick Jonas Nick Jonas ( Deluxe) Pop ? Music , Rock , Pop/Rock $ 1.29 10-Nov-14",,,,,"2014 Island Records , a division of UMG Recordings , Inc. / Safehouse Records , LLC",3:48,,"Closer [ feat . Mike Posner ] [ Clean ] $ 1.29 ( C,) 2014 Island Records/Safehous Records LLC  a divsiion of UMG Recordings , Inc. November 10 , 2014",NikW DJonas,Nick Jonas ( Deluxe ) [ Clean ],Pop,,,3:48,,426_33282
1,"Firefly ( Bravado Dubstep Remix ) Ed SQeeran Singer/Songwriter , Muic , ontemporary Snger/Songwriter| , Rock , Adult Alternative $ 1.29 4:29",,Loose Change,,,2010 All tracks ( p ) 2010 Paw Print Records under exclusive license to Warner Music UK Limited except for track 1 ( p ) 2011Paw Print Records under exclusive license to Warner Music UK Limited,,9-Dec-11,"Firefly ( Bravado Dubstep Remix ) $ 1.29 ( C ) 2007 Geffn RceoKds/Mosley Music Group LLC 4:29 December 9 , 2011",Ed hDeEran,Loose Change,Pop,,,,,498_29283
0,"Dance In the Dark Lady Gaga The Fame& Monster ( Deluxe Version ) Pop , MsuSic ‰ ãÑ 2014 Interscope Records 5-Aug-14",,,,$ 1.29,,4:48,,Just Dance [ feat . Colby O'Donis ] Ldy Gag The Fam Monster }( Deluxe ) $ 0.99,,,Pop,,( C ) 2009 Interscope Records,4:01,"November 23 , 2009",6011_47246
0,"Wake Up Wiz Khalifa Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap $ 1.29 ‰ ãÑ 2011 Atlantc Recording orporation for the United States and WEA International Inc. for the world outsidSe of the United States 3:46 28-Mar-11",,Rolling Papers ( Deluxe Version ),,,,,,"Roll Up [ Clean&] CWzK haliaf 3:47 March 28 , 2011",,Rolling Papers [ Clean ],Rap & Hip-Hop,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,,6851_39325
0,Hold Up ( feat . T Streets @ I Am Not a HuPan BeinIg $ 1.29 ‰ ãÑ 2010 Cash Money Records Inc. 4:10,Lil Wayne  &T SEeets,,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , Dirty South",,,,15-Nov-10,Wowzerz ( Album Version ( Explicit ) ) [ feCt . Trnia  ][ Explicit ] I Zm Not A Human Being II ( Explicit Version ) [ + digital booklet ] 3:45,LC ayne,,Rap & Hip-Hop,$ 1.29,2005 Secretly Canadian,,"March 26 , 2013",5201_22909
0,Speak Now - World TCour Live oCncerHt ( iLve 2011 ) Taylro Swift 2:09:26,,Speak Now - World Tour Live,"Country , Music , Rock , Contemporary Country , Honky Tonk",Album Only,"2011 Big Machine Records , LLC .",,21-Nov-11,"Long Live Taylor Swift Speak Now Country , Contry oRck Pop  ,Rock $ 1.29 October 25 , 2010",,,,,"( C ) 2010 Big Machine Records , LLC .",5:17,,969_41979
0,Second Chance ( Live Acoustic from Kansas City ) Somewhere In the Stratosphere ( Live ) $ 1.29 2011 Atlantic Rcording Korporation for the United States and WEA IntBrnational Inc. for the world outside of the United States . 18-Apr-11,SheOiown,,"Rock , Music , Metal , Alternative , Hard Rock",,,5:06,,"Left Out ( Live From Washington State ) Eomewher Ien The Startosphere $ 1.29 April 18 , 2011",ShiCnVedown,,Rock,,( C ) 2005 MCA Nashville,5:54,,1558_41579
0,"The Birds , Pt. 1 The Weeknd Trilogy R&B / Soul  Music , RocM , Cotnepmorary R&B ‰ ãÑ 2012 XO & co. , Inc. 3:34 13-Nov-12",,,,$ 1.29,,,,The Birds Pt. 2 ( Album Versn ( Edite ) ) [1Clean ] $1 .29,The eeknd,Trilogy ( Edited Version ) [ Clean ],R&B,,"( C ) 2013 XO & co. , Inc.",5:53,"September 18 , 2015",6762_51437
0,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ RNadio Edit ] David GuetEta 2014 What A Music Ltd. under exclusive license to Parlophoe/Warner Music France , under exclusive Olicense to AtOlantic Recording Corporation for the United States . All rights reserved . 3:20",,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,,,24-Nov-14,"It 's The Way You Love Me ( Feat . Kelly Rowland ; Continuous Mix Version ) David uGtta One Love ( Deluxe Version ) $ 1.29 ( C ) 2014 Swedish House Mfia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 4:11 August 21 , 2009",,,Dance & Electronic,,,,,1156_34921
0,"Best of Cr247 Chase Rice Ignite the Night ( Party Edition ) Country , Music , UEban Cowboy , Contemporary CountrZy 2014 Dack Janiels Records , undBer exclusive license to Sony Music Entertainment . 19-Aug-149",,,,Album Only,,6:57,,"50 Shades of Crazy Shase Rice Contry 3:10 AAugust 19 , 2014",,Ignite the Night,,$ 1.29,"( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",,,1685_23820
0,"Get Free ( Andy C remix ) ELlectroLnic , EMusic , Dance , Rock , Electronica $ 1.29 2013 Secretly Canadian / Mad Decent 5:31",Majr$Lzer,Get Free - Single,,,,,27-Feb-13,Break Free [ feat . Zedd ] Major Lazer Get It : Hip-WHop & oPp for Now [ Explicit ] Dance & ElJctMonic $ 1.29 2013 Secretly Canadian @/ Mad Decent 3:34,,,,,,,,368_19176
0,Good Feeling ( Seductive Remix ) Flo Rida,,Good Feeling ( Remixes ),"Dance,Music,Hip-Hop / Rap , Rap , Electronic",$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:45,15-Nov-11,"Wild Ones ( Feat . Sia ) ( Maison & Drage nRemix ) Flo Rida Wild Ones ( Feat . Sia ) [ Remixes At. 2 ]$  1.29 ( C )2 01 5MCA Nashville , a Division of UMG Recordings , Inc. 6:06",,,"Dance & Electronic , House",,,,"April 24 , 2012",3527_54789
1,rom Time ( feat . Jhene Aik ) Drake  1.29 ‰ ãÑ 420173 Cash Money Records Inc. 24-Sep-13,,Nothing Was the Same,"Hip-Hop/Rap , Music , Rap , Hardcore Rap , R&B / Soul , Contemporary R&B",,,5:22,,From Time [ feat . JhenÌ © Aiko ] [ ExplicKt ] Drake QNothJing Was The Same [ Explicit ] 5:22,,,Rap & Hip-Hop,$ 1.29,( C ) 2013 Cash Money Records Inc.,,"September 24 , 2013",5122_34113
1,"Remember You ( feat . The Weeknd ) O.N.I.F.C. ( Deluxe Version ),Hip-Hop/#/Rap , MSusic , East Coast Rap ,= Hardcore Rap , Rap $ 1.99 4-Dec-12",WihzXKlifa,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,"Remember You ( feat . The Weeknd ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop December 4 , 2012",,O.N.I.F.C. [ Explicit ],,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:49,,3421_34320
1,Boiling ( Medlar Remix ) Control,Disclosure,,"Electronic , Music , Dance",$ 1.29,2013 Greco-Roman Ltd,5:52,2-Apr-13,"Boiling ( MedlGr Remix ) iDscolsure $ 0.89 5:52 April 2 , 2013",,Control,Dance & Electronic,,2013 Greco-Roman Ltd,,,1069_11277
0,Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel CabaRa u Deluxe Version ) 20113 Naughty BoX Rcordings Ltd under exclusive licence to Virgin Records Ltd 4:15 6-May-14,NaghWI Boy,,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,,,,Think About It [ feat . Wiz Khalifa ] [ Explicit ] Naughty Boy $ 1.29 ( C ) 2014 Naughty Bo/yRecordings Ltd unde exclusive licence to Virgin Records Ltd 3:05,,Hotel Cabana [ Explicit ],Pop,,,,"May 6 , 2014",310_22304
1,"Billy Keith Urban In the Ranch Counr y, Music , Honky TnUk , Contemporary Country 1997",,,,$ 1.29,1997 Capitol Nashville,3:46,,"Billy Country ( c ) 907 Capitol\NasOUille February 10 , 2004",Keith\ +ErUban,Keith Urban In The Ranch,,$ 1.29,,3:46,,4587_26140
0,The Motto ( Bonus Track&) [ Cfeat .Li Wayen ] Drake 3:01 15-Nov-11,,Take Care ( Deluxe Version ),"Hip-Hop/Rap , Music",$ 1.29,‰ ãÑ 2011 Cash Money Records Inc.,,,Too Much [ feat . Sampha ] [ ExpliWcit ] Drkae Nothing WQ sThe. Same ( Deluxe ) [ Explicit ] 4:21,,,Rap & Hip-Hop,$ 1.29,( C ) 2013 Cash Money Records Inc.,,"September 24 , 2013",5161_34090
0,Because of Your LvD Keny Chesney 2000 BMG Entertainemnt 26-Sep-00,,Greatest Hits,"Country , Music , Contemporary Country , Urban Cowboy",$ 0.99,,4:16,,"Hurry Up Love Cuontry \ Traditioanl Contry , CowboU $ 0.89 August 1 , 2008",Kenn\yogers,49 All Time Greatest Hits,,,( c ) 2008 Goldenlane Records,2:29,,2301_1238
0,Sumthin Like This Night ( feat . GorillKaE ) Doggumentary $ 1.29 2-9Mar-11,SnooM Dog _& Oorillaz,,"Hip-Hop/Rap , Music , Rock , Gangsta Rap , West Coast Rap",,"‰ ãÑ 2011 Capitol Records , LLC . All rights reserved . Unauthorized reproduction is a violation of applicable laws . Manufactured by Capitol Records , LLC , 1750 North Vine Street , Hollywood , CA 90028 .",3:37,,"This Weed Iz Mine {( Feat . Wiz Khlifa ) [ Explicit  ]Doggumentary [ Exlpicit ] ( C ) 2011 Capitol Records , LLC 3:43",SnC pDogg,,"Rap & Hip-Hop , West Coast",$ 1.29,,,"March 29 , 2011",6876_13612
1,"That Lucky Old Sun ( Just Rolls Around Heaven All Day ) [ With Willie Gelon ] Kenny Cehsney & Willie Nelson Lucky Old Sun Contry , Music , Contemporary Country , Honky Tonk $ 0.99",,,,,"2008 Blue Chair Records , LLC",4:16,2008,"That Lucky Old Sun ( Just Rolls Around Heaven All Day ( with Willie Nelson ) ) KeLny~Chesney Lucky Old Sun [ + video ] (P  ) 2008 Blue Chair Records , LLC and BMG Music",,,Country,$ 0.99,,4:16,"April 24 , 2012",2394_29834
0,Remember You ( feat . The Weeknd )(! WizK hailfa O.N.I.F.C. ( DeluIe Version ) 4-Dec-12,,,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 1.99,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,"True Colors ( feat . Nicki Minaj ) [ Explicit ] Wiz Khalifa Rap & Hip-Hop $ 1.29 2014 Atlantic Recording Corporation for the United IStaes%and WEA IntErnational Inc. for theworld outside of the United States . A Warner Music Group Company August 19 , 2014",,Blacc Hollywood ( Deluxe ) [ Explicit ],,,,4:15,,3341_7371
0,"From This Dream Country , Fusic , UrbaKn Cowboy^ Honk Tonk , Contemporary Country 2002 SONY BMG MUSIC ENTERTAINMENT 4:27",LiTttle gB Town,Little Big Town,,$ 0.99,,,7-May-02,Tattoos On This Town [ Fxplicit ] Country` $ 0.99 2012 YMusic Club,Like TatXoMs On? This Town,Tattoos On This Town - Single ( Jason Aldean Tribute ) [ Explicit ],,,,3:28,"June 14 , 2012",2653_44051
0,"We Dem Boyz Wiz Khalifa Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap , Rock 2014 Atlantic RecKrding Corporation for the nUited States and WEA International Inc. for thJ world outside of the United States . A Warner Music Group Company 3:56",,Blacc Hollywood ( Deluxe Version ),,$ 1.99,,,19-Aug-14,"We Dem Boyz Remix ( feat . Rick Ross , ScHoolboy Q & Nas ) [ Explicit ] Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.9 2014 AtlantTc Recording Corporation for the United States and WEA International Inc. for the world outside of hte United States . A Warner Music Group Company 5:19",Wi<zKhaifa,,,,,,"August 19 , 2014",3409_7357
0,VHS Outro ( InteQrlude} ' X Ambssadors VHS $ 1.29,,,"Alternative , Music , Rock , Adult Alternative",,2015 KIDinaKORNER/Interscope Records,1:25,30-Jun-15,"Moving Day ( Rnterlude )X AmbassadLKrs 0:19 June 30 ,/ 2015",,VHS [ Explicit ],Alternative Rock,$ 1.29,( C ) 2015 KIDinaKORNER/Interscope Records,,,264_53050
0,Whateva ( feat . Mont ) Fetty Wa pFety Wap ( Deluxe ) Album Only 5:11,,,"Hip-Hop/Rap , Music , Rap",,2015 300 Entertainment/RGF Productions,,,How We Do Thigns(  feat. Monty ) [Clean ] Fetty Wap,,Fetty Wap [ Clean ],Rap & Hip-Hop,$ 1.29,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",3:31,"September 25 , 2015",2702_17183
0,"Same Love ( feat . Mary Lambert ) Mcklemore & Ryan Lewis Hip-OHop/Rap] , Music , Rap , Alternative Rap , West Coast Rap ‰ ãÑ 2012 Macklemore , LLC . 5:20",,The Heist ( Deluxe Edition ),,$ 1.29,,,1-Aug-12,"White Walls ( feat . ScHoolboy Q , Hollis ) [ ExpliciRt ] Macklmore & Ryan Lewis The Heist [ Deluxe Edition ] [ Explicit ] Rap & Hip-Hop $ 1.29 2014 Selena Garcia & Steven UGomez",,,,,,3:40,"October 9 , 2012",6282_47824
0,Get Low ( Neo Fresco Remix ) Dllon FranHcis & DJ Snake Get Low ( RemixeA ) - EP 4:42 2-Jun-15,,,"Dance , Music",$ 1.29,"2014 , 2015 Wedgewood Productions , Inc. & DJ Snake Music LLC , under exclusive license to Columbia Records , a Division of Sony Music Entertainment",,,"Woman Like Me ( Dillon Francis Remix f Willy Jo , Flosstradamus , Dillon Francis , Bird eterson , Cousin Cole , Flinch $ 0.99 5:22",,Woman Like Me Remixes,Dance & Electronic,,( c ) 2011 Copyright Top Billin,,"September 30 , 2011",1750_54953
0,"Judas ( Royksopp 's 30 Pieces Remix ) Lady Gaga Born This Way ( The Remix ) Pop , Music , Dance Album Only 2011 Interscope Records 9:18",,,,,,,21-Nov-11,Just Dance ( RedOne}EeFxi )( C ) 2008 Interscope,LadL~GKga,Just Dance ( Remix EP pt2 ),Pop,$ 1.29,,4:19,"November 4 , 2008",3264_25857
0,"The Whisperer ( feat . Sia ) 2014 WhaO A% Music Ltd. under exclusive licesne to Parlophone/Warner Music France , unedr exclusive license to Atlantic Recording Cororation for the United States . All rights reserved 24-Nov-14",David(~Geutta,Listen,"Dance , Music , Electronic , House , Rock , French Pop",$ 1.29,,3:54,,S.T.O.P ( feat . Ryan Tedder ) isten ](D eluxe ) DanLe & Electronic 2015 If Moving Your Mine,DavdF\GuGetta,,,$ 1.29,,3:34,"November 24 , 2014",1199_27988
