_id,ltable_id,rtable_id,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,gold_label
1102420,1674,23742,Best of Cr247,Chase Rice,Ignite the Night ( Party Edition ),"Country , Music , Urban Cowboy , Contemporary Country",Album Only,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",6:57,19-Aug-14,50 Shades of Crazy,Chase Rice,Ignite the Night ( Party Edition ) [ Explicit ],Country,$ 0.89,"( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",3:10,"August 19 , 2014",0
1109272,1686,23778,Best of Cr247,Chase Rice,Ignite the Night ( Party Edition ),"Country , Music , Urban Cowboy , Contemporary Country",Album Only,"2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",6:57,19-Aug-14,50 Shades of Crazy,Chase Rice,Ignite the Night,Country,$ 1.29,"( C ) 2014 Dack Janiels Records , under exclusive license to Sony Music Entertainment .",3:10,"August 19 , 2014",0
1133305,2431,24292,I 'd Love to Change Your Name,Kenny Chesney,In My Wildest Dreams,"Country , Music , Urban Cowboy , Contemporary Country",$ 0.99,2004 BMG Music,2:48,1994,I Finally Found Somebody,Kenny Chesney,In My Wildest Dreams,Country,$ 0.99,( p ) Moda Black,2:40,"July 27 , 2004",0
1133335,2461,24295,I 'd Love to Change Your Name,Kenny Chesney,In My Wildest Dreams,"Country , Music , Urban Cowboy , Contemporary Country",$ 0.99,2004 BMG Music,2:48,1994,I Want My Rib Back,Kenny Chesney,In My Wildest Dreams,Country,$ 0.99,( p ) Moda Black,2:54,"July 27 , 2004",0
1133339,2474,24295,I 'd Love to Change Your Name,Kenny Chesney,In My Wildest Dreams,"Country , Music , Urban Cowboy , Contemporary Country",$ 0.99,2004 BMG Music,2:48,1994,I Want My Rib Back,Kenny Chesney,In My Wildest Dreams,Country,$ 0.99,( p ) Moda Black,2:54,"July 27 , 2004",0
1173126,661,24616,Thriller ( Live From Hammersmith Palais ),Fall Out Boy,Infinity On High ( Deluxe Edition ),"Alternative , Music , Rock , Adult Alternative , Punk",$ 0.99,2007 The Island Def Jam Music Group,3:32,20-Nov-07,"This Ai n't A Scene , It 's An Arms Race ( Live From Hammersmith Palais )",Fall Out Boy,Infinity On High ( Deluxe Version ),Alternative Rock,$ 1.29,( C ) 2007 The Island Def Jam Music Group,3:23,"November 20 , 2007",0
1173136,671,24616,Thriller ( Live From Hammersmith Palais ),Fall Out Boy,Infinity On High ( Deluxe Edition ),"Alternative , Music , Rock , Adult Alternative , Punk",$ 0.99,2007 The Island Def Jam Music Group,3:32,20-Nov-07,"This Ai n't A Scene , It 's An Arms Race ( Live From Hammersmith Palais )",Fall Out Boy,Infinity On High ( Deluxe Version ),Alternative Rock,$ 1.29,( C ) 2007 The Island Def Jam Music Group,3:23,"November 20 , 2007",0
1174484,620,24619,Thriller ( Live From Hammersmith Palais ),Fall Out Boy,Infinity On High ( Deluxe Edition ),"Alternative , Music , Rock , Adult Alternative , Punk",$ 0.99,2007 The Island Def Jam Music Group,3:32,20-Nov-07,"Dance , Dance ( Live From Hammersmith Palais )",Fall Out Boy,Infinity On High - Deluxe Bonus EP,Alternative Rock,$ 1.29,( C ) 2007 The Island Def Jam Music Group,3:14,"November 20 , 2007",0
1220973,2855,24867,In the Bathtub,Geoff Zanelli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,Margaret Light Shines With the Children,Geoff Zanelli,Into the West - Original Soundtrack from the Miniseries,"Miscellaneous , Soundtracks",$ 0.99,2013 Paramount Music !,1:51,"July 12 , 2013",0
1224084,2831,24875,In the Bathtub,Geoff Zanelli & Mark Ronson,Mortdecai ( Music from the Motion Picture ),"Soundtrack , Music , Original Score , Soundtrack , Classical",$ 1.29,2015 Lions Gate Records Inc.,2:23,20-Jan-15,The Tribe Moves On,Geoff Zanelli,Into the West - Original Soundtrack from the Miniseries,"Miscellaneous , Soundtracks",$ 0.99,2013 Paramount Music !,2:48,"July 12 , 2013",0
1225213,2277,24931,Say Something,A Great Big World & Christina Aguilera,Is There Anybody Out There ?,"Pop , Music , Rock , Singer/Songwriter , Contemporary Singer/Songwriter , Adult Alternative",$ 1.29,"2013 , 2014 Epic Records , a division of Sony Music Entertainment",3:49,17-Jan-14,Say Something,A Great Big World,Is There Anybody Out There ?,Pop,$ 1.29,( c ) 2010 Goldenlane Records,3:53,"January 17 , 2014",0
1228195,6779,24996,Whatcha Got In That Cup,Thomas Rhett,It Goes Like This,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29,"‰ ãÑ 2013 The Valory Music Co. , LLC",2:57,29-Oct-13,In A Minute,Thomas Rhett,It Goes Like This,Country,$ 1.29,"( C ) 2013 The Valory Music Co. , LLC",3:40,"October 29 , 2013",0
1229709,6785,25025,In a Minute,Thomas Rhett,It Goes Like This,"Country , Music , Contemporary Country , Honky Tonk",$ 1.29,"‰ ãÑ 2013 The Valory Music Co. , LLC",3:42,29-Oct-13,Whatcha Got In That Cup,Thomas Rhett,It Goes Like This,Country,$ 1.29,"( C ) 2013 The Valory Music Co. , LLC",2:57,"October 29 , 2013",0
1255177,3967,25417,The Sky 's the Limit ( Wideboys Club Mix ),Jason Derulo,Jason Derulo ( Special Edition ) - EP,"Pop , Music , R&B / Soul,Hip-Hop / Rap , Rap , Rock , Contemporary R&B",$ 1.29,2010 Warner Bros. . Records Inc.,7:01,1-Jul-11,The Sky 's The Limit,Jason Derulo,Jason Derulo,Pop,$ 1.29,2011 Warner Bros. . Records Inc.,3:42,"February 24 , 2010",0
1255399,419,25454,Jealous ( Ugo Remix ),Nick Jonas,Jealous ( Ugo Remix ) - Single,"Dance , Music , Rock , R&B / Soul",$ 1.29,"2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",3:58,27-Oct-14,Jealous ( Ugo Remix ),Nick Jonas,Jealous ( Ugo Remix ),Dance & Electronic,$ 1.29,"( C ) 2014 Island Records/Safehouse Records LLC , a division of UMG Recordings , Inc.",3:58,"October 27 , 2014",0
1274999,4586,26140,Billy,Keith Urban,In the Ranch,"Country , Music , Honky Tonk , Contemporary Country",$ 1.29,1997 Capitol Nashville,3:46,1997,Billy,Keith Urban,Keith Urban In The Ranch,Country,$ 1.29,( c ) 1997 Capitol Nashville,3:46,"February 10 , 2004",0
1285196,4410,26460,Scarecrows,Luke Bryan,Kill the Lights,"Country , Music , Rock , Contemporary Country",$ 1.29,2015 Capitol Records Nashville,3:38,7-Aug-15,Scarecrows,Luke Bryan,Kill The Lights,Country,$ 1.29,( C ) 2015 Capitol Records Nashville,3:36,"August 7 , 2015",0
1326960,5218,27246,Yeah Yeah You Would ( feat . Grace Jones ),Diddy - Dirty Money & Grace Jones,Last Train to Paris,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,3:42,14-Dec-10,I Hate That You Love Me,Diddy - Dirty Money,Last Train To Paris [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2010 Bad Boy/Interscope Records,3:35,"December 14 , 2010",0
1327273,5227,27265,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven )","Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven",Last Train to Paris,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,4:31,14-Dec-10,Your Love [ feat . Trey Songz ] [ Clean ],Diddy - Dirty Money,Last Train To Paris,Rap & Hip-Hop,$ 1.29,( C ) 2010 Bad Boy/Interscope Records,3:54,"December 14 , 2010",0
1327405,5231,27273,Loving You No More ( feat . Drake ),Diddy - Dirty Money & Drake,Last Train to Paris,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,4:05,14-Dec-10,Coming Home [ feat . Skylar Grey ] [ Clean ],Diddy - Dirty Money,Last Train To Paris,Rap & Hip-Hop,$ 1.29,( C ) 2010 Bad Boy/Interscope Records,3:59,"December 14 , 2010",0
1328754,2248,27449,Any Man of Mine ( American Idol Performance ),Lauren Alaina,American Idol Season 10 : Lauren Alaina,"Country , Music , Rock",$ 1.29,"2011 19 Recordings , Inc.",3:40,25-May-11,Unchained Melody ( American Idol Performance ),Lauren Alaina,Lauren Alaina - American Idol Season 10,Country,$ 1.29,"( C ) 2011 19 Recordings , Inc.",3:49,"May 25 , 2011",0
1328756,2676,27449,Any Man of Mine ( American Idol Performance ),Lauren Alaina,American Idol Season 10 : Lauren Alaina,"Country , Music , Rock",$ 1.29,"2011 19 Recordings , Inc.",3:40,25-May-11,Unchained Melody ( American Idol Performance ),Lauren Alaina,Lauren Alaina - American Idol Season 10,Country,$ 1.29,"( C ) 2011 19 Recordings , Inc.",3:49,"May 25 , 2011",0
1328847,2684,27455,Any Man of Mine ( American Idol Performance ),Lauren Alaina,American Idol Season 10 : Lauren Alaina,"Country , Music , Rock",$ 1.29,"2011 19 Recordings , Inc.",3:40,25-May-11,You Keep Me Hangin ' On ( American Idol Performance ),Lauren Alaina,Lauren Alaina - American Idol Season 10,Country,$ 1.29,"( C ) 2011 19 Recordings , Inc.",3:05,"May 25 , 2011",0
1328862,2685,27456,Any Man of Mine ( American Idol Performance ),Lauren Alaina,American Idol Season 10 : Lauren Alaina,"Country , Music , Rock",$ 1.29,"2011 19 Recordings , Inc.",3:40,25-May-11,I 'm The Only One ( American Idol Performance ),Lauren Alaina,Lauren Alaina - American Idol Season 10,Country,$ 1.29,"( C ) 2011 19 Recordings , Inc.",3:53,"May 25 , 2011",0
1329786,1614,27496,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,3:59,27-May-03,Lost In The Crowd,Shinedown,Leave A Whisper ( Deluxe ),Rock,$ 1.29,2015 Mad Decent,3:56,"May 27 , 2003",0
1330149,1588,27506,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh )",Shinedown,Leave a Whisper ( Deluxe Version ),"Rock , Music , Hard Rock , Alternative",$ 1.29,2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,3:59,27-May-03,Simple Man [ Acoustic ],Shinedown,Leave A Whisper ( Deluxe ),Rock,$ 1.29,2015 Mad Decent,5:20,"May 27 , 2003",0
1346518,4241,27814,Lights ( Shook Remix ),Ellie Goulding,"Lights ( The Remixes ) , Pt. 1 - EP","Dance , Music , Rock , Pop",$ 1.29,2011 Polydor Ltd. ( UK ),3:49,23-May-11,Lights ( Shook Remix ),Ellie Goulding,Lights ( The Remixes Part 1 ),Pop,$ 1.29,( C ) 2011 Polydor Ltd. ( UK ),3:49,"May 23 , 2011",0
1346662,4241,27815,Lights ( Shook Remix ),Ellie Goulding,"Lights ( The Remixes ) , Pt. 1 - EP","Dance , Music , Rock , Pop",$ 1.29,2011 Polydor Ltd. ( UK ),3:49,23-May-11,Lights ( Drop Lamond Remix ),Ellie Goulding,Lights ( The Remixes Part 2 ),Pop,$ 1.29,( C ) 2011 Polydor Ltd. ( UK ),4:17,"July 19 , 2011",0
1347841,2683,27914,My Grown Up Christmas List,Lauren Alaina,My Grown Up Christmas List - Single,"Holiday , Music",$ 1.29,"2013 19 Recordings , Inc.",4:18,10-Dec-13,Like My Mother Does - Piano,Lauren Alaina Piano Tribute Players,Like My Mother Does - Piano - Single,Country,$ 0.99,"2011 Crain Records , Inc",4:11,"May 26 , 2011",0
1348116,1316,27977,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Dangerous ( feat . Sam Martin ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:23,"November 24 , 2014",0
1348199,1203,27982,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,"Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo )",David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:58,"November 24 , 2014",0
1348289,1203,27987,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Sun Goes Down ( Feat . Magic ! & Sonny Wilson ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:31,"November 24 , 2014",0
1348377,1175,27992,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Rise ( feat . Skylar Grey ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:55,"November 24 , 2014",0
1348380,1204,27992,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Rise ( feat . Skylar Grey ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:55,"November 24 , 2014",0
1348394,1174,27993,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Shot me Down ( feat . Skylar Grey ) [ Radio Edit ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:11,"November 24 , 2014",0
1348401,1302,27993,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Shot me Down ( feat . Skylar Grey ) [ Radio Edit ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:11,"November 24 , 2014",0
1348565,1315,28002,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Bang my Head ( feat . Sia ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:53,"November 24 , 2014",0
1348676,1155,28009,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Bad ( feat . Vassy ) [ Radio Edit ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,2:50,"November 24 , 2014",0
1348730,1155,28012,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:20,"November 24 , 2014",0
1348735,1165,28012,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:20,"November 24 , 2014",0
1348857,1156,28019,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Listen ( feat . John Legend ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:46,"November 24 , 2014",0
1348867,1205,28019,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Listen ( feat . John Legend ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:46,"November 24 , 2014",0
1348932,1164,28023,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,Sun Goes Down ( Feat . Magic ! & Sonny Wilson ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:31,"November 24 , 2014",0
1348951,1165,28024,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],David Guetta,Listen ( Deluxe Version ),"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",3:20,24-Nov-14,S.T.O.P ( feat . Ryan Tedder ),David Guetta,Listen ( Deluxe ),Dance & Electronic,$ 1.29,2015 If Moving Your Mine,3:34,"November 24 , 2014",0
1352814,2023,28171,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Avenues ( Live in Cork ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,2:48,"July 2 , 2012",0
1352930,2023,28200,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Oh My Sweet Carolina ( Live in Oslo ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,5:36,"July 2 , 2012",0
1353026,2023,28224,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Invisible Riverside ( Live in Copenhagen ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,5:30,"July 2 , 2012",0
1353058,2023,28232,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Do I Wait ( Live in Copenhagen ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,4:50,"July 2 , 2012",0
1353445,2022,28329,If I Am a Stranger ( Live In Amsterdam ),Ryan Adams,Live After Deaf ( Live ) [ Complete Collection ],"Singer/Songwriter , Music , Rock",$ 0.99,2012 PAXAM RECORDS,5:10,2-Jul-12,Firecracker ( Live in Amsterdam ),Ryan Adams,Live After Deaf ( Collection ),"Folk , Rock",$ 0.99,2012 PAXAM RECORDS,3:17,"July 2 , 2012",0
