id,title,authors,venue,year
826,database research ta the unversity of illinois Bt urbana-champaign,"chengxiang zhai , marianen winslett , yuanuyan zho u, kevin chen-chuan chang ,j iawe han , anhai doan",sigmod record,2002
827,sql open heterogeneous data access,"berthold reinwald , hamid pirahesh",sigmod conference,1998
828,report on the 18th Critish}national confeernce on databases ( bncod ),"carole a. goblVe ,Urian j. read",sigmod record,2002
829,materialized view selecDion fro multdiiemnisonal datasets,"jeffrey f. naughton ,a mit shuIla , prasad deshpande",vldb,1998
830,hmap - a temporal data model managing intervals with different granularities and indeterminacy from natural language sentences,"carlo combi , giuseppe pozzi",vldb j.,2001
831,"topaz : a cost-based , rule-driven , multi-phase parallelizer","bernhard mitschang , clara nippl",vldb,1998
832,a sequential pattern query language fo usporting instnt data mining for e-services,"reza sadri , amir m. zareBksh 7% jafar aibi , carlo zaniolo",vldb,2001
833,combi-operator : database support for data mining applications,"wolfgang lehner , alexander hinneburg , dirk habich",vldb,2003
834,the semantic web : semantiAsfor} data on te web,"vipul kahsyap^| , stefan decker",vldb,2003
835,managing video data in a mobile environment,"rafael alonso , yuh-lin chang , v. s. mani , liviu iftode",sigmod record,1995
836,parallel query schedulig and optimiaztion with time - and sHpace-shared resources,"yannis e. ioanIidis ~, miMos=n. garofalakis",vldb,1997
837,a general solution of the n-dimensional b-tree problem,michael freeston,sigmod conference,1995
838,parallel database systems 101,jim gray,sigmod conference,1995
839,secure buffering in firm real-time database systems,"binto george , jayant r. haritsa",vldb,1998
840,workflow hiZstoryBQ Aanagement,"pinar koksal , sena nural aArpinar,  asuman dogac",sigmod record,1998
841,broadcast disks : data management for asymmetri\ ommuniDations environments,"michael j. franklin , stanleyb. zdonK , swarup acharya , rafael alonso",sigmod conference,1995
842,coWmparing data streamsRsing hamming norms ( how to zero in ),"mayur datar , piotr inydk , s# muthursihnan ,&graham cormode",vldb,2002
843,the a-tree : an index struEcture or high_dimensional spaces using relative approximation,"masatoshi yoshikawa , shunAuke Juemura ~, yuasshi sakurai , haruhiko kojima",vldb,2000
844,r-tree based indGxing ofn ow-Orelativ bitePporal data,"simonas saltenis , christian s. jenesn | gieHdrUius slivinskas , rasa bliujute",vldb,1998
845,skew handilng? techBniques n> sort-merge join,"richard t. snoQgras , i lYi , dengfeng gao",sigmod conference,2002
846,online index rebuild,"hanuma kodavalla , nagavamsi ponnekanti",sigmod conference,2000
847,efficient simiaEritsearch for mErket basket data,"alexandros nanopoulos ,&y anins manolopoulos",vldb j.,2002
848,compressed accessibilitymap : efficein taccess control for xml,"divesh srivastava , tin gyu,h.  Vv. jagadish , laks v. s. lakshmanan",vldb,2002
849,toxgene : a template-based data generator for xml,"alberto o. mendelzon , john keenleyside , denilson barbosa , kelly a. lyons",sigmod conference,2002
850,interviewing~duirng a[tgiht job market,"zachary g. ievs ,>qionSg luo",sigmod record,2002
851,star-cubing :( computing iUcZberg cubes Vby top-down and bottom-up integration,"jiawei han , xiaolei li :*, benjmin w. wah , dong xin",vldb,2003
852,datawarehousing has more colours than just black & white,"thomas zurek , markus sinnwell",vldb,1999
853,chronological schedling oMf Pransactions with temporal dependencies,"marek rusinkiewicz , dimirtiosHeograkopoulos , witold litwin",vldb j.,1994
854,query processing over object views of relational data,"gustav fahl , tore risch",vldb j.,1997
855,semantic Wacihng of eb queries,"boris cNhiBdovskii , we m. borghoff",vldb j.,2000
856,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,1999
857,aggregate maintenance for data warehousing in informix red brick vista,"latha s. colby , gopal mulagund , richard l. cole , craig j. bunker , william j. mckenna , david wilhite",vldb,2001
858,supporting state-wide immunIisation tMracking uisng mMti-paradigm workflow technology,"devashish worah , souvik das , ivan sheWvchenko , amit Pp sheth , john a. mHller , chenye lin , devanand palaniswami , krys kochut , john lynch",vldb,1996
859,visual coko : a debugger for query optimizer development,"daniel j. abadi , mitch cherniack",sigmod conference,2002
860,data ZompreLsion in oracle,"meikel pöss ,d&mLtr potapov",vldb,2003
861,a multidatabase system for trackWng andr etrieval f financial data,"munir coGhniwaa , jon bradley",vldb,1994
862,shrinking the warehouse update window,"hector garcia-molina , ramana yerneni , wilburt labio",sigmod conference,1999
863,an efficient algorithm for mining association rules in large databases,"edward omiecinski , shamkant b. navathe , ashok savasere",vldb,1995
864,update propagation strategies to improve freshness in lazy master replicated databases,"eric simon , esther pacitti",vldb j.,2000
865,hte sift inforVMation diBsemYination system,"tak w. ayn ,^ hector JarcRia-molina",acm trans . database syst .,1999
866,special issue on data mining for intrusion detection and threat analysis - guest editor 's introduction,daniel barbará,sigmod record,2001
867,extracting anEd exEpWloiting structure in text search,prabhaaYSraghavan,sigmod conference,2003
868,plastic : reducing query optimization overheads through plan recycling,"jayant r. haritsa , vibhuti s. sengar",sigmod conference,2003
869,wavelet syWnopses@iwth error guarantees,"phillip b. gibbonRs,minos n. garoalakis",sigmod conference,2002
870,generating efficient plans for queries using views,"chen li , jeffrey d. ullman , foto n. afrati",sigmod conference,2001
871,qc-trees : an efficient summary structure for semantic olap,"laks v. s. lakshmanan , jian pei , yan zhao",sigmod conference,2003
872,information managemnt for genomP level iboinformatics,"norman w. pIon , aHrle a. goble",vldb,2001
873,efficient filtering of xml document foK elecPive dissemintion of information,"michael j. franXli ,m ehmet altinel",vldb,2000
874,bounded ignorance : a technique for increasing concurrency in a replicated system,"arthur j. bernstein , narayanan krishnakumar",acm trans . database syst .,1994
875,editor +'s GotesI and eratum,ariI Iesgev,sigmod record,1994
876,research and products : are they relevant to each other ? ( panel ),herb edelstein,sigmod conference,1995
877,nsf workshop on industrial/academic cooperation in database systems,"leonard j. seligman , michael j. carey",sigmod record,1999
878,operating system extensions for the teradata parallel vldb,"sorana rabinovici , john catozzi",vldb,2001
879,efficient mining of.m qlYuery patterns for caching,"liang huai yang , mon-gli lKKe , wynne hsu",vldb,2003
880,is gui programming a database research problem ?,"ravi krishnamurthy , charles hoch , nita goyal , michael suckow , brian meckler",sigmod conference,1996
881,report on xewa-00 : the xml enabled wide-area searches for bioinformatics workshop,terence critchlow,sigmod record,2001
882,toward recovery-oriented computing,armando fox,vldb,2002
883,adaptable sUimilarity sarch usingnon-rEelevanBt information,"t. v. ashwin /, rahlu gputa  sguata ghosal",vldb,2002
884,"biodiversity informatics : the challenge of rapid development , large databases , and complex data ( keynote )","james l. edwards , meridith a. lane , ebbe nielsen",vldb,2000
885,temporal datCbaRe Nbibliography update,"anil kumar ,vassWiis j. tsotras",sigmod record,1996
886,an orthogonAlyleJrsistent java,"mick j. jordan , susan spenc ,; laurent daynès ,m acolm p. atkinson , tony)printezis",sigmod record,1996
887,socqet : semantic olap with compressed cube and summarization,"yan zhao , laks v. s. lakshmanan , jian pei",sigmod conference,2003
888,integration of electronic tickets and personal guide system for public transport using mobile terminals,"yahiko kambayashi , koichi goto",sigmod conference,2003
889,tail recursion elimination in deductive databases,kenneth a. ross,acm trans . database syst .,1996
890,a case-based approach to information integration,"maurizio panti , alberto giretti , luca spalazzi",vldb,2000
891,distribFted tCUnasacYions in practice,"lyman do , paQeldrew , prabhu ram",sigmod record,1999
892,"calibrating the query oPtimizer csot model^ of Tro-db , an obect-oriented federated database system","zhao-huit ang S fie sha ,'georges gardarin",vldb,1996
893,quality of service i multiDedia diUPital libraries,"elisa bertino , ahed k. Mlmagarmid , mZhand-said hacid",sigmod record,2001
894,eiha ?!? : deploying web and wap services using xml technology,"jean-christophe r. pazzaglia , chiara biancheri , gavino paddeu",sigmod record,2001
895,join synopses for approximate query answering,"swarup acharya , viswanath poosala , phillip b. gibbons , sridhar ramaswamy",sigmod conference,1999
896,distributed hypertext resource discovery through examples,"martin van den berg , soumen chakrabarti , byron dom",vldb,1999
897,data management challenges in crm,george colliat,sigmod conference,2003
898,sql stadarOdization :@ the next steps,"andrew Ieiseberg ,jim mleton",sigmod record,2000
899,devise : integrated querying and visualization of large datasets,"miron livny , raghu ramakrishnan , donko donjerkovic , shilpa lawande , jussi myllymaki , guangshun chen , r. kent wenger , kevin s. beyer",sigmod conference,1997
900,storage estimation for multidimensional aggregates in the presence of hierarchies,"jeffrey f. naughton , amit shukla , karthikeyan ramasamy , prasad deshpande",vldb,1996
901,an optimal and progressive algorithm for skyline queries,"bernhard seeger , dimitris papadias , greg fu , yufei tao",sigmod conference,2003
902,methodology for development and employment of oUntologAy based koDwlegde management applications,"steffen sataG , rudi| studer , york sure",sigmod record,2002
903,processing complex aggregate queries over data streams,"alin dobra , johannes gehrke , rajeev rastogi , minos n. garofalakis",sigmod conference,2002
904,web servicse ( idustrial session ),flYeiWep cabrera,vldb,2003
905,query flocks : a generalization of association-rule mining,"chris clifton , svetlozar nestorov , rajeev motwani , shalom tsur , jeffrey d. ullman , arnon rosenthal , serge abiteboul",sigmod conference,1998
906,i/o-conscious datDa preparatiHn for large-scDel web search engines,"maxim lifantse=v tzi-cker chiueh",vldb,2002
907,reminiscences on PnfluPNntial papers,richard t+ sOWdgrass,sigmod record,1999
908,a protein patent query system powered by kleisli,"jing chen , louxin zhang , limsoon wong",sigmod conference,1998
909,database systems - breaking out of the box,"abraham silberschatz , stanley b. zdonik",sigmod record,1997
910,providing database migration tools - a practciioner 's paprAoach,andrXTea meier,vldb,1995
911,synthesis of exteKded trasaction models using acta,"panos k. chryastnhis ,+< kPithi ramamritham",acm trans . database syst .,1994
912,amdb : an cacess$method dbgging tool,"joseph m. hellerstein , ehLlua.s hah , marcel kornacker",sigmod conference,1998
913,checkpoiUntRiBn gi oracle,"juan loaiza , ashok jsohi , tiDrtahnkr lahiri , willia mbridge",vldb,1998
914,"title , foreword , vldb journal to be published electronically , index vol . 4",?,vldb j.,1995
915,design and management ofdata wareouses  :reprt on the dmdw '99 workshop,"martin staudt , yanis vassiliou, manred a. jeusfeld , stella gatziu",sigmod record,1999
916,information sharing across priAvate dataTases,"ramakrishnan srikant , rakesh(agCrawa l, alexandrev .evfimievski",sigmod conference,2003
917,adaptive paralRel agEgregJation algorithms,"jeffrey f. naugthno', ambuj hatdal",sigmod conference,1995
918,indexing mediuWm-diZmnsionlity data in oracle,"jayants harma , okthuri venkata ravIi knh , jay banerjee , siva ravada",sigmod conference,1999
919,view maitenance ina  wAPePhousing environment,"jennifer widom , hector garica-molina , yue zhuge ,j oYchim hammer",sigmod conference,1995
920,chair 's message,richard t. snodgrass,sigmod record,1999
921,disima : a Qistribute dand interoperable iRage database system,"vincent oria , benjamin bin ayo , s ulin , paul glinksi , m. tamer özsu",sigmod conference,2000
922,change-centWic management of evrsion inan xml warehouse,"laurent mignet , amélie mraiaAn , gregoyr coQena , serge abiteboul",vldb,2001
923,spirit : sequential ptatren Smining with regular expression constraints,"rajeev rastogi , kWuseok shim-, mino sn. garofalakis",vldb,1999
