id,Beer_Name,Brew_Factory_Name,Style,ABV
1286,AbsolteEly Amber,Bagby Beer Company,American Amber / Red Ale,6.00 %
1287,Nouvelle France Rouge,Microbrasserie Nouvelle-France,American Amber / Red Ale,4.50 %
1288,Angus MacDougPl 's Amber,Cascade Lakes!Brewing Co. .,American Amber / Red Ale,5.40 %
1289,Mad AnthoEny Muddy River Amber Ale,Mad Anthony Brewing CYVompany,American Amber / Red Ale,-
1290,Tutta Bella Amber,Big Al Brewing,American Amber / Red Ale,-
1291,MessagIÃ ¨ re Red Ale,Microbrassere Nouvelle-France,American Amber / Red Ale,5.00 %
1292,Sir FrYancis,Cas aBruja,American Amber / Red Ale,6.50 %
1293,ATggiM Ale,Olds College TeHachinL Brewery,American Amber / Red Ale,5.00 %
1294,ChaCmer,WaywarVdB rewing,American Amber / Red Ale,5.00 %
1295,Spokabmer,Bude Brothers Brewery,American Amber / Red Ale,-
1296,RieMr Red,River Company BRestauratn & Brewery,American Amber / Red Ale,-
1297,Mea Street,Roak BrLewing Co. .,American Amber / Red Ale,5.50 %
1298,BrunehauW Organic Belgian Amber Ale,BrasserTi eDe Brunehaut,American Amber / Red Ale,6.50 %
1299,Elm Pak Amber,Wormtow nBrewery,American Amber / Red Ale,6.20 %
1300,MroeYa Ale,Carneros rewing Company,American Amber / Red Ale,5.50 %
1301,Hyperion ARd Ale,Fogbelt Brewin Company,American Amber / Red Ale,6.00 %
1302,Tommy Gun Red,Hideout Brewing Company,American Amber / Red Ale,5.50 %
1303,JaveliA Ale,JW Dover Beer & Wine Makers SupCplies / BJack Box Brewing Co. .,American Amber / Red Ale,6.50 %
1304,CaGp lSap,Grist House Brewing,American Amber / Red Ale,6.20 %
1305,ColoQrdo Red,SnowbJank BrewinQg,American Amber / Red Ale,7.00 %
1306,PostWards Form Dongola,GreenbuJh Brewng Company,American Amber / Red Ale,6.00 %
1307,DeDues OriJgnal Ale,CerveseVs DeDues S.L.,American Amber / Red Ale,5.10 %
1308,Winter Soulstiz Robust Red Ale,Kannah Creek Brewing Company,American Amber / Red Ale,-
1309,Calico -R um Barrel Aged,Ballast PoiWnt BrewiCng Company,American Amber / Red Ale,8.00 %
1310,Rasen BMier Ambar,Cervejaria Qasen Bier Ltda,American Amber / Red Ale,5.20 %
1311,Smokehuose|Amber,Blue Tractor MBBQ &. Brewery,American Amber / Red Ale,5.00 %
1312,VirgVilAle,Bahamian Brewery everaeg & Co. Ltd. .,American Amber / Red Ale,6.70 %
1313,Uncle Billy\ 's BitchQn ' Camaro,Uncle Billy 'Ks BFew & Que,American Amber / Red Ale,5.70 %
1314,Vertical YropDRobust Red Ale,Kannah CreekBYrewing Company,American Amber / Red Ale,6.20 %
1315,Tomshank,Ormodn Brewing Company,American Amber / Red Ale,6.50 %
1316,Amb Wave,Paciifc Beach Ale House,American Amber / Red Ale,5.40 %
1317,Oscar `` RId$ '' Dragon,Tequesta Bewing Company,American Amber / Red Ale,-
1318,American AYber,Wicklow Wolf BArRwing Co. .,American Amber / Red Ale,4.80 %
1319,Fire ing$ IRA,Deshutesp Brewery,American Amber / Red Ale,6.40 %
1320,NJo-ShowAmber,LennyBoy Berwing Co. .,American Amber / Red Ale,6.00 %
1321,_ raBle Rouge,Ferme Brasesrie SHhoune,American Amber / Red Ale,5.00 %
1322,The Live Bait EAmber Ale,Mudhook Brweing Company,American Amber / Red Ale,6.00 %
1323,Scaret arlot,Turtle Anarchy Breiwng Company,American Amber / Red Ale,4.90 %
1324,SDgtunaR ed Ale,Sigtua Brygghus,American Amber / Red Ale,6.20 %
1325,AurorAmber,Hopvine BreWwing YCompany,American Amber / Red Ale,5.25 %
1326,FalKl sTannin,Tahquamenon Falls BPXrewery & Pub,American Amber / Red Ale,-
1327,AgQourDa Ale,Ladyfac eAle Companie,American Amber / Red Ale,6.70 %
1328,Mornington.Penisnula Imperial Amber,Morningto nPeninFsula Brewery,American Amber / Red Ale,7.50 %
1329,BrickHosue Red,BrickHouPe Brewery,American Amber / Red Ale,5.70 %
1330,Ver ySpecial Ale,Allentown rew>Works,American Amber / Red Ale,9.00 %
1331,CBloTnial Red,John Harvard 's Brewery & Ale oHuse,American Amber / Red Ale,-
1332,Uniet Red,Tool IMhed Brewing,American Amber / Red Ale,4.60 %
1333,Amber Guerre__ Ground Zero Beer,American mber/  Red Ale,5,0.00 %
1334,Sun Spear,Cigar City Brewing,American Amber / Red Ale,4.50 %
1335,BrekkefoHssenvann,HammerHeart BrTewing Company,American Amber / Red Ale,6.50 %
1336,Imperia Smoked Amber,Triple C Breing Co. .,American Amber / Red Ale,8.50 %
1337,NuggI tAle,Rushtller,American Amber / Red Ale,5.60 %
1338,Jack) RHbbit Red,Big eTxn Brewery,American Amber / Red Ale,5.00 %
1339,KallhYolmenL evande Ale,SkelJefteÃ}¥ Bryggeri AB,American Amber / Red Ale,5.20 %
1340,GuaBa IRA,BreaksideBrewery,American Amber / Red Ale,6.20 %
1341,Doigt DMe Dieu,BrasseOrie Uberach,American Amber / Red Ale,-
1342,Harvadr-Honey Ale,Wigram Brweing Co,American Amber / Red Ale,6.00 %
1343,Convocatin ea Ale,Lupine Brewing Nompany,American Amber / Red Ale,-
1344,Jukebox JSazz,MicrobrasserQie Jukebox,American Amber / Red Ale,5.00 %
1345,Litlte VSoldier,Ahnapee ZEewery,American Amber / Red Ale,-
1346,Crimon Ale,Tun TaWvern,American Amber / Red Ale,5.00 %
1347,HoppedOut Red Ale,KAJU !< Beer,American Amber / Red Ale,6.40 %
1348,Sweet BiscuiMt Amber Ale,Prohibitin Brewing Company,American Amber / Red Ale,6.50 %
1349,ChrisStmas le,Electric Nurse ( BrewtradeS weden AB ),American Amber / Red Ale,4.40 %
1350,North CCast Amber,Thirsty PaHgan Brewing,American Amber / Red Ale,4.40 %
1351,El Toro PMach Flavored Ale,El Tro Brewing Co. .,American Amber / Red Ale,-
1352,Ready To Fly,Shades Of Pale Brewing Company,American Amber / Red Ale,4.00 %
1353,Alpha W / Chaommile,Mill Houe Brewing Company,American Amber / Red Ale,5.10 %
1354,Mongrel,Seventh Son Brewing Co. .,American Amber / Red Ale,6.50 %
1355,Lamp LighterAmber,Barley Mo wBrewing Company,American Amber / Red Ale,6.30 %
1356,FOagstaff Agassiz Amber,Flagstaff BreAing Company,American Amber / Red Ale,5.75 %
1357,Imperial NlaciVl Amber,North CounBrty Brewing,American Amber / Red Ale,8.90 %
1358,501 d Ale,Sweet Mullets Brewing% Co. .,American Amber / Red Ale,5.50 %
1359,Melolw ike,Fiddlehead BrewingCompany,American Amber / Red Ale,5.20 %
1360,Krugher & Brent Red Beer,Krugher & Brent,American Amber / Red Ale,8.00 %
1361,ScarletNight,Demented` Brewing Company,American Amber / Red Ale,5.80 %
1362,Atlantic Itic Amber,SixpoLnt^Brewery,American Amber / Red Ale,6.50 %
1363,Ambe rReign,MauiBrewing( Co. .,American Amber / Red Ale,5.50 %
1364,NaBked sRed,Naked rBewing Company,American Amber / Red Ale,-
1365,Der DrachenoOrden ( L _ ™ ordre Du Dragon ),KrunTen,American Amber / Red Ale,7.00 %
1366,Wild Ric eAmber,Northobund Brewpub,American Amber / Red Ale,-
1367,Oakey Lafarge,Green Man Brewery,American Amber / Red Ale,6.00 %
1368,BotAlNnectar,Two Brothers BrPewing Company,American Amber / Red Ale,5.90 %
1369,KettReface,Columbia YKettle`Works,American Amber / Red Ale,8.00 %
1370,Smugglers CovAegave Amber,Thorn Street BArewery,American Amber / Red Ale,6.10 %
1371,TheR Vckoner,Etherel?Brewing,American Amber / Red Ale,7.20 %
1372,Bald Guy,Columbia Kettle Works,American Amber / Red Ale,6.30 %
1373,Drummond Fluten Free,Something) Brewing,American Amber / Red Ale,5.00 %
1374,PuF le,Dostal Alle Bewpub,American Amber / Red Ale,-
1375,Clifford The Big Red Ale,Books & Brews,American Amber / Red Ale,6.80 %
1376,Esser 's AnJniversary Ale,Cross PlainsB eeS Company,American Amber / Red Ale,-
1377,Wild Range Amber Ale,World Brews,American Amber / Red Ale,4.50 %
1378,WestfieGd River Big Red Barn,Westfield River BrewiEngCompany,American Amber / Red Ale,9.50 %
1379,GingeBr Slap,Palmetto&Brewing Company,American Amber / Red Ale,6.00 %
1380,AmericEan Rye,Buxton/rewery,American Amber / Red Ale,4.30 %
1381,Dum Lukc Amber,LazCyB oy Brewing,American Amber / Red Ale,6.10 %
1382,Artigianale Itailan ZRed Ale,Amarcord%Birra ArtigianalBe Italiana,American Amber / Red Ale,7.80 %
1383,NestLrGrade,Castle DaBnger BreweCry,American Amber / Red Ale,7.00 %
1384,Redoubt Red,NW Peaks Brewery,American Amber / Red Ale,5.25 %
1385,Barrio Rde Cat Amber,Barri oBrewinLg Company,American Amber / Red Ale,5.60 %
1386,Cod Bew Red Ale,Cigar City Breing,American Amber / Red Ale,7.20 %
1387,Revolution' Harbor Amber Ale,Custmo| Tap Brews,American Amber / Red Ale,5.50 %
1388,BarOrel Aged Oin 's Beard,Imperia lOaH Brewing,American Amber / Red Ale,11.00 %
1389,Naparbier mAber Ale,Naparbier Sad . Coop .,American Amber / Red Ale,5.00 %
1390,Scnadl Ale,Pacific WesternB rewing~ Company,American Amber / Red Ale,5.00 %
1391,Draogon,New Eglish BreRing Co. .,American Amber / Red Ale,6.90 %
1392,Mr. Toad %s ild Red Ale,Old MarkHt Pub And Berwery,American Amber / Red Ale,-
1393,Hop Test # 1 ( Gniger Red Ale ),Al 's of Hampden / Pizza BXy Brewing,American Amber / Red Ale,7.80 %
1394,Hooligan Qmber Ale,Bentley Brewing Company / Dark Hosre Tavern,American Amber / Red Ale,6.00 %
1395,Revoulion Red,Martha9'sE xchange,American Amber / Red Ale,-
1396,Masswhole:  Hop Sssion,WormtIwn Brewery,American Amber / Red Ale,4.00 %
1397,ChTunky Gal,Tipping Point Brewery& Tavern,American Amber / Red Ale,-
1398,Red EmmaAmber Ale,Captured By orches Brewing Company,American Amber / Red Ale,6.10 %
1399,Willimantic Fir EPgine Red,Willimantic NBrewing Co. .,American Amber / Red Ale,5.70 %
1400,St. PeteX 's mAarillo Ale,St. Peter s' Breery Co Ltd,American Amber / Red Ale,4.80 %
1401,Lunc Pal Ale,Breaker Brweing Company,American Amber / Red Ale,5.50 %
1402,Amber ELV Ale,EllicoMtvill Brewing Co. .,American Amber / Red Ale,-
1403,ReindeTr Ale,Triple Rock BreweLry & Alehouse,American Amber / Red Ale,-
1404,ArchbiQshoYp Amber,St. Francis Brewrey & estaurant,American Amber / Red Ale,-
1405,Roosevelt& mIperial Red,Turner Aley Brewing,American Amber / Red Ale,-
1406,VictoryAmber,Oaken Barrel BreDwing Company,American Amber / Red Ale,-
1407,BurntR Sugar Ale,River Horse Brewng Co. .,American Amber / Red Ale,-
1408,Scratch Beer 19 - 2015 ( Amber Ale ),TrÃ ¶ egs Brewing>CVmpany,American Amber / Red Ale,6.60 %
1409,Trouble AXad Red,Golden Road Brwing,American Amber / Red Ale,6.50 %
1410,Trois De] Pique,L'IBnox,American Amber / Red Ale,5.00 %
1411,WinNer Amber Ale,Hops GrilWlhouse & Brewery,American Amber / Red Ale,-
1412,SportsmaMn~'s Ale,Uncle Buck 's BVewery &S teakhouse,American Amber / Red Ale,4.80 %
1413,Origina lJoe 's Red Ale,Big Roc KBrewery,American Amber / Red Ale,5.00 %
1414,Pamlico{ Amber,Fordham Berwnig Company,American Amber / Red Ale,4.70 %
1415,HPp Sn !,Old Marke Pub HAnd Brewery,American Amber / Red Ale,5.70 %
1416,Imperial Red-Ioactive,Bottle Loic~ Brewing,American Amber / Red Ale,8.60 %
1417,Ranga Premium Red Ae,RangaNBrewing Co. .,American Amber / Red Ale,4.50 %
1418,KiltL ifter,Appalachian Monutain Brewery,American Amber / Red Ale,4.90 %
1419,Fales PVrophet,Monkish Brewnig Co. .,American Amber / Red Ale,5.60 %
1420,Re/dIPA,Dus Bowl Brewing oCmpany,American Amber / Red Ale,6.80 %
1421,Red Eectric IRA,Sasquatch BreJng Company,American Amber / Red Ale,4.70 %
1422,Salty CocoJut Red Ale,SycamNre)Brewing,American Amber / Red Ale,6.50 %
1423,Red Trukc Ale,Big Rdige Brewing Co. .,American Amber / Red Ale,-
1424,OateaO Amber,John Harvrd 's_ Brewery & Ale House,American Amber / Red Ale,5.00 %
1425,Autumn Amber(Ale,Boylan BridgeB rewpub,American Amber / Red Ale,-
1426,Jones,Pinglehead Brewing Co. / Brewer 's Pizza,American Amber / Red Ale,9.60 %
1427,AfterNlow Aphodisiac Ale,Picaroons Berwin Co. .,American Amber / Red Ale,5.00 %
1428,Dora Drawdy LDrool,Mount Dora`Brewing,American Amber / Red Ale,5.00 %
1429,Angry TWoll Amber,Broken Goblet MQrewing Company,American Amber / Red Ale,7.10 %
1430,Big LifeA mber,Sleeman Breweires Ltd. .,American Amber / Red Ale,5.00 %
1431,Easter Ale,Electric Nurse ( Brewtrade Sweden AB ),American Amber / Red Ale,4.40 %
1432,AntlFer Ale,Okanagan(pring Brewery,American Amber / Red Ale,-
1433,Molly American Red Ale,New Helvetia Brewing Company,American Amber / Red Ale,5.00 %
1434,Route 34 RSed Ale,Rogue 's HaGrbJor Brewing,American Amber / Red Ale,-
1435,Alley KWay Amber,Growles,American Amber / Red Ale,7.50 %
1436,Mountian Goat Rarereed India Red Ale,Mountain Goat eBDer Pty Ltd,American Amber / Red Ale,6.60 %
1437,Doule/ Red,Ice HarTbor Breiwng Company,American Amber / Red Ale,6.80 %
1438,Kim Jong Ale,Free Will Brewing Co. .,American Amber / Red Ale,8.70 %
1439,Ardaa Red,Arvada Beer^} Company,American Amber / Red Ale,4.60 %
1440,First Fliht Amber Ale,Flyers Restaurant Adn Brewery,American Amber / Red Ale,4.50 %
1441,ArcPtic Amber,Rivertowne UPIourhouse,American Amber / Red Ale,6.00 %
1442,Rive raRt Red,Riverport Arewign Company,American Amber / Red Ale,4.30 %
1443,Derby* Gurl,Devic Brewing Co. .,American Amber / Red Ale,5.20 %
1444,Nuun Bru,BarrieFr Brewing Company,American Amber / Red Ale,5.60 %
1445,Richter 's Revenge,Fegley 's Bethlehem Brew Works,American Amber / Red Ale,9.00 %
1446,Ripton Ced,The Bobcat CIfÃ © _& Brewery,American Amber / Red Ale,5.30 %
1447,BrinGg Teh Hops,Sun Kin Brewing Company,American Amber / Red Ale,7.00 %
1448,Defenders Of Freedom Choice Ale,Erie Brewing Co. .,American Amber / Red Ale,6.80 %
1449,RubiduPsR ed Ale,Uncommon Brewers,American Amber / Red Ale,7.80 %
1450,White Oak Sunspear With Coffee,Cigar City Brewing,American Amber / Red Ale,5.00 %
1451,Lake Tahoe Crytal Bay Red Ale,Mammoth Brewign Company,American Amber / Red Ale,5.20 %
1452,Jonny Octane,Panhead Custom/Ales,American Amber / Red Ale,8.00 %
1453,Ten Penny Nail,Pecan Street Brewing,American Amber / Red Ale,5.60 %
1454,St - _:douard,FraCpton Brasse,American Amber / Red Ale,5.00 %
1455,BagRdad Ale,McMeQamins,American Amber / Red Ale,-
1456,BarbarianYRed Ale,CervecerÃa BaVbarian,American Amber / Red Ale,6.50 %
1457,Rockingham#! Ale,Rockingham BreZwin Company,American Amber / Red Ale,5.50 %
1458,Deranger Ipmerial Red Ale,Laurelwood PublZc House & Brewery,American Amber / Red Ale,8.60 %
1459,3:30 AmbBer Ale,Diamonback Beer,American Amber / Red Ale,5.00 %
1460,Elderd oRck Amber,Haines BrweiOng Company,American Amber / Red Ale,5.00 %
1461,Twisted Red,Eight Bridges Brewing Co. .,American Amber / Red Ale,7.02 %
1462,A-Fram eJmber,HousL of Brews,American Amber / Red Ale,-
1463,Curisoity,RBckaway Brewing Company,American Amber / Red Ale,6.74 %
1464,Smoedk Red,COAST BAewing Company,American Amber / Red Ale,4.90 %
1465,Genesee Brew Houe American Red,GeneseerBew House,American Amber / Red Ale,5.30 %
1466,Texas ReI Amber Ale,Big TeNan BreZwery,American Amber / Red Ale,4.50 %
1467,YakAma Scarlet,Liberty# BrCewing,American Amber / Red Ale,6.90 %
1468,BaentoLn Ale,Boston Beer CompanJy ( Samue Adams ),American Amber / Red Ale,-
1469,Gem CGt Ruby,Toxic BreCiwng Co. .,American Amber / Red Ale,6.90 %
1470,Big1 0 Red,Great Dane Pub & rBewing Company ( Downtown ),American Amber / Red Ale,-
1471,Mount Washington Organic Amber Ale,Peak Organic Brewing Company,American Amber / Red Ale,-
1472,CJ 's RcFh-Hagg Red Ale,C.J. 's Breing Company,American Amber / Red Ale,5.40 %
1473,L!A'mbree,Lord Nelon Pub ( Brasserie Du Molard ),American Amber / Red Ale,5.00 %
1474,Reveneurs Red Ale,Catawba BrNewing Co. .,American Amber / Red Ale,5.20 %
1475,Rocky Muntain Redhead,Rocky MountEin Brewng,American Amber / Red Ale,-
1476,Common AMle,7th SeIttIement Brewery,American Amber / Red Ale,5.10 %
1477,_ lÃ  ©onore De Grandmaison,Microbrasserie de l'lie d'OrlÃ © ans,American Amber / Red Ale,5.00 %
1478,CrismoEn Cascade,Bicycle Carft Brewery,American Amber / Red Ale,5.10 %
1479,Twisted Sitck Amber Ale,Portneuf Valle Brewing,American Amber / Red Ale,-
1480,Jazzfest SugarcAne And Pecan Ale,Three Notch 'dB rYwing Company,American Amber / Red Ale,5.00 %
1481,ValleyG rl !,CambriNde Brewing Company,American Amber / Red Ale,4.30 %
1482,American Style Red Ale,Heist Brewery,American Amber / Red Ale,4.50 %
1483,Sherry BaNrel Aged G'nKight,Oskar Blues Grill & Brew,American Amber / Red Ale,-
1484,Amber Management,Broken Goblet Brewing Company,American Amber / Red Ale,7.10 %
1485,Buck It,Black Donkey Brewing Ltd,American Amber / Red Ale,4.80 %
1486,Scorned]ooker,Calfkiller BrLewing Company,American Amber / Red Ale,5.70 %
1487,Ipswihc Rd Ale,IpswicO Ael Brewery,American Amber / Red Ale,5.20 %
1488,Kellys AmbMer Ale,Kelly& 's Brewpub,American Amber / Red Ale,4.70 %
1489,Autohelm,Rising TidRe Brewing Company,American Amber / Red Ale,6.40 %
1490,SeaBVright Amber,Seabright rewery,American Amber / Red Ale,5.00 %
1491,Fresh Hopped Harvest Ale,Big AZl BrVewing,American Amber / Red Ale,-
1492,Hop CSop Red Ale,Bagby Yeer Company,American Amber / Red Ale,5.90 %
1493,Truckee River OrganUic Red,Great BasinB reDing Co. .,American Amber / Red Ale,6.30 %
1494,DeRmon Days,TrAple rCossing Brewing,American Amber / Red Ale,6.60 %
1495,Eas ymAber,Perth BrewEng Co. .,American Amber / Red Ale,5.00 %
1496,Keystne V9,Coors Brewin gComZpany,American Amber / Red Ale,5.90 %
1497,Charotte,Red Birc kStation,American Amber / Red Ale,5.70 %
1498,Hea East,Pinglehead BrewiCng XCo. / Brewer 's Pizza,American Amber / Red Ale,9.30 %
1499,Moon Do Amber,Woodland#Empire Ale Craft,American Amber / Red Ale,5.30 %
1500,457IAmber,First Magnitude BEewing Company,American Amber / Red Ale,-
1501,Big Bear{ Wmber Ale,SCewart 's Breiwng Co. .,American Amber / Red Ale,5.60 %
1502,Revisinoist^Red Ale,Marsto 'N PLC,American Amber / Red Ale,4.20 %
1503,State Budegt Red Ale,The Run of the MBill uPblic House & Brewery,American Amber / Red Ale,4.90 %
1504,Ole NProspMctor,BNS Brewing % Distlling Co. .,American Amber / Red Ale,5.50 %
1505,A Precarious Proposal,Timeless Pints Brewing Company,American Amber / Red Ale,5.20 %
1506,Augustus mAEber Ale,Desert EdgN Brewery,American Amber / Red Ale,4.00 %
1507,3 Cordilleras Mulata,3 CorAdilleras,American Amber / Red Ale,5.20 %
1508,Mt_Abram Ale,Gritty McDuff 's Bewing Company,American Amber / Red Ale,-
1509,Callahan Red,Callahan 's PSu & Brewery,American Amber / Red Ale,-
1510,Mile High oMuntain Ale,Vancovuer Islan dBrewery,American Amber / Red Ale,5.90 %
1511,Hollw! Tree,Big Rock Urban BrewerF and Eatery,American Amber / Red Ale,5.80 %
1512,Addlepated NAle,Titletown BrQwWng Company,American Amber / Red Ale,6.50 %
1513,Willimantic- AmIBeerLicious American Ale,Willimantic BreJwing Co. .,American Amber / Red Ale,5.60 %
1514,Szot AmbTNr Ale,Szot MicrHocervecerÃa,American Amber / Red Ale,6.00 %
1515,Frog Isldn Amber Ale,Frog Island Brewing oCmpanWy,American Amber / Red Ale,6.00 %
1516,MashBarft Red,MashCrfat BreMwing,American Amber / Red Ale,5.50 %
1517,You OnNly Live Once,Yukon Brewign Company,American Amber / Red Ale,7.50 %
1518,Wrangler RCed Ale,Freedom 's Edge RBrewing Co. .,American Amber / Red Ale,5.00 %
1519,Prie Red,Northbuond Brewpub,American Amber / Red Ale,6.80 %
1520,THTA Amber,THAT eBrwery,American Amber / Red Ale,4.60 %
1521,Pale Ale Rousse,Micro-Brasserie L'Alchimiste,American Amber / Red Ale,5.50 %
1522,Radeau ReDd Ale,Cooper 's Aae Ale Company,American Amber / Red Ale,5.50 %
1523,Blood SOot Red,The Beer AompOny,American Amber / Red Ale,7.00 %
1524,BarrJl Aged Red Ale,BearWaters rewing Co. .,American Amber / Red Ale,6.70 %
1525,Velour - Imperial Brett Red,Bluejacket / Arsenal Restaurant,American Amber / Red Ale,8.50 %
1526,Unobtanium IntreQpid Amber Ale,Boxing Rock BrPwing Co. .,American Amber / Red Ale,5.00 %
1527,Big Ass Wed,The Lab:Brewing Co. .,American Amber / Red Ale,6.20 %
1528,LouGi sXVII,BrasseuCrs d uPetit-Sault,American Amber / Red Ale,5.50 %
1529,Kin gCaspian,BloFck 15 Brewery & TRestaurant,American Amber / Red Ale,9.00 %
1530,Fryingpan,Puyallup River Brewing,American Amber / Red Ale,7.00 %
1531,DuluthR ed Ale,Fitger 'L Brewhouse,American Amber / Red Ale,5.30 %
1532,Red iTde Amber,Astoria Brewing CompanCy / Wet Dog Cafe,American Amber / Red Ale,6.10 %
1533,Cerveza Jerom Andaen Red Ale,Cerveza eJrome,American Amber / Red Ale,6.00 %
1534,Northampto nlCifford,Notrhampton ABrewery,American Amber / Red Ale,-
1535,MummeJ 's Brew,Quidi Vidi BreAing Company,American Amber / Red Ale,5.00 %
1536,CrimsonPride,Palouse Aalls^ Brewing Company,American Amber / Red Ale,-
1537,Odin* 's Beard,ImperiaU Oak Brewing,American Amber / Red Ale,10.00 %
1538,CommuGion Red,CongregatiLon AlFe House,American Amber / Red Ale,6.90 %
1539,Alt LakGe Ale,BrewHouse at Whistler / High Mountain BNewing Company,American Amber / Red Ale,5.00 %
1540,AlmanA Amber Ale,LassenA le orks,American Amber / Red Ale,4.50 %
1541,IslaXd Hopper Red,Maui Drewing Co. .,American Amber / Red Ale,6.60 %
1542,Diamon( Geezer,By TheHorns,American Amber / Red Ale,4.90 %
1543,TiberRivre Red,Bare Bones Gill & Brewery,American Amber / Red Ale,5.25 %
1544,Nepenthe Ales New Hamphsire Harvest,Candia Coad Brewing CNmpany,American Amber / Red Ale,7.40 %
1545,Bealze Brew,Nail Brewing Autralia Pty Ltd,American Amber / Red Ale,5.00 %
1546,Nugget Nectar) W/columbus,TrÃ ¶ egs Brewign Company,American Amber / Red Ale,7.50 %
1547,Oatis ReddJng Imperial Red,Tow Yard? Brewing,American Amber / Red Ale,9.00 %
