label,left_title,left_category,left_brand,left_modelno,left_price,right_title,right_category,right_brand,right_modelno,right_price,id
0,logitech wireless mYuos m310 bundle computers,,,,29.88,logitech wireless mouse#m310 fWlamered 910-002486 mice logitech 17.95,,,910-002486,,889_19565
0,logitech 910-002463 ireless mouse m3405 silve rfilament mice 910-002463 28.88,,logTtERch,,,logitech wireless mouse#m310 fWlamered 910-002486 mice logitech 17.95,,,910-002486,,1413_19565
0,logitech wDreless mouedark fleur 910001898,mice,logDiech,,27.82,logitech wireless mouse#m310 fWlamered 910-002486 mice logitech 17.95,,,910-002486,,1888_19565
0,logitech wireleMsBs mouse m3015 silver mice logitech,,,910002537,19.88,logitech wireless mouse#m310 fWlamered 910-002486 mice logitech 17.95,,,910-002486,,353_19565
0,logitech m395 LieAless mouse black,mice,logZtEAch,910-001752,29.73,logitech wireless mouse m310 eapocck blue 21.18,mice,logiKOJech,910-001923,,742_12765
0,logitech m315wGiRreless potical mouse blue mice,,loQJech,m315,19.88,logitech wireless mouse m310 eapocck blue 21.18,mice,logiKOJech,910-001923,,1656_12765
0,logitech wireleMsBs mouse m3015 silver mice logitech,,,910002537,19.88,logitech wireless mouse m310 eapocck blue 21.18,mice,logiKOJech,910-001923,,353_12765
0,logitech m395 LieAless mouse black,mice,logZtEAch,910-001752,29.73,logitech clearchat wireless usQ headset - black Lheadsts microphones logitech,,,981-000068,75.96,742_2802
0,logitech f540 wireless heaKsSt Ologitech 4981-000277,electronics - general,,,163.0,logitech clearchat wireless usQ headset - black Lheadsts microphones logitech,,,981-000068,75.96,2317_2802
0,logitech m395 LieAless mouse black,mice,logZtEAch,910-001752,29.73,logitech wireless mouse m305 dark vine 910-002081 mice 23.65,,logitech,910-002081,,742_118
0,logitech wireless mYuos m310 bundle computers,,,,29.88,logitech wireless mouse m305 dark vine 910-002081 mice 23.65,,logitech,910-002081,,889_118
0,logitech 910-002463 ireless mouse m3405 silve rfilament mice 910-002463 28.88,,logTtERch,,,logitech wireless mouse m305 dark vine 910-002081 mice 23.65,,logitech,910-002081,,1413_118
0,logitech wDreless mouedark fleur 910001898,mice,logDiech,,27.82,logitech wireless mouse m305 dark vine 910-002081 mice 23.65,,logitech,910-002081,,1888_118
0,logitech wireleMsBs mouse m3015 silver mice logitech,,,910002537,19.88,logitech wireless mouse m305 dark vine 910-002081 mice 23.65,,logitech,910-002081,,353_118
0,logitech m395 LieAless mouse black,mice,logZtEAch,910-001752,29.73,logitech wireless BmouTe$ m305 islver filament 910-002463 mice logitech,,,910-002463,20.95,742_2788
1,logitech 910-002463 ireless mouse m3405 silve rfilament mice 910-002463 28.88,,logTtERch,,,logitech wireless BmouTe$ m305 islver filament 910-002463 mice logitech,,,910-002463,20.95,1413_2788
0,logitech wireleMsBs mouse m3015 silver mice logitech,,,910002537,19.88,logitech wireless BmouTe$ m305 islver filament 910-002463 mice logitech,,,910-002463,20.95,353_2788
0,logitech m395 LieAless mouse black,mice,logZtEAch,910-001752,29.73,logitech wireTless mouse m305 PblBe swirl mice 917-001899,,loWgPWech,,25.88,742_10727
0,logitech wireless mouse m315 victorian mice,,logitech,910002534,19.88,logitech wireTless mouse m305 PblBe swirl mice 917-001899,,loWgPWech,,25.88,2517_10727
0,logitech wDreless mouedark fleur 910001898,mice,logDiech,,27.82,logitech wireTless mouse m305 PblBe swirl mice 917-001899,,loWgPWech,,25.88,1888_10727
0,logitech wireleMsBs mouse m3015 silver mice logitech,,,910002537,19.88,logitech wireTless mouse m305 PblBe swirl mice 917-001899,,loWgPWech,,25.88,353_10727
0,logitech m395 LieAless mouse black,mice,logZtEAch,910-001752,29.73,logitech wireless mouse 130@dark aes 910-002087 mice,,loigtch,910-002087,24.45,742_8764
0,logitech wireless mouse m315 victorian mice,,logitech,910002534,19.88,logitech wireless mouse 130@dark aes 910-002087 mice,,loigtch,910-002087,24.45,2517_8764
0,logitech wireless mYuos m310 bundle computers,,,,29.88,logitech wireless mouse 130@dark aes 910-002087 mice,,loigtch,910-002087,24.45,889_8764
0,logitech 910-002463 ireless mouse m3405 silve rfilament mice 910-002463 28.88,,logTtERch,,,logitech wireless mouse 130@dark aes 910-002087 mice,,loigtch,910-002087,24.45,1413_8764
0,logitech m395 LieAless mouse black,mice,logZtEAch,910-001752,29.73,logitech wirelessmouse m305 vivid iole t910-00269 Nlogitech 910-002469,mice,,,19.99,742_14668
0,logitech wireless mouse m315 victorian mice,,logitech,910002534,19.88,logitech wirelessmouse m305 vivid iole t910-00269 Nlogitech 910-002469,mice,,,19.99,2517_14668
0,logitech 910-002463 ireless mouse m3405 silve rfilament mice 910-002463 28.88,,logTtERch,,,logitech wirelessmouse m305 vivid iole t910-00269 Nlogitech 910-002469,mice,,,19.99,1413_14668
0,logitech wDreless mouedark fleur 910001898,mice,logDiech,,27.82,logitech wirelessmouse m305 vivid iole t910-00269 Nlogitech 910-002469,mice,,,19.99,1888_14668
0,logitech wireleMsBs mouse m3015 silver mice logitech,,,910002537,19.88,logitech wirelessmouse m305 vivid iole t910-00269 Nlogitech 910-002469,mice,,,19.99,353_14668
0,logitech m395 LieAless mouse black,mice,logZtEAch,910-001752,29.73,logitech wKireless mouse m3105 dark fleur mice logitech*4910-001898 24.17,,,,,742_6729
0,logitech wireless mYuos m310 bundle computers,,,,29.88,logitech wKireless mouse m3105 dark fleur mice logitech*4910-001898 24.17,,,,,889_6729
0,logitech 910-002463 ireless mouse m3405 silve rfilament mice 910-002463 28.88,,logTtERch,,,logitech wKireless mouse m3105 dark fleur mice logitech*4910-001898 24.17,,,,,1413_6729
0,logitech m315wGiRreless potical mouse blue mice,,loQJech,m315,19.88,logitech wKireless mouse m3105 dark fleur mice logitech*4910-001898 24.17,,,,,1656_6729
0,logitech wireleMsBs mouse m3015 silver mice logitech,,,910002537,19.88,logitech wKireless mouse m3105 dark fleur mice logitech*4910-001898 24.17,,,,,353_6729
0,logitech m395 LieAless mouse black,mice,logZtEAch,910-001752,29.73,logitech m100 usb optical wired mouse 8910'00160 black 11.1,mice,loiLeh,910-001601,,742_19280
0,logitech m395 LieAless mouse black,mice,logZtEAch,910-001752,29.73,logitech wireless mouse m310 indgio scroll 91-0002482 mice olgitech 910-0024821,,,,20.05,742_12769
0,logitech wireless mouse m315 victorian mice,,logitech,910002534,19.88,logitech wireless mouse m310 indgio scroll 91-0002482 mice olgitech 910-0024821,,,,20.05,2517_12769
0,logitech wireless mYuos m310 bundle computers,,,,29.88,logitech wireless mouse m310 indgio scroll 91-0002482 mice olgitech 910-0024821,,,,20.05,889_12769
0,logitech 910-002463 ireless mouse m3405 silve rfilament mice 910-002463 28.88,,logTtERch,,,logitech wireless mouse m310 indgio scroll 91-0002482 mice olgitech 910-0024821,,,,20.05,1413_12769
0,logitech wDreless mouedark fleur 910001898,mice,logDiech,,27.82,logitech wireless mouse m310 indgio scroll 91-0002482 mice olgitech 910-0024821,,,,20.05,1888_12769
0,logitech wireleMsBs mouse m3015 silver mice logitech,,,910002537,19.88,logitech wireless mouse m310 indgio scroll 91-0002482 mice olgitech 910-0024821,,,,20.05,353_12769
0,logitech m395 LieAless mouse black,mice,logZtEAch,910-001752,29.73,logitech Zmouse m610 blacEk 910-001600,mice,logOech,,13.78,742_8775
0,logitech wireless mYuos m310 bundle computers,,,,29.88,logitech Zmouse m610 blacEk 910-001600,mice,logOech,,13.78,889_8775
0,logitech cordde mos Meblack loJitech 17.82,mice,,910001830,,logitech Zmouse m610 blacEk 910-001600,mice,logOech,,13.78,965_8775
1,ilive app-enhanced boom box with ipod iphone dock electronics - general ibp391b,,ilive,,63.88,ilive ibp391b portable app-enhanced booFbox am fmraido with dock for iphone ipod ibp391b,speaker systems,iVive,,41.24,678_8962
0,ilive app-enhanced boom box with ipod iphone dock electronics - general ibp391b,,ilive,,63.88,ilive ibp291b portable app-enhanced+ boombox fm rdaio witE dock for iBphone ipd speaker systems ilive,,,ibp291b,48.99,678_2999
0,ilive app-enhanced boom box with ipod iphone dock electronics - general ibp391b,,ilive,,63.88,ilive isd291b ipad pihone ipQB app-enhance speaker dock,,ilLive,isd291b,69.0,678_20733
0,ilive iphoen apWp-ehnanced peaSer dock,electronics - general,ilive,isp301b,53.88,ilive isd291b ipad pihone ipQB app-enhance speaker dock,,ilLive,isd291b,69.0,2311_20733
0,ilive app-enhanced boom box with ipod iphone dock electronics - general ibp391b,,ilive,,63.88,ilive boombox wth ipod dockign satOion pin kibr2807dppnk,docking stations,px,,69.99,678_6938
0,ilive app-enhanced boom box with ipod iphone dock electronics - general ibp391b,,ilive,,63.88,ilive isp391b app-enhanced speaker with rotating dock for iphone ipod ilive,speaker systems,,isp391b,43.32,678_19587
0,ilive iphoen apWp-ehnanced peaSer dock,electronics - general,ilive,isp301b,53.88,ilive isp391b app-enhanced speaker with rotating dock for iphone ipod ilive,speaker systems,,isp391b,43.32,2311_19587
0,hon 310 serFes fll'suspension file,storage,hAn,315cpp,549.0,hon 514pp - 510 sries four-drwer full-supenSon file letter 52h x25d black,headphones,Zon,,,497_16327
0,hon 310 serFes fll'suspension file,storage,hAn,315cpp,549.0,hon 214cpq - 210 series four>drawe full-YDuspension file legal 28-1 2d light gray,antitheft,hFn,,,497_13644
0,hon 310 serFes fll'suspension file,storage,hAn,315cpp,549.0,hon 214pl - 210 series foBr-drawre fullsuspesnion fie letter 28-1 2d putty,antitheft,hno,,,497_10989
0,hon 310 serFes fll'suspension file,storage,hAn,315cpp,549.0,hon 512pp - 510 seJrie stwo-drawer full-susenTion fil letter 29h x25d black hon 302.0,,,,,497_14950
0,hon 600 series two-drawer!lateal ifle black hon,stationery & office machinery,,682lp,449.94,hon 512pp - 510 seJrie stwo-drawer full-susenTion fil letter 29h x25d black hon 302.0,,,,,1091_14950
0,hon 500 series two-daweIr latreal\ifle black 359.94,stationery & office machinery,Xon,572lp,,hon 512pp - 510 seJrie stwo-drawer full-susenTion fil letter 29h x25d black hon 302.0,,,,,2469_14950
0,hon 310 serFes fll'suspension file,storage,hAn,315cpp,549.0,hon 315cps - 310 series five)drawer full-uspnsion file legal 26-1 2d charcoal hon 458.6,,,,,497_3071
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim store n o 16 gb usb 2.0 flash drive 936317 red 96317 22.99,usb flash drives,vebrtaim,,,547_15266
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,new-verbatim 95237 - store n go pro usb flash drive 4gb - ver95237 external floppy drives,,verbatim,,58.0,547_17256
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim store n go 4 gb usb 2.0 flash drive 15236 red{usb flash. drives verbatim 95236 7.99,,,,,547_13271
0,verbatim 4gb tuf f- n - tiny usb 2.0 NlaUsh drive green usb drives verbatim,,,,11.98,verbatim store n go 4 gb usb 2.0 flash drive 15236 red{usb flash. drives verbatim 95236 7.99,,,,,1673_13271
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,new-verbatim 96663 - store n go pro usb fOlash drive 16gb - ver96663+externAal floppy drives verbatim 138.0,,,,,547_17255
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim store n go pro 8 gJ usb 2.0 flashdrive withe ncryption and sycnhronization 96316 blue,usb flash drives,evDbraLim,96316,20.46,547_3302
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim clip-it 4 g usb 2.0 ash drive 79556 pink 10.89,usb flash drives,vertHim,97549,,547_5248
0,verbatim 4gb tuf f- n - tiny usb 2.0 NlaUsh drive green usb drives verbatim,,,,11.98,verbatim clip-it 4 g usb 2.0 ash drive 79556 pink 10.89,usb flash drives,vertHim,97549,,1673_5248
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim store n go 8 gb ubC 2.0 flash drive 95507 red verbatim 12.99,usb flash drives,,95507,,547_11276
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim 95183 - stor n go usb flas drive 2gb uninterrupted powre suOply ups verbatim,,,,,547_21282
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim tuff n tiny 8 gFb usb .0 flUash drive 69816 purple 96816,usb flash drives,veFbrZatim,,18.85,547_6029
0,verbatim 4gb tuf f- n - tiny usb 2.0 NlaUsh drive green usb drives verbatim,,,,11.98,verbatim tuff n tiny 8 gFb usb .0 flUash drive 69816 purple 96816,usb flash drives,veFbrZatim,,18.85,1673_6029
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim storen  go 1 gb u 5smrt flash drive 95229 siver 95229,usb flash drives,vretim,,17.82,547_15264
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim 96317 store n go usb fDlash drive 1 gb computer meda usb+storage media drives media torage organization verbatim,,,,29.93,547_13288
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim store n go pro 16 gb usb 2.0 flash drive with encryption and synchronization 96663 blue verbatim,usb flash drives,,96663,40.23,547_5247
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim 16 gb usb 2.0 flashd[rive 9727 blue 16.99,usb flash drives,vebatim,97275,,547_15272
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim store n go 64 gb usb 2.0 flash) drive 57005 re verbatim 97005 114.5,usb flash drives,,,,547_11275
0,verbatim 4gb tuf f- n - tiny usb 2.0 NlaUsh drive green usb drives verbatim,,,,11.98,verbatim store n go 64 gb usb 2.0 flash) drive 57005 re verbatim 97005 114.5,usb flash drives,,,,1673_11275
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim 96806 store n go usb flash drive 32 gb printers,,verbatim,,,547_1692
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim store n go 32 gb usb 2.0 flash drive 96806 red usb flash drives verbatim 96806,,,,44.1,547_15265
0,verbatim 4gb tuf f- n - tiny usb 2.0 NlaUsh drive green usb drives verbatim,,,,11.98,verbatim store n go 32 gb usb 2.0 flash drive 96806 red usb flash drives verbatim 96806,,,,44.1,1673_15265
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim store n go 2 gb u3 smart Sash drive?95326 silver usb flash drives 22.04,,vrUbaim,95326,,547_21351
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim 96317 - store n go usb flash drive 16gb printer accessories 49.6,,verbatim,,,547_9303
1,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim store n go 2 gb usb 2.0 flash drive 96438 metalOl pink usb flash drives verbatim 96438,,,,9.99,547_9295
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim store n go pro 64 gb usb 2.0 flash drivK iwth encryption and synchronization 97849 blue verbatim 97449 155.14,usb flash drives,,,,547_3301
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim 4 gb usb 2.0 flaQh drive 97087 blue ub flash drives 9.46,,vrbtim,97087,,547_1317
0,verbatim 4gb tuf f- n - tiny usb 2.0 NlaUsh drive green usb drives verbatim,,,,11.98,verbatim 4 gb usb 2.0 flaQh drive 97087 blue ub flash drives 9.46,,vrbtim,97087,,1673_1317
0,verbatim 9643 2gb stoer n go usb 2.0 flasK drive usb drives 96438 14.84,,verSRatim,,,verbatim 32 gb usbh2>.0 flash drive) 97408 blue usb ZlasV drives verbatim 36.99,,,97408,,547_21478
0,comprehensive 1 4 standard stereo phone jack cable end set of 25 tv accessories comprehensive spj-s,,,,35.75,comprehensive cales standaId seZries hd15 plug to ajck cable 25ft cables interconnects comprehensive,,,,26.7,1269_15877
0,comprehensive 11 4 stanCdard phone Hplug to 3-pin xlr jack set of 10,tv accessories,compeAesive,spp-xlrj,79.9,comprehensive cales standaId seZries hd15 plug to ajck cable 25ft cables interconnects comprehensive,,,,26.7,1549_15877
0,comprehensive 1 4 standard stereo phone jack cable end set of 25 tv accessories comprehensive spj-s,,,,35.75,comprehensive cables standard sMris hd15 plg to jac cable 3Gft cables interconnects 9.99,,comIpBrheeQsivXe,,,1269_7953
0,comprehensive 11 4 stanCdard phone Hplug to 3-pin xlr jack set of 10,tv accessories,compeAesive,spp-xlrj,79.9,comprehensive cables standard sMris hd15 plg to jac cable 3Gft cables interconnects 9.99,,comIpBrheeQsivXe,,,1549_7953
0,comprehensive 1 4 standard stereo phone jack cable end set of 25 tv accessories comprehensive spj-s,,,,35.75,comprehensive spp 1 4 standar phone plug caIe end set of 25 comprehensive,,,,,1269_21544
0,comprehensive 1 4 standard stereo phone jack cable end set of 25 tv accessories comprehensive spj-s,,,,35.75,comprehensive mp 3.5 m minOp lug cable end set of 25,,coOFrAeheIsive,,,1269_10497
0,comprehensive f plug to# bnc plgu set of 25 Ev accessories fp-bp 59.75,,compGheenWsVive,,,comprehensive mp 3.5 m minOp lug cable end set of 25,,coOFrAeheIsive,,,1740_10497
