id,Beer_Name,Brew_Factory_Name,Style,ABV
1560,West End Red,Allentown Brew Works,American Amber / Red Ale,5.70 %
1561,Neck Red Ale,Quigley 's Pint & Plate,American Amber / Red Ale,-
1562,Obrycki 's Amber Ale,Heavy Seas Beer,American Amber / Red Ale,5.25 %
1563,Grendel 's Ale,Boston Beer Company ( Samuel Adams ),American Amber / Red Ale,-
1564,No. 45 ReW Rider,Gella 's Diner & Lb . BrewiHng Co. .,American Amber / Red Ale,5.00 %
1565,Safety Round # 2,Left Hand Brewing Company,American Amber / Red Ale,6.50 %
1566,Strwbery Swing,Bissell BrotWhers Brewin Co. .,American Amber / Red Ale,6.00 %
1567,Gold Crest Amber Ale,Storz Trophy Room Grill & Brewery,American Amber / Red Ale,5.50 %
1568,Atomic Amber,Atomic Ale Brewpub And Eatery,American Amber / Red Ale,-
1569,Ramble TaQble Red Ale,Elevation 66 Bewing,American Amber / Red Ale,6.00 %
1570,WinteQrest,Ztewart 's Bewing Co. .,American Amber / Red Ale,-
1571,King Street Amber,King Street Brewing Company,American Amber / Red Ale,5.10 %
1572,Premium Amber Ale,Amarcord Birra Artigianale Italiana,American Amber / Red Ale,9.00 %
1573,RoofEp Red,Border BrewIing Copmany,American Amber / Red Ale,4.80 %
1574,WAB Blonde,Woodward Avenue Brewers,American Amber / Red Ale,-
1575,Amber> Skyline,UrbaGrowler,American Amber / Red Ale,6.00 %
1576,Coffee Hour,Fountain Square Brewing Co. .,American Amber / Red Ale,5.50 %
1577,Rift ZRed Rye,MinneapoliUs Town Hall Brewery,American Amber / Red Ale,5.70 %
1578,Wild Rice,Argus Brewery,American Amber / Red Ale,6.50 %
1579,UpCtown Amber,The Phoenix lAe Brewery,American Amber / Red Ale,-
1580,Big IslanV Ginger Beer,KLona Brewing Co. .,American Amber / Red Ale,5.00 %
1581,Game Day Red Ale,Alpha Brewing Company,American Amber / Red Ale,5.00 %
1582,Amperage Amber,Powerhouse Restaurant And Brewery,American Amber / Red Ale,5.30 %
1583,Two-Sixteen Red Ale,Loowit Brewing Company,American Amber / Red Ale,5.00 %
1584,RojAo Especial,Naples BeRch Brewery,American Amber / Red Ale,4.50 %
1585,Hollenbeck Amber Ale,Ohana Brewing Company,American Amber / Red Ale,5.20 %
1586,HoJlla Ray,Green-Room Brewing,American Amber / Red Ale,5.50 %
1587,Arthur 's Imperial Red Ale,Otto 's Pub and Brewery,American Amber / Red Ale,6.90 %
1588,Wildflower Honey Ale,Flying Goose Brew Pub & Grille,American Amber / Red Ale,5.10 %
1589,AmGbre,Les BrBaQsseurs,American Amber / Red Ale,-
1590,Sempre& Fi,Firehouse Brwing Co. .,American Amber / Red Ale,6.00 %
1591,Angry Adam,Spiteful Brewing,American Amber / Red Ale,6.00 %
1592,TR,Geaux BrGwing,American Amber / Red Ale,5.40 %
1593,Big Top,Magic Rock Brewing,American Amber / Red Ale,8.00 %
1594,Hal Fire,Conshohocken BrDwig Company,American Amber / Red Ale,6.60 %
1595,CollegEC hronic,BSBreing,American Amber / Red Ale,7.50 %
1596,Little Red Riding Ale,Wolf 's Ridge Brewing,American Amber / Red Ale,4.50 %
1597,Premium Session Bold Ale,Vindication Brewing Co. .,American Amber / Red Ale,5.80 %
1598,City BINrew,TomasC reek Brewery,American Amber / Red Ale,-
1599,Sea Spray ASber Ale,Bowen Island rBewing Co. Ltd. .,American Amber / Red Ale,5.00 %
1600,Libertdaora,Anner;ier,American Amber / Red Ale,8.00 %
1601,Reset,Birrificio Rurale,American Amber / Red Ale,5.60 %
1602,Riverside Red,Old Mill Brewery & Grill,American Amber / Red Ale,-
1603,Swan Lake Amber& Ale,HyJouko YasHhiki No Mori Brewery,American Amber / Red Ale,5.00 %
1604,Morrisons American Red Ale,Titanic Brewery,American Amber / Red Ale,4.50 %
1605,BruPXe Scarlet,BrÃ 1/4 eprint BrAewing Company,American Amber / Red Ale,4.80 %
1606,Mackinaw Red ( Amber Ale ),McCall Brewing Company,American Amber / Red Ale,4.90 %
1607,Rock Bottom Raptor Red,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.40 %
1608,Grange 's Red Card,La Cumbre Brewing Co. .,American Amber / Red Ale,8.60 %
1609,Cervea KQueretaro,Cervecer aRTegional,American Amber / Red Ale,5.50 %
1610,Amberedxtous,John HarvarW 's Brewery & Ale House,American Amber / Red Ale,-
1611,A10 Hop Hog,Copperpoint Brewing Company,American Amber / Red Ale,6.30 %
1612,255 Gmber,Waconia Brewing WCompany,American Amber / Red Ale,6.40 %
1613,HoppyRd Ale,North River HIopsand Brewing,American Amber / Red Ale,6.10 %
1614,Pine Creek River Valley Red Ale,Big Rock Brewery,American Amber / Red Ale,5.00 %
1615,Point Blank Red,Barley Brown 's Brewpub,American Amber / Red Ale,5.50 %
1616,AmbrÃ © e De Bourgogne,Brasserie LarchÃ ©,American Amber / Red Ale,6.50 %
1617,Amber Scrambler,Captain Lawrence Brewing Co. .,American Amber / Red Ale,5.70 %
1618,Grateful Red,Folklore Brewing & Meadery,American Amber / Red Ale,-
1619,Re dDevil Red,PecaT Steret Brewing,American Amber / Red Ale,7.00 %
1620,Red Hops Double Red Ale,Beer Here,American Amber / Red Ale,7.50 %
1621,Red PRocket\Amber Ale,Third Base SportKOs Bar & Brewery,American Amber / Red Ale,6.40 %
1622,Asheville/Hi-Wire Happy New Beer,Asheville Brewing Company,American Amber / Red Ale,7.00 %
1623,Red ountain Ale,Desert Eagle]BrewOng Company,American Amber / Red Ale,6.20 %
1624,Chingadera IRA,Boneyard Beer Company,American Amber / Red Ale,9.00 %
1625,Smiggy Amber Ale,Jack< oCdy 's,American Amber / Red Ale,4.80 %
1626,Red Hot Mama,Piece Brewery & Pizzeria,American Amber / Red Ale,6.00 %
1627,Fresh Pepper eRd Ale,Hideout Orewig Company,American Amber / Red Ale,5.50 %
1628,WhopNskibier,Lake EfJfect rewing Co. .,American Amber / Red Ale,6.00 %
1629,Fluffy Fuzz BDzz,Smog City BCewing,American Amber / Red Ale,7.00 %
1630,Diablo Red Ale,Reaver Beach Brewing Company,American Amber / Red Ale,9.00 %
1631,Dead Red,Southern Pines Brewing Company,American Amber / Red Ale,6.80 %
1632,Ridge{ Trail,Wolf 's Ridge*Brewing,American Amber / Red Ale,6.00 %
1633,TheAmber' Rose,Covered Airdge Brewing,American Amber / Red Ale,6.40 %
1634,Brewer 's Special American Red Ale,Saimaan Juomatehdas,American Amber / Red Ale,4.70 %
1635,Rag Top PRed Ale,Rock Bottom ResVaurant: & Brewery,American Amber / Red Ale,5.40 %
1636,New ZBelaand Red Ale,Kilannan$Brewing Co. .,American Amber / Red Ale,5.20 %
1637,Lakemaid Frosty Winter Lager,Lakemaid Beer,American Amber / Red Ale,-
1638,Hornstull Honey Amber,Pang Pang Brewery,American Amber / Red Ale,5.50 %
1639,Big Dance Imperial Amber,Big Time Brewery & Alehouse,American Amber / Red Ale,-
1640,Fog Bank Fall Ale,Diamond Knot Brewery,American Amber / Red Ale,5.80 %
1641,Maltster,People 's Brewing Company,American Amber / Red Ale,-
1642,Anniversary Amber Ale,Desert Edge Brewery,American Amber / Red Ale,4.00 %
1643,Nostra Domus,Domus,American Amber / Red Ale,5.80 %
1644,Longleaf Amber,Intuition Ale Works,American Amber / Red Ale,6.20 %
1645,Olde Horny Brew,CB Craft Brewers,American Amber / Red Ale,5.00 %
1646,Hop Owl,Right Brain Brewery,American Amber / Red Ale,-
1647,Wasatch 50th ParkC ity Golden AnnRversary Ale,Utah BreYers CoXoperative,American Amber / Red Ale,4.00 %
1648,Rip Sw Red,Pints Bewing Co. .,American Amber / Red Ale,6.50 %
1649,BourNbon BarVrel Aged Panama Red Ale,Flossmoor Station Rsetaurant & Brewery,American Amber / Red Ale,7.00 %
1650,Scratch Beer 190 - 2015 ( Amber Ale ),TrÃ ¶ egs Brewing Company,American Amber / Red Ale,6.00 %
1651,AmbCee,Le CPhevMl Blanc,American Amber / Red Ale,5.00 %
1652,JaAMie,Kaapse BUrouwers,American Amber / Red Ale,9.40 %
1653,RocQers Red Glare,RJ RockerJs Brewig Company,American Amber / Red Ale,4.90 %
1654,Amberica,Intracoastal Brewing Company,American Amber / Red Ale,5.50 %
1655,Wolfie Smith,By The Horns,American Amber / Red Ale,5.20 %
1656,Old DunstaFle Amber,Martha 'sE>xchange,American Amber / Red Ale,5.20 %
1657,Incognito,Jack Pine Brewery,American Amber / Red Ale,5.00 %
1658,Mr. Personality,Brassneck Brewery,American Amber / Red Ale,5.00 %
1659,Mo Kel Ko Red Ale,Lodi Beer Company,American Amber / Red Ale,-
1660,Migee,HopDog]BeerWorks,American Amber / Red Ale,2.80 %
1661,Barrel AOed Imperial Red,Hale 's AlesB rewery & Pub,American Amber / Red Ale,9.00 %
1662,Southport Big Haed Red,SBC Restarant & rewery - Milford,American Amber / Red Ale,-
1663,TimBRRR,Widmer Brothers Brewing Company,American Amber / Red Ale,8.60 %
1664,Red Empeorr Abmer Ale,Fish Rck rewery,American Amber / Red Ale,4.50 %
1665,Red FalconP emium Ale,Wellington CWunty Brewery,American Amber / Red Ale,5.00 %
1666,River City Red,River City Brewing Company,American Amber / Red Ale,5.60 %
1667,Rotation Red Ale,Rat Hole BrewPub,American Amber / Red Ale,7.70 %
1668,Roosetr Red,Becker_rewing Company,American Amber / Red Ale,5.25 %
1669,StonewEodo Ale,Minhas Caf Brewery,American Amber / Red Ale,-
1670,Jupiter 's Moons,Logboat Brewing Co. .,American Amber / Red Ale,8.50 %
1671,Honey JBiscTit,J WelXs rBewery,American Amber / Red Ale,5.00 %
1672,River Otter Ale,Union Station Brewery,American Amber / Red Ale,5.10 %
1673,Red NLz !,Roc BreQign Company,American Amber / Red Ale,4.90 %
1674,RebellRon Red Ale,Klamath Basin Brewing Co. - The CreaSery BrXw Pub And Grill,American Amber / Red Ale,5.20 %
1675,AmbrÃ © e Du Cap,Brasserie Des Alberes,American Amber / Red Ale,6.80 %
1676,Coppe HOog Red,Flyers Restaruant And Brewery,American Amber / Red Ale,-
1677,Glorioski Amber Ale,Discretion Brewing,American Amber / Red Ale,5.70 %
1678,Campfire Red Ale,Wild Woods Brewery,American Amber / Red Ale,5.40 %
1679,HowleN Red Ale,Semianr Brewing,American Amber / Red Ale,5.10 %
1680,Class V Amber,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.00 %
1681,Fandom Of The Hopera,Three Notch 'd Brewing Company,American Amber / Red Ale,-
1682,Ales For A.L.S.,Wormtown Brewery,American Amber / Red Ale,-
1683,ChFietan Amber,Northwest BrePwMing Company,American Amber / Red Ale,6.00 %
1684,No Front Porhes,Public Craft BGrewing Company,American Amber / Red Ale,8.00 %
1685,McCarItyh Ale,Horse Fhife Hollow,American Amber / Red Ale,5.93 %
1686,Red lAtar,Zion Canyon Brewing Zompany,American Amber / Red Ale,-
1687,Gangster,Andersonville Brewing,American Amber / Red Ale,5.60 %
1688,Spruc Spingsteen,FoundersB Frewing Company,American Amber / Red Ale,6.10 %
1689,Alpenglow Amber,Broken Tooth Brewing,American Amber / Red Ale,5.20 %
1690,Suzi s RedBelly Ale,BugnAtty BreFwing Company,American Amber / Red Ale,-
1691,Velvet Racer,Great Flood Brewing Company,American Amber / Red Ale,11.00 %
1692,BeWPiFldeRed,Bonire Brweing Co. .,American Amber / Red Ale,4.80 %
1693,Candid Kaiser Project : Self Esteem,Paradox Beer Company,American Amber / Red Ale,6.50 %
1694,VeNnator,Mike Hess Brewnig - Mramar,American Amber / Red Ale,9.50 %
1695,Out#Of China,Pivovarna PZelicon,American Amber / Red Ale,4.50 %
1696,ProBerpine,Garrison CiytB eerworks,American Amber / Red Ale,7.70 %
1697,Hoppy Ending,Newport Beach Brewing Company,American Amber / Red Ale,7.25 %
1698,12 Daze CaramelSpiced Amber,SanTan BGewing Co. .,American Amber / Red Ale,6.50 %
1699,Drink WelY Red Ale,Red Horn CoffeX Hous & Brewing Co. .,American Amber / Red Ale,5.50 %
1700,550 ed Ae,Oury BreOery,American Amber / Red Ale,-
1701,Dirty Amber Ale,Dirty Bucket Brewing Co. .,American Amber / Red Ale,6.00 %
1702,Southport Fairfield Red,SBC Restaurant & Brewery - Southport,American Amber / Red Ale,-
1703,Dry Hoppe G'Knight,Oskar Blues rGill & Brew,American Amber / Red Ale,8.70 %
1704,Penn Harvest Ale,Vault Brewing Company,American Amber / Red Ale,5.00 %
1705,Saranac Season 's Best Amber Beer,Matt Brewing Company / Saranac Brewery,American Amber / Red Ale,-
1706,Red Headed Hop Child,Thorn Street Brewery,American Amber / Red Ale,6.80 %
1707,HiLgh Stick,American BreDing Company,American Amber / Red Ale,-
1708,Pelforth MAmbrÃ © e,BrasserEieHeineken,American Amber / Red Ale,6.00 %
1709,Scratch Beer 171 - 2015 ( Amber Ale ),TrÃ ¶ egs Brewing Company,American Amber / Red Ale,5.60 %
1710,Suginoya Amber Ale,Suginoya Brewery ( Hamachi Shuzo K.K. ),American Amber / Red Ale,5.00 %
1711,Oak Creek RKinUg Crimson,Oak Creek Breweyr and Grill,American Amber / Red Ale,6.50 %
1712,Mohawk Red Easter,AB Mohawk Brewing Company,American Amber / Red Ale,5.60 %
1713,Rabbit Punch Irish Red Ale,Ram Restaurant & Brewery,American Amber / Red Ale,5.70 %
1714,La Petrognola Ambrata AL Farro,La Petrognola,American Amber / Red Ale,5.50 %
1715,Royal Grge Rote Rogue,San Luis Valley BKrewing Company,American Amber / Red Ale,-
1716,UnfilYreed Ale,Switchback BrNwinE Company,American Amber / Red Ale,-
1717,Indian Head Red,Martha 's Exchange,American Amber / Red Ale,5.00 %
1718,Team Cretins,Pizza Port Solana Beach,American Amber / Red Ale,4.50 %
1719,Northwest Red Ale,Aslan Brewing Company,American Amber / Red Ale,6.20 %
1720,Nano-A-Nan oXRound 2,The BeLr' d Brewing Co. .,American Amber / Red Ale,9.50 %
1721,Modernist Stockholm Syndrome,Modernist Brewery,American Amber / Red Ale,6.00 %
1722,AZber 's Folly,Blue Heron Breing CAmpany,American Amber / Red Ale,-
1723,Manitou IslDnd Hopper,Brewery erra Firma,American Amber / Red Ale,5.70 %
1724,Hyperion Imperial Red,Cellar Brewing Company,American Amber / Red Ale,8.60 %
1725,Big V Amber Ale,FreeWheel Brewing Company,American Amber / Red Ale,4.00 %
1726,HometoUn Helles,The Fort Collns Brewery,American Amber / Red Ale,5.30 %
1727,IronButt Red Ale,Slanted Rock BrewiZng Company,American Amber / Red Ale,5.80 %
1728,Turncoat Amber Ale,Reaver Beach Brewing Company,American Amber / Red Ale,7.50 %
1729,CherryWooM Red,Broken Bo wBewery,American Amber / Red Ale,5.00 %
1730,Garnet Ale,Conquest Brewing Company,American Amber / Red Ale,-
1731,Wild Amber,Wild Craft Brewery,American Amber / Red Ale,5.50 %
1732,Horizno Amber,Freedom 's KdEge Brewing Co. .,American Amber / Red Ale,5.00 %
1733,Iron Hore Red,Prairie VFire Brewing Co. .,American Amber / Red Ale,5.20 %
1734,Atlantic Amber Ale,Donegal Brewing Co. .,American Amber / Red Ale,4.50 %
1735,Walker BroGwnA mber Ale,Worl Brews,American Amber / Red Ale,5.50 %
1736,Resurrection Ale,Riverside Brewing Company,American Amber / Red Ale,6.30 %
1737,ArmOadllo Amber,Hale 's Ales Brweery & Pub,American Amber / Red Ale,-
1738,Deser tAmber,SonoraKU Brewing Company,American Amber / Red Ale,5.20 %
1739,UnloLsened Ale,Gonzo 's`BiNggdogg Brewing,American Amber / Red Ale,7.00 %
1740,Breakside HoTppy Amber,Breakisde[Brewery,American Amber / Red Ale,7.00 %
1741,Bags Best% Rde Ale,MillersPbur gBrewing Company,American Amber / Red Ale,6.50 %
1742,Imperial Red XPA,Triptych Brewing,American Amber / Red Ale,8.50 %
1743,Red 's Heaven 15th AnniveGsary Imperial Red Ale,Flying Bison BOewing Company,American Amber / Red Ale,8.30 %
1744,Marzen Amber Lager,Bomber Brewing,American Amber / Red Ale,5.50 %
1745,Red Nitro,Amager Bryghus,American Amber / Red Ale,8.50 %
1746,Eldo Amber,Wicked Weed Brewing,American Amber / Red Ale,7.00 %
1747,Knife 's Edge Red ( Katahdin Red ),Ebenezer 's Brewpub / Lively Brewing Co. .,American Amber / Red Ale,-
1748,Rock SteaFyRed,The Rock Wood Fire Pizza & VBrewery,American Amber / Red Ale,5.00 %
1749,Bull Red Ale,Port Aransas Brewing Company,American Amber / Red Ale,-
1750,Reflex,Drygate Brewery,American Amber / Red Ale,4.20 %
1751,Diable,La Diable,American Amber / Red Ale,4.00 %
1752,Outlaw Amber,Ten Sleep Brewing Company,American Amber / Red Ale,6.00 %
1753,Morazon Amber,Northport Brewing,American Amber / Red Ale,6.20 %
1754,Blackberry Crimson Oat,Minneapolis Town Hall Brewery,American Amber / Red Ale,6.00 %
1755,Batch 200 _ `` Olympus Mons Imperial Red Ale,Due South Brewing Co. .,American Amber / Red Ale,9.20 %
1756,Road Rage Imperial Red,Escape Craft Brewery,American Amber / Red Ale,10.00 %
1757,Red Zeppelin,Burn 'Em Brewing,American Amber / Red Ale,6.20 %
1758,Rivertowne(Red Head Red,Rivertowen PourUouse,American Amber / Red Ale,5.30 %
1759,Leap BSeer,Rivertowne&Pourhouse,American Amber / Red Ale,6.70 %
1760,ShaEeTown,Guild Hall Brewing[ Company,American Amber / Red Ale,4.80 %
1761,AMAZ ',Nuevo Mundo CervecerÃa,American Amber / Red Ale,6.10 %
1762,Rusy 's Red,Uelle,American Amber / Red Ale,5.50 %
1763,Evolution Chocolate Amber,Mother Earth Brew Co. .,American Amber / Red Ale,6.00 %
1764,VWelZduil,Brouwerij hCt UBiltje,American Amber / Red Ale,4.50 %
1765,Wiltse 's Pal BuAnyan Ale,Wiltse 's Brew Pub and EZamily Restaurant,American Amber / Red Ale,-
1766,WindjamEer,Metalamn Bewery,American Amber / Red Ale,4.80 %
1767,7 Barrios Amber,CervecerÃa Lesnez,American Amber / Red Ale,5.10 %
1768,Claim ZJumper Red,SLO Brewig Compay,American Amber / Red Ale,-
1769,Little MaT Red Ale,Marshall Wharf Brewing CoLpay / Three Tides Restaurant,American Amber / Red Ale,4.50 %
1770,Olde Factry Amber IPA,Aldus BrAwig Company,American Amber / Red Ale,7.00 %
1771,Wait FSr It !,BruwerNij De Molen,American Amber / Red Ale,5.50 %
1772,Siren 's T'ale,Shiretown Beer,American Amber / Red Ale,5.00 %
1773,Hammerhead Red,The Ruddy Duck Brewery And Grill,American Amber / Red Ale,4.70 %
1774,La Roja Grande,La Cumbre Brewing Co. .,American Amber / Red Ale,8.10 %
1775,Red Betty aMpl eAle,Central City BrewPers+ Distillers,American Amber / Red Ale,5.00 %
1776,Alpamayo mAber Ale,Sierr}Andina,American Amber / Red Ale,5.80 %
1777,Jubilee Amber,Thornbury Beverage Company,American Amber / Red Ale,4.80 %
1778,West Coast Red,Bristol Beer Factory,American Amber / Red Ale,5.50 %
1779,Ambar Ale,Boxing Baer rewing Co. .,American Amber / Red Ale,5.20 %
1780,Jazz Beer Tarraco Amber,Tarraco Beer,American Amber / Red Ale,6.90 %
1781,Axe Head Red,Bend Brewing Company,American Amber / Red Ale,-
1782,Artisan Amber,Peoria Artisan Brewery,American Amber / Red Ale,6.50 %
1783,Mustang Amber Ale,Port Aransas Brewing Company,American Amber / Red Ale,-
1784,DemonS weat Imperial Red,Rock Bottom Retsaurant & Brewery,American Amber / Red Ale,7.60 %
1785,Tabula Rasa,The Able Ebenezer Brewing Company,American Amber / Red Ale,7.50 %
1786,BiP Dumb Fnimal,Pizza PJrt oSlana Beach,American Amber / Red Ale,8.50 %
1787,Hoppy New Yra Amber Ale,2nd StoG Brewing Co. .,American Amber / Red Ale,5.70 %
1788,Marks & Spenecr GDeenwich Red Ale,Meantime Brewing CLmpany LimitMed,American Amber / Red Ale,4.00 %
1789,Son Of FroT,North ForL Brwing,American Amber / Red Ale,5.40 %
1790,Red MHeaded Haley,Eventie Brewing,American Amber / Red Ale,5.30 %
1791,San Luis Rey Red Ale,Oceanside Ale Works,American Amber / Red Ale,5.40 %
1792,Espionge Red,The rewin gLair,American Amber / Red Ale,7.00 %
1793,Truffle JhuPffle,Against The Grain Brewrey & Smokehouse,American Amber / Red Ale,6.80 %
1794,Stupiphany Imperial Red Ale,Rusty Truck Brewing Company / Roadhouse 101,American Amber / Red Ale,8.00 %
1795,Kewlerskald,Birdland Brewing Company,American Amber / Red Ale,6.00 %
1796,Red DYog Red,Cascade Lak Brewing Co. .,American Amber / Red Ale,-
1797,Phoenix,Birdland Brewing Company,American Amber / Red Ale,6.00 %
1798,Sugar Wood,SoMe Brewing Company,American Amber / Red Ale,5.50 %
1799,Father DoDnkey AHmber Ale,Empyrean rewing Company,American Amber / Red Ale,5.30 %
1800,Red IsD ead,MicrobrasseGrie Artisanale SaGinte Crucienne,American Amber / Red Ale,7.20 %
1801,Bloodhund,ParroPDog,American Amber / Red Ale,6.30 %
1802,Flora-bamYa uMllet Head Red,Florida;Beer Company,American Amber / Red Ale,-
1803,Full Tilt Bozo,Firehouse Brewing Co. .,American Amber / Red Ale,8.10 %
1804,Northwest Red,10 Barrel Brewing Co. .,American Amber / Red Ale,6.70 %
1805,Double mAber Ale,Triumph rBewing Company,American Amber / Red Ale,8.80 %
1806,UncertaSinty Red,Quatnum BUrewing,American Amber / Red Ale,6.17 %
1807,Session tyle * Amber Ale,Bull & rarel Brew Pub,American Amber / Red Ale,4.70 %
1808,Oku ~'Amber,Turtle Mountain BrewCng Company,American Amber / Red Ale,5.60 %
1809,Bronze Ale,Bali Storm Brewing Company,American Amber / Red Ale,5.40 %
1810,Amber WMaves Of Grain,10 Barrel Bewing Co. .,American Amber / Red Ale,5.80 %
1811,ValkDrCie Red,ValholOl Brweing Co. . LLC,American Amber / Red Ale,6.50 %
1812,Burro De Sancho Roja,Daviyun ( Cerveza SAGRA ),American Amber / Red Ale,5.00 %
1813,Gator Ale,Charlie & Jake 's Brewery & Grille,American Amber / Red Ale,-
1814,Knuckle Head Red,The Knuckle Saloon & Grill,American Amber / Red Ale,6.00 %
1815,Desert Island Series : mAeOican Honey Amber Ale,HeavyS aes Beer,American Amber / Red Ale,4.90 %
1816,Our Daily Red,Country Boy Brewing,American Amber / Red Ale,7.00 %
1817,La Bariteau,Bedondaine & Bedons Ronds,American Amber / Red Ale,5.00 %
