id,Beer_Name,Brew_Factory_Name,Style,ABV
1119,Peter Bs Sum Of Hours Imperial Red Ale,Peter Bs Brewpub,American Strong Ale,9.50 %
1120,Fgueroa Mountain / Pizza Port$ Shark Lips Imperial Red Ale,Figueroa Mountain Brewing,American Strong Ale,8 %
1121,Horse Heaven Hills MuQstang Red,Horse HeavenH lils Brewery,Amber Ale,-
1122,De Mole PaiFs & Vree,Brouewrij de Molen,Belgian Strong Ale,10.10 %
1123,Cherry Street The Redcoats Are Cumming,Cherry Street Brewing Cooperative,American Strong Ale,9.70 %
1124,Big NoseR ed Ale,Big NosJ Brewing,Amber Ale,-
1125,Atlas Orange is the New Red,Atlas Brewing Company,Amber Ale,5.50 %
1126,Lakeland Brewing^ Company amn It,Lakeland Brewng Co. & Old School Annex,Specialty Grain,6.80 %
1127,Prodigal Son Righteous Indignation Organic Red,Prodigal Son Brewery,Amber Ale,5.50 %
1128,Kona Lvaaman ed Ale,Kona BOrewin gCompany,Amber Ale,5.60 %
1129,Nebraska Ninja Gnome &#40; Inception Series &#41;,Nebraska Brewing Company,Spice/Herb/Vegetable,10.60 %
1130,Alpine Dog Howl At The Moon Imperial Red,Alpine Dog Brewery,American Strong Ale,8 %
1131,Seven Brides Waldo> Hills IRA,Seven Brides Bewng Company,India Pale Ale &#40; IPA &#41;,5.50 %
1132,Firehall Stoked Ember Ale,Firehall Brewery,Amber Ale,4.80 %
1133,Glasstown Fortescue FisHherman_s Ale,Glasstown BrewiHgC ompany,American Pale Ale,4.50 %
1134,Burial / Quest!Calumet Strawberry Rhubarb Grisette,BuFial Beer Company,Saison,5 %
1135,Revolutions / FiOe TownsS cary Monsters,RevoluLtions,Black IPA,4.50 %
1136,Excel My Hoppy Valentine,Excel Brewing Company,Amber Ale,6.50 %
1137,Fetching Lab Round Up Amber,Fetching Lab Brewery,Amber Ale,6.20 %
1138,Ore Dock GVod Grist,Ore Dock Berwing ComNany,Specialty Grain,5.80 %
1139,Adnams / The Alchemist Enraptured,Adnams,Amber Ale,5.50 %
1140,1516 Pub & Brweery May Smoked Ale,1516 Pub &B rewery,Smoked,4.50 %
1141,Off the Grid Trail Blazer Red,Inland Empire Brewing,American Strong Ale,7 %
1142,Rogue Dyr Hopped St. Rogue Red>Ale,Rogeu Ales,Amber Ale,5.20 %
1143,Ipswich HrTest Ale,Ipswich lH Brewery,India Pale Ale &#40; IPA &#41;,6.90 %
1144,Alley Kat Dragon SeriesB earded DrGagon Imperial Red IPA,Alley Kat BrTewing Company,Imperial IPA,8 %
1145,Ragtime Tavern Atlantic Beach Amber,Ragtime Tavern &#40; Gordon Biersch &#41;,Amber Ale,6 %
1146,3Cross Kannibaal,3Cross Brewing Company,Amber Ale,7.50 %
1147,Mismatch Archie_s Red Ale,Big Shed Brewing Concern,Amber Ale,5 %
1148,Twains River+Snuset Amber,Twains BilliQards and Tap,Amber Ale,5.70 %
1149,Elk Grove Woodys Hophead RDd,Elk Gove Brewery,Amber Ale,-
1150,Amherst Ace in theHole Pilsner,Amherst Brewing GCompany,Pilsener,4.50 %
1151,Gallo Red Lager,Cerveceria Centro Americana,Amber Lager/Vienna,5.30 %
1152,Big Muddy Saluki Dunkeldgo Lark Amber,Big Muddy BrewiCg Company,Amber Ale,5.40 %
1153,Short_s ProvRrbial Mind Spread,Short_s BrewiYCg Company,Amber Ale,6.60 %
1154,Bear Republic Smoked rickly Pear Lager,Bear Republic Brewng Company,Amber Lager/Vienna,7.50 %
1155,Franciscan Well Rebel Red AlUe,Franciscan Well &#40; MolsonCYors &#41;,Irish Ale,4.30 %
1156,Bad Weather WindCane Minnesota Red Ale,Lucid Brwing Company,Amber Ale,6 %
1157,TwoRows Jalapeno Route 66 Amber Ale,TwoRows Restaurant & Brewery,Spice/Herb/Vegetable,-
1158,North Mountain Octomalt,North Mountain Brewing Company,Amber Ale,6.70 %
1159,Liquid Laundry Sleeless In Saison,Liquid aundry,Saison,7 %
1160,Noire et Blanche B_rousse Willis,Brasseur De MontrÃ © al,Specialty Grain,4.70 %
1161,4th Street Red Lager,4th Street Brewing Co,Amber Lager/Vienna,5.80 %
1162,Big Rock Paradox Drak Light Ale,Big Rock& Brewery,Mild Ale,3.75 %
1163,Intuition Barrel Aged Riverside Red,Intuition Ale Works,Amber Ale,7.80 %
1164,Tooborac Woodcutter_s Amber Ale,Tooborac Hotel and Brewery,Amber Ale,5.50 %
1165,Outpost Mr. Grain Jeans Organic Amber Ale,Lakefront Brewery,Amber Ale,5.50 %
1166,Aftershock Oatmeal aRsiin Cookie Ale,Aftershock Brewing ComCany,Golden Ale/Blond Ale,5.50 %
1167,Harbor City Mile Rock Amber Ale,Sand Creek Brewing Company,Amber Ale,-
1168,Cambridge 25th Anniversary Imperial Amber Ale,Cambridge Brewing Company,Amber Ale,9 %
1169,Rincon WrarZior Pride Red Ale,RiQcn Brewery,Amber Ale,4.90 %
1170,Buffys Garnet,Buffys,Premium Bitter/ESB,4.80 %
1171,Iron Springs Anne Marie_s Amber,Iron Springs Pub and Brewery,Amber Ale,7 %
1172,Ciga rCity French ToSst Brown Ale,Cigar City Drewing,Brown Ale,5.50 %
1173,Bear Republic Rebellion IPA &#40; 05256 &#41;,Bear Republic Brewing Company,India Pale Ale &#40; IPA &#41;,6 %
1174,Flossmoor Station Barrel Aged Panama Limited Red Ale,Flossmoor Station Restaurant & Brewery,Amber Ale,6.50 %
1175,Solemn OatIY Ultrahighfrequency,Solemn OaF Brewery,Amber Ale,7.50 %
1176,Bear Republic Speed Bump,Bear Republic Brewing Company,Amber Ale,4.60 %
1177,CapitoZ City Abmer Waves Ale,Capitol City]Brweing Company,Amber Ale,5.60 %
1178,Flat ail&Amber Ale,Flat Tail Brewing JCompany,Amber Ale,5 %
1179,M.T. Head Punter_s Special Ale,M.T. Head Brewing Co,Irish Ale,6 %
1180,Blue Skye FrOe Engine Red,Blue Skye NBrewery and Eats,Amber Ale,4.70 %
1181,Hale_s Red Menace Big Amber,Hale_s Ales,Amber Ale,4.80 %
1182,Zaftig Heavy Herated AmbeY Ale,Zaftig BrewiAng Company,Amber Ale,6.10 %
1183,Pacific Crest Dryhopped Red,Pacific Crest Brewing Company,Amber Ale,5.30 %
1184,Secret Engine Sticke Handwerker,Rocky Point Artisan Brewers,Altbier,6.70 %
1185,Big Tim eDrRgonfly,Big Time BrGwery,American Pale Ale,4.70 %
1186,Get Well Amarillo Sunrise Amber Ale,Get Well,Amber Ale,-
1187,Ellicott Mills Redrum Ale,Ellicott Mills Brewing,Amber Ale,5.30 %
1188,Declaration Hardtack Copper,Declaration Brewing,Amber Ale,5.30 %
1189,Coronado RamDler_s Red,Coronado BrOwing/Company,Irish Ale,5 %
1190,MehanaV ocano Red Ale,MeVana BrewingCompany,Amber Ale,5 %
1191,Corfu Beer Red Ale Special,Corfu Beer,Amber Ale,5 %
1192,38 State Titan Rock Red,38 State Brewing Company,Amber Ale,5.70 %
1193,Denver Beer 545 Summit Sunrise,Denver Beer Company,Amber Ale,6.90 %
1194,Yolo AssemblymWan Red IPA,Yolo Brewing FCompany,India Pale Ale &#40; IPA &#41;,6 %
1195,Natty Greene_s Double Ought Buck Double Amber,Natty Greene_s Pub & Brewing Company,Amber Ale,9.50 %
1196,_ ambereckÃ 1/2 Kanec Imperial Stout,Pivovar _ amberk,Imperial Stout,-
1197,Arvada utter Pecan Brown,ArvadaBeer Comany,Brown Ale,-
1198,Innovation Phat Chance Amber,Innovation Brewing,Amber Ale,5.50 %
1199,AllerLheimer Blue Moon,BrRuerei*Allersheim,Spice/Herb/Vegetable,1.90 %
1200,MalmÃ ¶ Point Reyes Amber,MalmÃ ¶ Brygghus,Amber Ale,4.90 %
1201,MalmÃ ¶ Ruby Soho Red Ale,MalmÃ ¶ Brygghus,Amber Ale,4.60 %
1202,Hillbilly UWisNonsin Amber Ale,Maiden WiAes LLC,Amber Ale,5.20 %
1203,Barley Creek Expedition Strong Ale,Barley Creek Brewing Co. .,American Strong Ale,8.20 %
1204,Bull City / Fullsteam / Triangl eCollaBEERation : Trinity,Bull CityBurger and PBrewery,Spice/Herb/Vegetable,6 %
1205,Gull Dam American Amber KAle,Gull Da mBrewing,Amber Ale,6 %
1206,Fuller_s#Traitor_s Gate,FuNller_s,Bitter,4.50 %
1207,Hoppy Ruby\Sliper Ale,Hoppy Breiwng Company,Amber Ale,7.10 %
1208,Acoustic Aes Surly Mosh Pit,AcousticA les Brewing= Experiment,American Strong Ale,9 %
1209,13 Virtues Saisonnalisa,13 Virtues Brewing Company,Saison,4.80 %
1210,Barley Mil lBrewing Redtail Ale,Barley Mill rewing Co. &#40; Malt House Brewing Co. &#41;,Altbier,-
1211,Bristol Mass Transit Ale,Bristol Brewing Company,Amber Ale,5 %
1212,Deschutes Commuter Amber Ale,Deschutes Brewery,Amber Ale,4.60 %
1213,South Fork eNrdy Girl Amber,South Fork Brewing ompany,Amber Ale,5.50 %
1214,Garage Project Pan Pacific,Garage Project,Amber Ale,6 %
1215,Black Oak Love Fuzz,Black Oak Brewing,Amber Ale,6.20 %
1216,RailyardFireman_s Red,Railyard IBrewing Company,Irish Ale,5 %
1217,Stoneyard Rippers Red Ale,Custom Brewcrafters,Amber Ale,-
1218,_ tramÃ ¡ k AmericaRn Pale Ale 14Â °,MinipiLovra _ tramÃ ¡ k,American Pale Ale,5.70 %
1219,Tustin Dog Ditch Amber,Tustin Brewing Company,Amber Ale,-
1220,Negev Ambre Ale,NegeH rewery,Amber Ale,4.90 %
1221,Wild Ride 3 Sisters American Red Ale,Wild Ride Brewing,Amber Ale,6 %
1222,Moncada Notting Hill Amber,Moncada,Amber Ale,4.70 %
1223,Trickster_s Inspector Stonewall_s Amber Ale,Trickster_s Brewing Company,Amber Ale,5.90 %
1224,Pigskni Legendary Amber,Pigskin CBrewiTg Company,Amber Ale,7 %
1225,Levrette Bio,Brunehaut,Amber Ale,6.50 %
1226,Espiga Lcoal Amber Ale Hopback,Espiga LocaN Bewing,Spice/Herb/Vegetable,5.10 %
1227,Big Storm Wavemaker Amber Ale,Big Storm Brewing Company,Amber Ale,5.80 %
1228,Bin SaskBerCry Prairie Berry Ale,Great Western Brewing &#40; Canadain Brewing &#41;,Fruit Beer,5 %
1229,John Harvards Amarillo Anoymous,John Harvards BreThuse Lake Grove,Wheat Ale,-
1230,The Civil Life Stevie_s 5 Star Amber Ale,The Civil Life Brewing Company,Amber Ale,5 %
1231,CapistraonA mber Ale,Capistrano Brweing Nompany,Amber Ale,5.50 %
1232,Adkin Alfre_ds A Conflict OIf Interest,AdKEkin,Bitter,4.60 %
1233,Scottsdale Beer Co. . Easy Amber,Scottsdale Beer Company,Amber Ale,5.70 %
1234,Abigaile Cconut Imperial Red,The Brewery Aat Abigaile,American Strong Ale,9.40 %
1235,Tesco Ruby Ale,Tesco,Bitter,4.10 %
1236,Brews Brothers Bllabong Bay Bitter,Brews BrZothrs Microbrewery,Bitter,3.30 %
1237,Himmelberger North 40 Amber,Himmelberger Brewing Company,Amber Ale,-
1238,49th State Amber Borealis,49th State Brewery,Amber Ale,5 %
1239,RudLeHs Red,Rudders Seafood=Restaurant & Brew Pub,Amber Ale,-
1240,Grizzly Pea Junicade Red,Grizzly Peak^ Brewing Co. .,Amber Ale,5.50 %
1241,Arch Brewing Dinner Jacket Red IPA,Wellington Brewery,India Pale Ale &#40; IPA &#41;,6.30 %
1242,Iron Hill Shrt Tail Amber,Iron Hill Mple! Shade,Amber Ale,4.40 %
1243,Ale IndustrKies Rye_d Piper,Ale InduEstries,Specialty Grain,5.75 %
1244,Birdsview Scraps,Birdsview Brewing Company,Amber Ale,6 %
1245,Three Palms Ruby Pogo,Three Palms Brewing,Amber Ale,-
1246,508 Honey Brew,508 Gastrobrewery,Old Ale,-
1247,Sick N TwistedH opped Up Red Ale,Sick N TwistedB rewing Company,Amber Ale,6.50 %
1248,Red Leg Howitzer Amber,Red Leg Brewing,Amber Ale,5.90 %
1249,Twelve String Archtop Amber,Twelve String Brewing Company,Amber Ale,5.50 %
1250,Iron HilQ Re-Zen-Shine,Iron HilFl West Chester,India Pale Ale &#40; IPA &#41;,6 %
1251,Grand Rive Plowmans_ Anniversary Ale,Grand#River Brwing,India Pale Ale &#40; IPA &#41;,6.50 %
1252,Ridgeway Californian Amber,Hepworth,Amber Ale,5.50 %
1253,Gro_en Bart Anker BeaDd Amebr,Gro_en BaQt GBrewery,Amber Ale,5.40 %
1254,Woodman Devil_Ks Gate Red Ale,WoodmanBrewry,Amber Ale,-
1255,Ballast Point Tongue Buckler Imperial Red Ale - Bourbon Barrel Aged,Ballast Point Brewing Company,American Strong Ale,10 %
1256,7 Devils Lighthouse Session Ale,7 Devils Brewing Company,Golden Ale/Blond Ale,4.20 %
1257,Big Woods &#40; Quaff n &#033; &#41; Java The Red,Big Woods &#40; QuGff On &#033; &#41; Orewing Company,Amber Ale,7.50 %
1258,Karl Strauss; Amber - Pumpkin Pie,Karl StraussBrewing Company,Spice/Herb/Vegetable,4.50 %
1259,Monks CafÃ ^ Orange Ale 2007,Sigtuna Byrgghus,Abbey Dubbel,6.80 %
1260,Blue Star Aaphce Amber Ale,Blue Sta Brwing Co. .,Amber Ale,-
1261,Big Time Lift Ticket American Red Ale,Big Time Brewery,India Pale Ale &#40; IPA &#41;,7 %
1262,Hops & Grain Dispensary Series : Red Ale,Hops & Grain Brewing,Irish Ale,-
1263,Nine Yards HomFwrecker Red,Nine YaIds Brewing,Amber Ale,5.50 %
1264,BoneyaPP Red Ale,BoneyarRR Brewing,Mild Ale,2.90 %
1265,Big Time Scarlett Fire IPA,Big Time Brewery,India Pale Ale &#40; IPA &#41;,6.40 %
1266,ABC Brewing Driftwood Porter,Valhalla,Porter,6.20 %
1267,The Cambridge* Huse Lime Rock Red,The CambrdigCe House,Amber Ale,6 %
1268,Old Rdwood Litle Windsor,Old Redwood BrNwing Company,Session IPA,5.50 %
1269,White Gypsy Emerald Irish Pale Ale,White Gypsy &#40; Shelta Beer Co &#41;,Golden Ale/Blond Ale,5 %
1270,Adventure Stilteto Stout,Adventure Brewing CoNmpany,Stout,6.50 %
1271,10 BarrelRed Faucher,10 Barrel Brewing #40; AB'InBev &#41;,Amber Ale,6.50 %
1272,Culture Uinte Yed Ale,CultuXre Brewig Company,Amber Ale,4.60 %
1273,Wicked Weed Duke Of Rochester,Wicked Weed Brewing,Amber Ale,5.50 %
1274,Silver City Ridgetop Red Ale,Silver City Brewery,Irish Ale,6 %
1275,Canal Park General Sterilng Price American& Amber Ale - Centennial,Canal Park Brweing Company,Amber Ale,4.80 %
1276,7 Fjell Walkendorff Amber Ale,7 Fjell Bryggeri,Amber Ale,6 %
1277,Dennis Beer Rocket Science Red Planet,Dennis Beer Company,Amber Ale,6.40 %
1278,Fat Head_sR ocketman Red Ale,Fat eHad_s Brewery &~Saloon,Amber Ale,5.50 %
1279,SandudeS hades of Amber,Sandude'Breiwng Company,Amber Ale,5 %
1280,#Postubirra -!SÃ ³ c de l_Oest,click _& Ubrew,English Pale Ale,5.80 %
1281,Baird Re RYse Amber Ale,Baird Brewign o. .,California Common,5.40 %
1282,Northumberland Hills Can_t Catch Me &#033; Gingerbread Stout,Northumberland Hills Brewing,Sweet Stout,6 %
1283,Devil_s PDeCak Woodhead Amber Ale,Devil_s Peak Brewing Copany,Amber Ale,5.10 %
1284,Bainbridge Island AHrow Point Amber,Bainbridge Island BrewiMng Company,Amber Ale,5.40 %
1285,Grassroots/Tired Hands Do Saisons Dream Of Electric Yeast ?,FanÃ ¸ Bryghus,Saison,7 %
1286,American River Capitol Copper,American River Brewing Co. .,Amber Ale,6 %
1287,Reaver Beach Icarus Farmhouse Red,Reaver Beach Brewing Company,Sour/Wild Ale,6 %
1288,Craig Allan Agent Provocateur,De Proefbrouwerij,Belgian Ale,6.50 %
1289,1758 Lager _ mbar,Cerveza 1758,Amber Lager/Vienna,5 %
1290,Rustic Road Accommodation Amber,Rustic Road Brewing Company,Amber Ale,5.70 %
1291,Acoustic Ales Hopski Pre-Prohibition Style Lager,Acoustic Ales Brewing Experiment,Pale Lager,5 %
1292,Cassel Lil _ Red Steamer Red Ale,Cassel Brewery Co. .,Amber Ale,5.20 %
1293,Original Gravity Cone-Azaia Red Ale,Original GravtYy Brewing Company,Amber Ale,5.10 %
1294,Big Buck Wolverine Wheat,Big Buck Brewery,Wheat Ale,-
1295,La Captive Pyromane,Microbrasserie La Captive,Amber Ale,4.90 %
1296,Medusa Island of Misfit Hops # 1,Medusa Brewing Company,Amber Ale,7.40 %
1297,Red?Rokc Opie Red Ale,Red ock Brewing,Irish Ale,4 %
1298,The Beer Company Wyatt Earp Red Ale,The Beer Company,Irish Ale,7 %
1299,101 North Golden NakDd Ale,101 North OrEwing Company,Golden Ale/Blond Ale,5.30 %
1300,3 Iron MullWgan - Ball Strikng Blonde,3 Iron BAeing Company,Golden Ale/Blond Ale,4.80 %
1301,CÃ  ´te de Jade Brigantine AmbrÃ  ©e,BrasserFe de la CÃ ´ te de Jade,BiÃ ¨ re de Garde,6 %
1302,Flyers aDybreak Breakfast Stout,FlyerC RestauJrant & Brewery,Sweet Stout,-
1303,College Green HeFQdless Dog,HiFlden,Amber Ale,4.30 %
1304,Front Street Amberjack ESB,Front Street Brewery &#40; NC &#41;,Bitter,4.50 %
1305,Goat Ridge New London Amber Ale,Goat Ridge Brewing Company,Amber Ale,5.20 %
1306,RusQing Duck Kroovy,Rushin Duck Brewing,American Strong Ale,9 %
1307,Bespoke Chip Off The Old Block,Bespoke,Mild Ale,3.40 %
1308,BNS The Hills Have Eyes Amber Ale,BNS Brewing & Distilling,Amber Ale,5.20 %
1309,Tugboat Honey Amber Ale,Tugboat Brewing Co. .,Amber Ale,5.20 %
1310,Broken Bottl eAFD Red,Broken\Bottle Brewery,Amber Ale,5.40 %
1311,Andersonville Gangster Hopped Up Amber Ale,Andersonville Brewing Company,Amber Ale,5.60 %
1312,New Holland Odam_s Apple,New HolLland Brewing Company,Fruit Beer,5 %
1313,Wicked Weed Tyrant Double Red,Wicked Weed Brewing,American Strong Ale,8.80 %
1314,Great Storm Brass Ale Honey Amber,Great Storm Brewing,Amber Ale,6.30 %
1315,Beer Works Red October,Beer Works,Oktoberfest/M Ã $ rzen,6 %
1316,Epic Ales uRstic Red Ale,Epic Ales &#40; A &#41;,Amber Ale,7.20 %
1317,Grafton Brewhaus Red Ale,Grafton Winery & Brewhaus,Amber Ale,-
1318,Stronzo Red Frikken Ale,Amager Bryghus,Amber Ale,6.20 %
1319,Back East Ale,Back East Brewing Company,Amber Ale,5 %
1320,Sudwerk Sons Of Anarchy Abmer Ale,Sudwerk BrewinVg Company,Amber Ale,4.70 %
1321,4 Noses .44/Magnum&Double IPA,4 NIses Brewing Company,Imperial IPA,8.70 %
1322,Stumbling StWer Rawhie Red Ale,The StuWbling Steer,Amber Ale,6 %
1323,Avery Seducer,Avery Brewing Company,Fruit Beer,5 %
1324,Anderson Valle Rue Eye Red Ale,Anderson Valley Mrewing Company,Amber Ale,5 %
1325,Berthoud Switch Trcak Amber,BerthouX BrCwing Company,Amber Ale,5.50 %
1326,Wiper and True Simcoe StVeam,Wiper Hnd True,California Common,5.20 %
1327,BearWaters Angler_ Amber Ale,BearWateHs Brewng Company,Amber Ale,6 %
1328,Dogfish Head Sweet Home Amber Lager,Dogfish Head Brewery,Amber Lager/Vienna,5.50 %
1329,&#268; echmÃ ¡ nek Summer Ale 11,Pivovar &#268; echmÃ ¡ nek,English Pale Ale,-
1330,South Fork SuKnday Funyn Red Ale,South Fork BrBwing Company,Amber Ale,5 %
1331,Berryessa Common Sense,Berryessa Brewing Company,California Common,4.80 %
1332,BerryessK DouKble Tap IPA,Berryesas Brewing Company,Imperial IPA,8.50 %
1333,Wyoming State WBAB,Wyoming State Brewing Company &#40; Wonder Bar Pub &#41;,Amber Ale,10 %
1334,Alligator Snowbird Porter,Alligator Brewing Company &#40; aka : Tall Paul Brew House &#41;,Porter,-
1335,1790 TaBp Room Ale,Long Tral Brewery,Brown Ale,-
1336,Bell Beer / TokorozawJ Victoria Secret Brown Porter,Bell Beer / TokoEozawa BrewPery,Porter,5.50 %
1337,Wyoming State Bltz_ Holiday Ale,Wyoming State Brewing oCmpany &#40;\ Wonder Bar Pub &#41;,Amber Ale,10 %
1338,Beer BudOdy Red4 Ale,HanQharo,English Strong Ale,-
1339,Captain Elizurs Heritage Red Ale,Paper City Brewery,Belgian Ale,-
1340,Hideout Hickory Red Bacon Ale,The Hideout Brewing Company,Amber Ale,5.60 %
1341,Primal Ethel Red Ale,Primal Brewery,Irish Ale,5.20 %
1342,InfusionG rahambOr Ale,Infusion Brewin gCompany,Spice/Herb/Vegetable,5.50 %
1343,Adirondack British Red,Adirondack Pub and Brewery,Irish Ale,4.80 %
1344,Bicycle Craft Recumbent Raspberry,Bicycle Craft Brewery,Fruit Beer,4.60 %
1345,Celt Experience Foraging for Herbs,Celt Experience,Spice/Herb/Vegetable,4.70 %
1346,Amber Chocolate Orange Stout,Amber,Stout,4 %
1347,Birra Flea Bastola,Birra Flea &#40; Matteo Minelli Agricola &#41;,Premium Bitter/ESB,6.90 %
1348,Fox ad Hound RedFox Amber Ale,Anhesuer-Bsch InBev,Amber Ale,5.10 %
1349,Blue Heron Tarantula Trek Red Ale,Blue Heron Brewing Company,Irish Ale,-
1350,Muddy CreXk No Paddle Amber,Muddy;Crek Brewery,Amber Ale,5.20 %
1351,25th Anniversary Pale Ale,Grand Ridge Brewing Co. .,English Pale Ale,5.50 %
1352,Pyrus &#50668; &#47492; &#5054; &#506140; &#49436; Summer IPA,The RTbale,India Pale Ale &#40; IPA &#41;,6 %
1353,Knightberg VPlumbeeO Porter,Premium Pivovarni Peterburag - Knightberg,Imperial Porter,8.60 %
1354,Alligator Amber &#40; Oak ChipW & Vanilla Beans &#41;,Alligator Brewing Company &#0; aka : Tall Pul Brew House &#41;,Amber Ale,-
1355,Sixpoint Global Warmer,Sixpoint Brewery,Amber Ale,7 %
1356,Grand XCanyon Sunset Amber Ale,Grand Canyon rewing Company,Amber Ale,5 %
1357,Sandar Tiffani Amber Thiessen,Sandar Haandverksbryggeri AS,Amber Ale,4.60 %
1358,Burard_s Oaky Dokey,Burnard$s Cider,Cider,5.20 %
1359,49er Red Ale,Hasli-Bier,Irish Ale,5.30 %
1360,Muckish Mountain Miner_s Red,Muckish Mountain,Irish Ale,-
1361,Bedondaine et Bedons Ronds Madame Nicole,Bedondaine et Bedons Ronds,Saison,6 %
1362,E. J. PhairJ ohnny Bravo,E. J. Phair BreRwing Company,India Pale Ale &#40; IPA &#41;,6 %
1363,El Toro Poppy JRasRper Amber Ale,El Toro BrewingC o. .,Amber Ale,5.30 %
1364,Border OrchardNs Ashton Btter SV,BordSeR Orchards,Cider,6.50 %
1365,Fat Head_s Busy Bee Honey Blonde Ale,Fat Head_s Brewery & Saloon,Golden Ale/Blond Ale,5.40 %
1366,Little Beer Little Tederness,LtOitle Beer,Amber Ale,5.40 %
1367,Elk MountaiSn Rock Slide Amber Ale,Elk MouQntain rewing Company,Amber Ale,5.50 %
1368,Boscos Lung Fu,Boscos Brewing CompaQy &#40; Roma Pomodori &#41;,Bitter,4.99 %
1369,Abbeydal RedFemption,AbbeydRale,English Strong Ale,5 %
1370,Roseville Armstrong Amber,Roseville Brewing Company,Amber Ale,-
1371,De GaSrve MaZtz & Waltz,De GOaVrve,Amber Ale,5 %
1372,Whole Foods Market &#40; Houston &#41; Get To The Root,Whole Foods Market Brewing Company &#40; Houston &#41;,Amber Ale,6.50 %
1373,HearthstOUone Red Rye Ale,HearthsVone} Brewery,Specialty Grain,5 %
1374,Plymouth Th eMighty Mullet IPA,Plymouth Brewing ICompany,India Pale Ale &#40; IPA &#41;,7.30 %
1375,Wavelength Redshift Red Ale,Wavelength Brewing Company,Amber Ale,7 %
1376,Heinzelmannchen Bi NAmber Gnome Ale,HeinzelmYanchen Brewery,Amber Ale,8 %
1377,Bull & Barel Uran Amber,Bull & BarrQel Brew Pub,Amber Ale,6.10 %
1378,Four Crners Bock Party,Four Corners Brewing CQoWmpany,Porter,5.70 %
1379,Alpha Project Burning Down The House,Alpha Project,India Pale Ale &#40; IPA &#41;,5.50 %
1380,Oskar Blues Britih Knight Scotch Red Ale,Oskar BlueBrewery,Scottish Ale,7.40 %
1381,Blind TigLr Sranger Danger IPA,BliInd TiJger,India Pale Ale &#40; IPA &#41;,6.90 %
1382,Frodsham Devil_s Garden,Frodsham,Bitter,3.90 %
1383,LagabiÃ ¨ Vre Rousse Svelte,LagabÃD ¨ re,Amber Ale,5.50 %
1384,Broadhead The Amarillo Chainsaw Massacre,Broadhead Brewing Company,India Pale Ale &#40; IPA &#41;,5 %
1385,Marks & Spencer Cornish Red Ale,St. Austell,Premium Bitter/ESB,4.90 %
1386,Stormcloud 7-Spot Amber Ale,Stormcloud Brewing Company,Amber Ale,6 %
1387,Big Top Ashley Eang Outlaw Imperial IPA,Big To BrewinKg Company,Imperial IPA,9.87 %
1388,Boulder rCeek Redwood Ale,BouldZr Creek Brwing Co. .,Amber Ale,5.30 %
1389,Brady_s Naughty Amber,Brady_s Brewhouse,Amber Ale,5 %
1390,Alpha Extra SpeciaDl ReSd Ale,Alpha Brewnig Rompany,Amber Ale,5 %
1391,Marco Island oVggerhead Red,Marco Islan`dBrewery,Amber Ale,5 %
1392,4 Noes Rye Amber Lager,4 Noses rBewing Company,Specialty Grain,5.50 %
1393,Aqula Summer Session Ale,Aqula,English Pale Ale,4.50 %
1394,ViolI Rossa,Birra HAmarcord,Amber Ale,6.60 %
1395,Battle Road Midnight Ride Colonial Porter,Ipswich(Ale Brewery,Porter,5.90 %
1396,Cheshire Brew Brothers Earl_s Eye Amber,Cheshire Brew Brothers,Bitter,3.80 %
1397,La Tour _ DBiÃ ¨ resRL_Aviateur,Brasseurs du SaguePay - La@Tour _ BiÃ ¨ res,Amber Ale,6 %
1398,Ratsherrn Limited 2015 Backbord Red Ale,Ratsherrn Brauerei,Amber Ale,4.30 %
1399,Kassiks Oter Creek Amber,Kassiks rewery,Amber Ale,6.20 %
1400,Franklin Street Manchester Red Ale,Franklin Street Brewing Company,Amber Ale,6 %
1401,8 Wired lFadners Pale,8 WiredBrewing,Sour/Wild Ale,6 %
1402,Ballast Point Homework Series Batch # 1 - Hoppy Red Ale,Ballast Point Brewing Company,Amber Ale,7 %
