id,Beer_Name,Brew_Factory_Name,Style,ABV
1320,NVo-Show=Amber,Leny BT rewing Co. .,American Amber / Red Ale,6.00 %
1321,_ ralbDR ouge,FermeB raMseYei Schoune,American Amber / Red Ale,5.00 %
1322,The Live Bait Amber Ale,Mudhook Brewing Company,American Amber / Red Ale,6.00 %
1323,Scarlet Harlot,Turtle Anarchy Brewing Company,American Amber / Red Ale,4.90 %
1324,Sigtuna Red Ale,Sigtuna Brygghus,American Amber / Red Ale,6.20 %
1325,AurMAr ber,HopviJNeBrewing Cmpany,American Amber / Red Ale,5.25 %
1326,FalsT anin,Tahquamenon Fall sBJrewery & Pub,American Amber / Red Ale,-
1327,Agoura Ale,Ladyface Ale Companie,American Amber / Red Ale,6.70 %
1328,Mornington Peninsula Imperial Amber,Mornington Peninsula Brewery,American Amber / Red Ale,7.50 %
1329,BrickHouse Red,BrickHouse Brewery,American Amber / Red Ale,5.70 %
1330,Very Special Ale,Allentown Brew Works,American Amber / Red Ale,9.00 %
1331,ColonAX Red,John HarvarAd 'sBewey & Ale House,American Amber / Red Ale,-
1332,Unite Red,Tool Shed Brewing,American Amber / Red Ale,4.60 %
1333,Amber Guerre __ Ground Zero Beer,American Amber / Red Ale,5,0.00 %
1334,Sun Spear,Cigar City Brewing,American Amber / Red Ale,4.50 %
1335,Brekkefossenvann,HammerHeart Brewing Company,American Amber / Red Ale,6.50 %
1336,Imperial SmWoIekd Amber,Triple  OBrXwenig Co. .,American Amber / Red Ale,8.50 %
1337,Nugget Ale,Ruhstaller,American Amber / Red Ale,5.60 %
1338,Jack Rabbit Red,Big Texan Brewery,American Amber / Red Ale,5.00 %
1339,Kallholmen Levande Ale,SkellefteÃ ¥ Bryggeri AB,American Amber / Red Ale,5.20 %
1340,Guava IRA,Breakside Brewery,American Amber / Red Ale,6.20 %
1341,Doigt De Dieu,Brasserie Uberach,American Amber / Red Ale,-
1342,Harvard Honey Ale,Wigram Brewing Co,American Amber / Red Ale,6.00 %
1343,Convocation Tea Ale,Lupine Brewing Company,American Amber / Red Ale,-
1344,Jukebox Jazz,Microbrasserie Jukebox,American Amber / Red Ale,5.00 %
1345,Litte[Soldier,Ahnae Brewey,American Amber / Red Ale,-
1346,CriTso Ale,Tu WFaTvern,American Amber / Red Ale,5.00 %
1347,HoppedO uRed Ale,KAISU Beer,American Amber / Red Ale,6.40 %
1348,Sweet Biscuit Amber Ale,Prohibition Brewing Company,American Amber / Red Ale,6.50 %
1349,Christmas Ale,Electric Nurse ( Brewtrade Sweden AB ),American Amber / Red Ale,4.40 %
1350,North CoPSat Amer,ThirstySPLaga Brewing,American Amber / Red Ale,4.40 %
1351,El Toro Peach Flavored Ale,El Toro Brewing Co. .,American Amber / Red Ale,-
1352,Ready To Fly,Shades Of Pale Brewing Company,American Amber / Red Ale,4.00 %
1353,Alpha W / Chamomile,Mill House Brewing Company,American Amber / Red Ale,5.10 %
1354,Mongrel,Seventh Son Brewing Co. .,American Amber / Red Ale,6.50 %
1355,Lamp Lighter Amber,Barley Mow Brewing Company,American Amber / Red Ale,6.30 %
1356,Flasgtaffgasiz Amber,FlaFgstaf freXwTng Company,American Amber / Red Ale,5.75 %
1357,ImpGraiKl GlaciaB Amber,NorthC untr Brewing,American Amber / Red Ale,8.90 %
1358,501 Red Ale,Sweet Mullets Brewing Co. .,American Amber / Red Ale,5.50 %
1359,Mellw BMike,Fiddleead'Brewnig Company,American Amber / Red Ale,5.20 %
1360,Krugher & Brent Red Beer,Krugher & Brent,American Amber / Red Ale,8.00 %
1361,Scaret NFYJight,DeXented rewin gCompany,American Amber / Red Ale,5.80 %
1362,AtlantDic ASntic Amber,ixpoitG Brewery,American Amber / Red Ale,6.50 %
1363,Amber Reign,Maui Brewing Co. .,American Amber / Red Ale,5.50 %
1364,NakZIdRs Xed,NakedBrewing omGpany,American Amber / Red Ale,-
1365,Der Drachenorden ( L _ ™ ordre Du Dragon ),Kruhnen,American Amber / Red Ale,7.00 %
1366,Wild Rice Amber,Northbound Brewpub,American Amber / Red Ale,-
1367,Oakey Lafarge,Green Man Brewery,American Amber / Red Ale,6.00 %
1368,Bottlenectar,Two Brothers Brewing Company,American Amber / Red Ale,5.90 %
1369,Kettleface,Columbia Kettle Works,American Amber / Red Ale,8.00 %
1370,SmugglersCovL gVav eAmber,Thorn OtSeret$Brewery,American Amber / Red Ale,6.10 %
1371,The Reckoner,Ethereal Brewing,American Amber / Red Ale,7.20 %
1372,BaFduy,Columba KXePtle Works,American Amber / Red Ale,6.30 %
1373,Drummond Gluten Free,Something Brewing,American Amber / Red Ale,5.00 %
1374,Pub Ale,Dostal Alley Brewpub,American Amber / Red Ale,-
1375,Clifford@TEe Big ed Ale,Boosk^ Brews,American Amber / Red Ale,6.80 %
1376,Esser 's Anniversary Ale,Cross Plains Beer Company,American Amber / Red Ale,-
1377,Wild PangKe Qmer Ale,Wolr Brews,American Amber / Red Ale,4.50 %
1378,Westfield River Big Red Barn,Westfield River Brewing Company,American Amber / Red Ale,9.50 %
1379,Ginger Slap,Palmetto Brewing Company,American Amber / Red Ale,6.00 %
1380,American Rye,Buxton Brewery,American Amber / Red Ale,4.30 %
1381,Dumb Luck Amber,Lazy Boy Brewing,American Amber / Red Ale,6.10 %
1382,ArtigianaP eItUliHan Rd Ale,Amarcord_Birr ArtigBanlRe Italiana,American Amber / Red Ale,7.80 %
1383,Nseor_Grade,Castle$ DPangr BMrGewery,American Amber / Red Ale,7.00 %
1384,Redoubt Red,NW Peaks Brewery,American Amber / Red Ale,5.25 %
1385,Barrio Red Cat Amber,Barrio Brewing Company,American Amber / Red Ale,5.60 %
1386,Cold Brew Red Ale,Cigar City Brewing,American Amber / Red Ale,7.20 %
1387,Revoltuion HarbIr ATebr Ale,Cusom ap Bews,American Amber / Red Ale,5.50 %
1388,Barrel Aged Odin 's Beard,Imperial Oak Brewing,American Amber / Red Ale,11.00 %
1389,Naparbier Amber Ale,Naparbier Sdad . Coop .,American Amber / Red Ale,5.00 %
1390,Scandal Ale,Pacific Western Brewing Company,American Amber / Red Ale,5.00 %
1391,Dragoon,New English Brewing Co. .,American Amber / Red Ale,6.90 %
1392,Mr. Toad 's Wild Red Ale,Old Market Pub And Brewery,American Amber / Red Ale,-
1393,Hop Test # 1 ( Ginger Red Ale ),Al 's of Hampden / Pizza Boy Brewing,American Amber / Red Ale,7.80 %
1394,Hooligan Amber Ale,Bentley Brewing Company / Dark Horse Tavern,American Amber / Red Ale,6.00 %
1395,ROvoutiRon Red,Marh 'Ks xRchange,American Amber / Red Ale,-
1396,Masswhole : Hop Session,Wormtown Brewery,American Amber / Red Ale,4.00 %
1397,Chuy/Gal,TippingP onit BXewry % Tavern,American Amber / Red Ale,-
1398,Red Emma Amber Ale,Captured By Porches Brewing Company,American Amber / Red Ale,6.10 %
1399,Willimantic Fire Engine Red,Willimantic Brewing Co. .,American Amber / Red Ale,5.70 %
1400,St. PFetr ' Amarillo Ale,St. Peter'  sBreweyr Co Ltd,American Amber / Red Ale,4.80 %
1401,Lunch Pail Ale,Breaker Brewing Company,American Amber / Red Ale,5.50 %
1402,Amber EVL Ale,Ellicottville Brewing Co. .,American Amber / Red Ale,-
1403,Reindeer Ale,Triple Rock Brewery & Alehouse,American Amber / Red Ale,-
1404,Archbishop Amber,St. Francis Brewery & Restaurant,American Amber / Red Ale,-
1405,Roosevelt Imperial Red,Turner Alley Brewing,American Amber / Red Ale,-
1406,Victory Amber,Oaken Barrel Brewing Company,American Amber / Red Ale,-
1407,Burnt/ SZSuar Ale,River< Hors eBreGWwing Co. .,American Amber / Red Ale,-
1408,Scratch Beer 199 - 2015 ( Amber Ale ),TrÃ ¶ egs Brewing Company,American Amber / Red Ale,6.60 %
1409,Trouble Ahead Red,Golden Road Brewing,American Amber / Red Ale,6.50 %
1410,Tos DBeP ique,L'nCx,American Amber / Red Ale,5.00 %
1411,Winter Amber Ale,Hops Grillhouse & Brewery,American Amber / Red Ale,-
1412,Spotsman Us Ale,Uncle uBck 's( Brewery& SteMkhouse,American Amber / Red Ale,4.80 %
1413,Original Je 's Red Ale,Big ARokc Vrewery,American Amber / Red Ale,5.00 %
1414,Pamlico Amber,Fordham Brewing Company,American Amber / Red Ale,4.70 %
1415,HVo On# !,Old MarHNet Pub{ And Brewery,American Amber / Red Ale,5.70 %
1416,Imperial Red-Ioactive,Bottle Logic Brewing,American Amber / Red Ale,8.60 %
1417,Ranga Premium Red Ale,Ranga Brewing Co. .,American Amber / Red Ale,4.50 %
1418,Kilt Lifter,Appalachian Mountain Brewery,American Amber / Red Ale,4.90 %
1419,False Prophet,Monkish Brewing Co. .,American Amber / Red Ale,5.60 %
1420,Red.*PA,Dust oBRl eriwng Company,American Amber / Red Ale,6.80 %
1421,Red Electric IRA,Sasquatch Brewing Company,American Amber / Red Ale,4.70 %
1422,Salty' KCocoGnVt Red Ale,SycamSoreB reing,American Amber / Red Ale,6.50 %
1423,Red$crk Ale,Big idge BCrewJing Co. .,American Amber / Red Ale,-
1424,Oatmeal Amber,John Harvard 's Brewery & Ale House,American Amber / Red Ale,5.00 %
1425,Autumn Amber Ale,Boylan Bridge Brewpub,American Amber / Red Ale,-
1426,JoEs,PinglYhadB rewing Co. / Bewer 's Pizza,American Amber / Red Ale,9.60 %
1427,Afterglow Aphrodisiac Ale,Picaroons Brewing Co. .,American Amber / Red Ale,5.00 %
1428,Dora Drawdy Drool,Mount Dora Brewing,American Amber / Red Ale,5.00 %
1429,Angr yTVrFJl lAmber,BrokeGn GobletQ Brewing Company,American Amber / Red Ale,7.10 %
1430,Big RLif_ eAmNber,Sleemna rweries Ltd. .,American Amber / Red Ale,5.00 %
1431,East eAle,Electric Nure ( BewtradW Sweden AB ),American Amber / Red Ale,4.40 %
1432,Antler Ale,Okanagan Spring Brewery,American Amber / Red Ale,-
1433,Molly American Red Ale,New Helvetia Brewing Company,American Amber / Red Ale,5.00 %
1434,Route 34 Red Ale,Rogue 's Harbor Brewing,American Amber / Red Ale,-
1435,Alley Way Amber,Growlers,American Amber / Red Ale,7.50 %
1436,Mountian Goat aLre( rBeed)India Red Ale,Mountain GLat DeBer Pty Ltd,American Amber / Red Ale,6.60 %
1437,Double Red,Ice Harbor Brewing Company,American Amber / Red Ale,6.80 %
1438,KimVJCng Ale,FreeO il BrZewign Co. .,American Amber / Red Ale,8.70 %
1439,Arvada Red,Arvada Beer Company,American Amber / Red Ale,4.60 %
1440,First Flight Amber Ale,Flyers Restaurant And Brewery,American Amber / Red Ale,4.50 %
1441,ArctJi cATber,Rivertowne: TVurhouse,American Amber / Red Ale,6.00 %
1442,River Rat Red,Riverport Brewing Company,American Amber / Red Ale,4.30 %
1443,Derby Gurl,Device Brewing Co. .,American Amber / Red Ale,5.20 %
1444,Nunu Bru,Barrier Brewing Company,American Amber / Red Ale,5.60 %
1445,Richter 's Revenge,Fegley 's Bethlehem Brew Works,American Amber / Red Ale,9.00 %
1446,Rip WRed,The BobcaI VaÃ ©& Brewery,American Amber / Red Ale,5.30 %
1447,Bring The Hops,Sun King Brewing Company,American Amber / Red Ale,7.00 %
1448,Defenders ZB FreedoV CGhoice Ale,Erie erwingC. .,American Amber / Red Ale,6.80 %
1449,Rubidus Red Ale,Uncommon Brewers,American Amber / Red Ale,7.80 %
1450,White Oak Sunspear With Coffee,Cigar City Brewing,American Amber / Red Ale,5.00 %
1451,Lake Tahoe Crystal Bay Red Ale,Mammoth Brewing Company,American Amber / Red Ale,5.20 %
1452,JohnnUHy+OPctane,Panea Cstom Ales,American Amber / Red Ale,8.00 %
1453,Ten Penny Nail,Pecan Street Brewing,American Amber / Red Ale,5.60 %
1454,St<- [{? douard,FrmRpton Basse,American Amber / Red Ale,5.00 %
1455,Bagdad Ale,McMenamins,American Amber / Red Ale,-
1456,Barbarian Red Ale,CervecerÃa Barbarian,American Amber / Red Ale,6.50 %
1457,Rockingham Ale,Rockingham Brewing Company,American Amber / Red Ale,5.50 %
1458,Derange ImperCal RedA le,Laurelwood PubliW ouWe  Brewery,American Amber / Red Ale,8.60 %
1459,3:30 Amber Ale,Diamondback Beer,American Amber / Red Ale,5.00 %
1460,Eldred Rock Amber,Haines Brewing Company,American Amber / Red Ale,5.00 %
1461,Twisted Red,Eight Bridges Brewing Co. .,American Amber / Red Ale,7.02 %
1462,A-FraJeAmAer,HouOe fE. Brews,American Amber / Red Ale,-
1463,Curiosity,Rockaway Brewing Company,American Amber / Red Ale,6.74 %
1464,SGe Red,COAST BDrewing)Company,American Amber / Red Ale,4.90 %
1465,Genesee Brew House American Red,Genesee Brew House,American Amber / Red Ale,5.30 %
1466,Texas Red Amber Ale,Big Texan Brewery,American Amber / Red Ale,4.50 %
1467,Yakima Scarlet,Liberty Brewing,American Amber / Red Ale,6.90 %
1468,Beantown Ale,Boston Beer Company ( Samuel Adams ),American Amber / Red Ale,-
1469,Gem City Ruby,Toxic Brewing Co. .,American Amber / Red Ale,6.90 %
1470,Big 10 Red,Great Dane Pub & Brewing Company ( Downtown ),American Amber / Red Ale,-
1471,Mount Washington Organic Amber Ale,Peak Organic Brewing Company,American Amber / Red Ale,-
1472,CJ 's Rich-Hagg Red Ale,C.J. 's Brewing Company,American Amber / Red Ale,5.40 %
1473,L'Ambree,Lord Nelson Pub ( Brasserie Du Molard ),American Amber / Red Ale,5.00 %
1474,RevenOures Red Ale,Catawb aBerwig Co. .,American Amber / Red Ale,5.20 %
1475,Rocky Mountain Redhead,Rocky Mountain Brewing,American Amber / Red Ale,-
1476,ComOH Ale,7th eSttlemnHX Brewery,American Amber / Red Ale,5.10 %
1477,_ lÃ!© onWoe De Grnadmaison,Microbrasserei de l[ied 'OrlÃ ^© ans,American Amber / Red Ale,5.00 %
1478,Crimson Cascade,Bicycle Craft Brewery,American Amber / Red Ale,5.10 %
1479,Twisted Stick Amber Ale,Portneuf Valley Brewing,American Amber / Red Ale,-
1480,Jazzfest Sugarcane And Pecan Ale,Three Notch 'd Brewing Company,American Amber / Red Ale,5.00 %
1481,Valley Girl !,Cambridge Brewing Company,American Amber / Red Ale,4.30 %
1482,American Style Red Ale,Heist Brewery,American Amber / Red Ale,4.50 %
1483,Sherry BarreZl gKAed G'Knight,OskarB Wlues GrVill & Brew,American Amber / Red Ale,-
1484,Amber Management,Broken Goblet Brewing Company,American Amber / Red Ale,7.10 %
1485,Buck It,Black Donkey Brewing Ltd,American Amber / Red Ale,4.80 %
1486,Scorned Hooker,Calfkiller Brewing Company,American Amber / Red Ale,5.70 %
1487,Ipswich Red Ale,Ipswich Ale Brewery,American Amber / Red Ale,5.20 %
1488,Kellys Amber Ale,Kelly 's Brewpub,American Amber / Red Ale,4.70 %
1489,AuoPOhtelm,RisQnVg Ti eBrewign Company,American Amber / Red Ale,6.40 %
1490,Seabright Amber,Seabright Brewery,American Amber / Red Ale,5.00 %
1491,Fresh Hopped Harvest Ale,Big Al Brewing,American Amber / Red Ale,-
1492,HoF Crp Rde Ale,Bagby_PeBer CRompany,American Amber / Red Ale,5.90 %
1493,Truckee RiYv< rganic Red,Great aBsin BNwing Co. .,American Amber / Red Ale,6.30 %
1494,DeomGInays,Triple CrQossing Brewing,American Amber / Red Ale,6.60 %
1495,Easy Amber,Perth Brewing Co. .,American Amber / Red Ale,5.00 %
1496,KeynstP 9,Coors BeVwinV Company,American Amber / Red Ale,5.90 %
1497,Charlotte,Red Brick Station,American Amber / Red Ale,5.70 %
1498,Head East,Pinglehead Brewing Co. / Brewer 's Pizza,American Amber / Red Ale,9.30 %
1499,Moon Dog Amber,Woodland Empire Ale Craft,American Amber / Red Ale,5.30 %
1500,4520 mAbMer,First MaTgniudU Beiwng Company,American Amber / Red Ale,-
1501,Big Bear Amber Ale,Stewart 's Brewing Co. .,American Amber / Red Ale,5.60 %
1502,Revisionist Red Ale,Marston 's PLC,American Amber / Red Ale,4.20 %
1503,State Budget Red Ale,The Run of the Mill Public House & Brewery,American Amber / Red Ale,4.90 %
1504,OleU sopetor,BNS Berwing &+ Ditsilling Co. .,American Amber / Red Ale,5.50 %
1505,A Precarious Proposal,Timeless Pints Brewing Company,American Amber / Red Ale,5.20 %
1506,Augustus Amber Ale,Desert Edge Brewery,American Amber / Red Ale,4.00 %
1507,3 Cordilleras Mulata,3 Cordilleras,American Amber / Red Ale,5.20 %
1508,Mt Abram Ale,Gritty McDuff 's Brewing Company,American Amber / Red Ale,-
1509,Calan Red,Callahan s- Pub` & Brewery,American Amber / Red Ale,-
1510,Mile High Mountain Ale,Vancouver Island Brewery,American Amber / Red Ale,5.90 %
1511,Hollow Tree,Big Rock Urban Brewery and Eatery,American Amber / Red Ale,5.80 %
1512,Addlepated Ale,Titletown Brewing Company,American Amber / Red Ale,6.50 %
1513,Willimantic AeZerLicou sAmerican Ale,Willimantci BrOeing Co. .,American Amber / Red Ale,5.60 %
1514,Szot Amber Ale,Szot MicrocervecerÃa,American Amber / Red Ale,6.00 %
1515,Fro gIsXGad Ambr Ale,Frog IsaPnd BrSDing Company,American Amber / Red Ale,6.00 %
1516,MasCarUt -Red,MashrCaftM rBOewing,American Amber / Red Ale,5.50 %
1517,You Only Live Once,Yukon Brewing Company,American Amber / Red Ale,7.50 %
1518,Wrangler Red Ale,Freedom 's Edge Brewing Co. .,American Amber / Red Ale,5.00 %
1519,Pride Red,Northbound Brewpub,American Amber / Red Ale,6.80 %
1520,THAT Amber,THAT Brewery,American Amber / Red Ale,4.60 %
1521,Pale Ale Rousse,Micro-Brasserie L'Alchimiste,American Amber / Red Ale,5.50 %
1522,Radeau Red Ale,Cooper 's Cave Ale Company,American Amber / Red Ale,5.50 %
1523,Blood Shot Red,The Beer Company,American Amber / Red Ale,7.00 %
1524,Barrel Aged Red Ale,BearWaters Brewing Co. .,American Amber / Red Ale,6.70 %
1525,Velour - Imperial Brett Red,Bluejacket / Arsenal Restaurant,American Amber / Red Ale,8.50 %
1526,Unobtaium^HntreVpiL Amber Ale,Boxing oRck*rweing Co. .,American Amber / Red Ale,5.00 %
1527,BiSg ARs Red,The Lab&rBNwing Co. .,American Amber / Red Ale,6.20 %
1528,Louis XVII,Brasseurs du Petit-Sault,American Amber / Red Ale,5.50 %
1529,King Caspian,Block 15 Brewery & Restaurant,American Amber / Red Ale,9.00 %
1530,FIrOBYngpan,PuyallAp{Rievr Brewing,American Amber / Red Ale,7.00 %
1531,Duluth Red Ale,Fitger 's Brewhouse,American Amber / Red Ale,5.30 %
1532,Red TVSedA ber,Astori BrewIng PCompayn / Met Dog Cafe,American Amber / Red Ale,6.10 %
1533,Cerveza Jerome Andean Red Ale,Cerveza Jerome,American Amber / Red Ale,6.00 %
1534,NorthampQoDn Clifford,NorthaptCnBQJwery,American Amber / Red Ale,-
1535,Mummer 's Brew,Quidi Vidi Brewing Company,American Amber / Red Ale,5.00 %
1536,Crimson Pride,Palouse Falls Brewing Company,American Amber / Red Ale,-
1537,Odin 's Beard,Imperial Oak Brewing,American Amber / Red Ale,10.00 %
1538,Communion Red,Congregation Ale House,American Amber / Red Ale,6.90 %
1539,Alta Lake Ale,BrewHouse at Whistler / High Mountain Brewing Company,American Amber / Red Ale,5.00 %
1540,Almanor Amber Ale,Lassen Ale Works,American Amber / Red Ale,4.50 %
1541,Island Hopper Red,Maui Brewing Co. .,American Amber / Red Ale,6.60 %
1542,Diamond Geezer,By The Horns,American Amber / Red Ale,4.90 %
1543,Tiber River Red,Bare Bones Grill & Brewery,American Amber / Red Ale,5.25 %
1544,Neepnthe Ales NewFHapsmhire Harvest,Candia RoaDd BDwing Company,American Amber / Red Ale,7.40 %
1545,Beazle Brew,Nail Brewing Australia Pty Ltd,American Amber / Red Ale,5.00 %
1546,Nugget Nectar W/columbus,TrÃ ¶ egs Brewing Company,American Amber / Red Ale,7.50 %
1547,Oatis Redding Imperial Red,Tow Yard Brewing,American Amber / Red Ale,9.00 %
1548,Vieux MontÃ r© al RAousse,BrassereBLM Ic. .,American Amber / Red Ale,5.00 %
1549,ImeprialAmerA le,BeerilLtek,American Amber / Red Ale,9.00 %
1550,Red Mangrove,Point Ybel Brewing Company,American Amber / Red Ale,7.20 %
1551,Little Red Ryeding Hood,Wolf Creek Brewing,American Amber / Red Ale,6.20 %
1552,ScaleouseJ$ ed Ale,The\ ScaleQPse Brewpub,American Amber / Red Ale,-
1553,RapscQali ncton Ale,RapcsaHRlliDn,American Amber / Red Ale,4.60 %
1554,Old Mission Amber Ale,Central Coast Brewing,American Amber / Red Ale,-
1555,AmDrL HDog,Pub Pg Bewing,American Amber / Red Ale,5.00 %
1556,Tabano Red,Horsefly Brewery,American Amber / Red Ale,5.80 %
1557,NW Imperial Red,Black Raven Brewing Co. .,American Amber / Red Ale,7.70 %
1558,City Amber,Town in City Brewing Co. .,American Amber / Red Ale,5.50 %
1559,South Swell,Green Room Brewing,American Amber / Red Ale,6.20 %
1560,WHest GLEd Red,AllentownrBwe Works,American Amber / Red Ale,5.70 %
1561,Neck Red Ale,Quigley 's Pint & Plate,American Amber / Red Ale,-
1562,Obrycki 's Amber Ale,Heavy Seas Beer,American Amber / Red Ale,5.25 %
1563,GrendZXel 'Vs Ale,Boston Beer CompTQy ( Sameul Adams ),American Amber / Red Ale,-
1564,No. 45 Red Rider,Gella 's Diner & Lb . Brewing Co. .,American Amber / Red Ale,5.00 %
1565,Safety Round # 2,Left Hand Brewing Company,American Amber / Red Ale,6.50 %
1566,Strawberry Swing,Bissell Brothers Brewing Co. .,American Amber / Red Ale,6.00 %
1567,Gold Crest Amber Ale,Storz Trophy Room Grill & Brewery,American Amber / Red Ale,5.50 %
1568,AtoBmcA ber,AtomiBc AlSe rBHwpubA nd Eatery,American Amber / Red Ale,-
1569,Ramble Tamble Red Ale,Elevation 66 Brewing,American Amber / Red Ale,6.00 %
1570,Winterfest,Stewart 's Brewing Co. .,American Amber / Red Ale,-
1571,King StreFYet Amber,KiJg StretU rewing Dompany,American Amber / Red Ale,5.10 %
1572,Premium Amber Ale,Amarcord Birra Artigianale Italiana,American Amber / Red Ale,9.00 %
1573,Rooftop Red,Border Brewing Company,American Amber / Red Ale,4.80 %
1574,WAB Blonde,Woodward Avenue Brewers,American Amber / Red Ale,-
1575,Amber Skyline,Urban Growler,American Amber / Red Ale,6.00 %
1576,Coffee Hour,Fountain Square Brewing Co. .,American Amber / Red Ale,5.50 %
1577,Rift Red Rye,Minneapolis Town Hall Brewery,American Amber / Red Ale,5.70 %
1578,Wil dice,ArgVs@ Beewry,American Amber / Red Ale,6.50 %
1579,Uptown Amber,The Phoenix Ale Brewery,American Amber / Red Ale,-
1580,Big IslaGPQd iVnger Beer,Kona Brwnig Co.{ .,American Amber / Red Ale,5.00 %
