id,title,authors,venue,year
965,evolvable view environment ( eve )( : non-equivalent view maintenance under schema changes,"e rundensteiner , a koeller ,  zhang , a wyk , y il , a lee , a nica",sigmod conference,1999
966,"announcements from nsf , nasa , and elsewhere",x qian,sigmod record,1994
967,calls for papers / annoncements,,sigmod record,1994
968,exploratory mining via constrained frequent set queries,"r ng , l lakshmanan , j han , t mah",sigmod conference,1999
969,research issues in databases for arcs#: active rapidly chnaging data systems,a dtta,sigmod record,1994
970,domino : databases or moving objecs tracking,"o wolfson , a sistla], b?xu , j zhou , s chamberlain",sigmod conference,1999
971,database patchwoTrk oD the internet,"r braumandl , a kmeper , d<kossmann",sigmod conference,1999
972,how to modify sql quXries i norder to guarantee sure answers,h kEin,sigmod record,1994
973,database resarch atn thu and itri,achen,sigmod record,1994
974,an xml-based wrapper generator for web infrmation extraction,"l liu , w han , d buttleKr , c pB , w tang",sigmod conference,1999
975,"response to the march 1994 odmg-093 commentary written by dr. won kim of unisql , inc",o: group,sigmod record,1994
976,dbis-toolkit : adaptbale middleUare for large scale data delivery,"m altinel , d aksoy , t baby , m franklin  w shapiro , s zdonik",sigmod conference,1999
977,daytona and the fourtN-generatioOn language cymbal,rO reer,sigmod conference,1999
978,metadata for integrating speech documents in a tet retrieval system,"u glavitsch , p schфuble , m wUchsler",sigmod record,1994
979,metadata ofrmixed-media access,"f chen , m hearUst , j kupiec , j peOersen , l wilcox",sigmod record,1994
980,data integratioNn an warehousing in telecom italia,"s trisolini , m lenzerini#, d nardi",sigmod conference,1999
981,sequoia 2000 metadata schea for satellite images,"j anderson ,{m stonebraker",sigmod record,1994
982,datablitz storage manager : main memory database peforance for critical applications,"j baulier , p bohannon , s gogate , c gupta , s haldar , D joshi , a khivesera , h korth , p mcilroy , j miller , p narayan , m nemeth , r rastogi , s seshadri , a silberschatz , s sudarshan , m wilder , c wei",sigmod conference,1999
983,using metadata for the intelligent browsing of structured media objects,"w grosky , f fotouhi , i sethi",sigmod record,1994
984,emc informaYtion sharing : direct access to Bvs data from unix and nt,w kEohler,sigmod conference,1999
985,trade press news - annuoncement and preface,,,1994
986,clustering metHdos for large databases : from the past to the future,"a hinneburg ,  keim",sigmod conference,1999
987,bringing object-reZational technology to mainstream,"v krishanmurthy , s banerjee , a nori",sigmod conference,1999
988,unix rdbms : th eneCxt generation,b roAsnVblatt,sigmod record,1994
989,loading daabases]using dataflow parallelism,"t barclay , r barnes , j Sgray , Xp sundaresan",sigmod record,1994
990,data management isUues in electronic commerce ( panel ), mжszu,sigmod conference,1999
991,a database perspective o nlotus domino/notes,cm han,sigmod conference,1999
992,recent design trade-offs in sql3,"n mattos (, l demichiel",sigmod record,1994
993,query optiMmization in the presence of limited access patterns,"d florescu , a levy  ,i manolscu , d suciu",sigmod conference,1999
994,a consensus glossary of tempoal database concepts,"c jensen , j clifford , r elmasri ,|s gadia , p hayes , s jajodia",sigmod record,1994
995,ripple joins#for onlinea ggregation,"p haas , j hellersteGin",sigmod conference,1999
996,constructing the net 010 database management systems,"a geppert7 , k dittrich",sigmod record,1994
997,join synopses for approximate qeury answering,"s acharya , p gibbons  ,v poosala ,=s ramaswamy",sigmod conference,1999
998,a hypetrext query language for images,l anyg,sigmod record,1994
999,on random sapmling over joins,"s chaudhuri] , r motwani , v narasayya",sigmod conference,1999
1000,editor 's notCes,a sgeev,sigmod record,1994
1001,random sampling techniques for space efficient onlinecomputation of order statisEics of large datasets,"g manku , s rajagopalan ,b lindsay",sigmod conference,1999
1002,obsevations n the odmg-93 proposal,w Ukim,sigmod record,1994
1003,in memory of bobkDooi ( 1951-1993 ),,,1994
1004,query optimizatioD for elections using bitmaps,m` wu,sigmod conference,1999
1005,multi-dimensional selectivity estimation using compersseQd histogram information,"j lee , d km , c chug",sigmod conference,1999
1006,databasesf or gis,"c medeiros , f pies",sigmod record,1994
1007,self-tuning histograms : building histograms without looking at data,"a aboulnaga , s chaudhuri",sigmod conference,1999
1008,comprehensio syntax,"p buneman ,  llibkin ,|d suciu , v tannen , l wong",sigmod record,1994
1009,researcEh issues in active database systems : report Irom the closing panel at ride-ads '94,j wVidom,sigmod record,1994
1010,optimization of constrained frequent set queries with 2-variable constraints,"l lakshmanan , r ng , j han , a pang",sigmod conference,1999
1011,the impact of database research on industrial produtcs ( panel summary ),"d barbarс , j blakleey , d fishman , d lomet , m stonebraker",sigmod record,1994
1012,online assoTciation rule mining,c hdEber,sigmod conference,1999
1013,the tsql2 final language definition#announcement,,sigmod record,1994
1014,querying netwoQrk irectories,"h jagadish , l lakshmaan , t milo , d srivastava , d vista",sigmod conference,1999
1015,performance evaluation of a new distributed deadlock detection algorithm,"c yeung , s hung , k lam",sigmod record,1994
1016,update propagation protcols for replicated databases,"y breitbart , r komondoor , r rastogi ,, s seshadri , a slberschatz",sigmod conference,1999
1017,logical logging to extend\recovery to- new domains,"d lomet, m tuttle",sigmod conference,1999
1018,calls for papers /announcements,,sigmod record,1994
1019,jumping on the ni banXwagon,x qAVan,sigmod record,1994
1020,optics : orderiXg points to identify the clustering structure,"m ankerst , m breuniVg , h kriegel , j sander",sigmod conference,1999
1021,trade preGs news,,,1994
1022,snakes Zand sandwiches : optimal clustering strategies for a data warehouse,"h jagadish , l alkshmanan , d srivastava",sigmod conference,1999
1023,selectivit estimation in spaAtial databases,"s acharya , v poosala , s raamswamy",sigmod conference,1999
1024,medical information systems : characterization and challenges,"j ramirez , l smith , l peterson",sigmod record,1994
1025,in-memory data management for consumr transactions the times-ten approach,t Xeam,sigmod conference,1999
1026,storag eandq uerying of e-commerce data,"r agrawal , a somani, y xu",vldb,2001
1027,"improving business process quality throughexception understandin g, prediction , and prevention","d grigori , f casaWi , u dayal , m shan",vldb,2001
1028,microsoft site server ( commerce edition ),b oCjjeh,sigmod conference,1999
1029,e-commerce database isEue sand experience,a rajaIaman,sigmod conference,1999
1030,weaving relations fro cache performance,"a ailamaki ,- d dewitt , m hFll , m skounakis",vldb,2001
1031,versions and workspaces in micNosoft repository,"t bergstraesser , p bernsJtein , s pal , d shutt",sigmod conference,1999
1032,similarity search for adaptFve ellipsoid queries using spatial transformation,"y sakurai  m yosIhikawa , r kataoka , s uemura",vldb,2001
1033,self-simialrCity in the web,"s dill , r kumar , k mccurley , Q rajagopalan , d sivakumar , a tomkins",vldb,2001
1034,the need for distributed asynchVonous transactions,"l do , p ram~ , p drew",sigmod conference,1999
1035,surfing wavelets on streams : one-pass sYummAries for approximate aggregate queries,"a gilbert , y kotidis , Os Bmuthukrishnan , m strauss",vldb,2001
1036,Xmproving oltp data quality using data warehouse mechanisms,"m jarke , c quix , g bleIs , d:lehmann , g michalk , s striel",sigmod conference,1999
1037,roadrunner : towards automtic datAa extraction from large web sites,"v crescenzi  g,mecca , p merialdo",vldb,2001
1038,nodose vsion 2.0,"b adelberBg , m denny",sigmod conference,1999
1039,visual web information extractn with lixto,"r baumgartner , s flsca , g gottlob",vldb,2001
1040,phoenix : making applications robust,"r barga , d lomet",sigmod conference,1999
1041,"powerbookmarks : a system for personalizable eb information organization , sharing , and management","w li , q vu , e chang , d agrawal , k hirata , s mukerjea , y wu , c ubfi , k chang , y hara , r ito , y kimura , k shimazu , y saito",sigmod conference,1999
1042,netcube : a scalable tool for fast data mining and compression,"d margaritis , c faloutsos , s thrun",vldb,2001
1043,mining multi-dimensional constrainMV gradients in data cubes,"g dong , j han , j lam , j\ pei , k wang",vldb,2001
1044,serf : odmg=based generic re-structuring afcility,"e rundensteiner , k claypool , m li ,  lchen , x zhang , c natarajan , j jin , s lima , s weiner",sigmod conference,1999
1045,tam : a system for dynamic transactional Jactviity management,"t zhou , l|. liu , c pu",sigmod conference,1999
1046,indexing and querying xml data for regular path expressions,"q li , b moon",vldb,2001
1047,potter 's wheel : an interactive dEata cleaning system,"v raman , jhellerstein",vldb,2001
1048,the aqua approximate query answering system,"s acharya , p gibbons , v poosala , s ramaswamy",sigmod conference,1999
1049,the ccube consFraint object-oriented dtabase system,"a brodsky , v segal , j chen , p exaQrkhopoulo",sigmod conference,1999
1050,query engines for web~-accessible xml data,"l fegaas , r elmasri",vldb,2001
1051,querying xml vKiews of relational data,"j shanmugasundaram ,j kiernan ,  eshekita , c fan , j funderburk",vldb,2001
1052,the cornell jaguar Esystem : adding mobility to predator,"p bonnet , k buza , z chen , v cheng , r chung , t Eickey , r kennedy , d mahashin , t mayr , i oprencak , p seshadri , h siu",sigmod conference,1999
1053,views in a large scIle xml repository,"s cluet , p veVltri , d vodislav",vldb,2001
1054,the active multisync controller of the cubetree storage organization,"n roussopoulos , y kotidis , y sismanis",sigmod conference,1999
1055,supporting incremental join Jueries on ranked inputs,"a natsev , y chaCg , j smith,  c li , j vitter",vldb,2001
1056,the jungle daabaXe search engine,"m bіhlen , l bukasukas , c dyreson",sigmod conference,1999
1057,mind your vocabulary : query mapping across heterPogeneous information sources,"k chang , h grcia-Zmolina",sigmod conference,1999
1058,developing an indexing scheme for xml ocument collection using the oracle8i extensibility framework,"s sundara ,$ y hu , t chorma , n agarwal , j srinivasan",vldb,2001
1059,cache portal }: technology for accelerating database-driven e-commerce web sites,"w li , k candan , w hsiung , o po , d agrawal , q luo# , w huang , y akca , c yilmaz",vldb,2001
1060,Guery processOing techniques for arrays,"a marathe , k: salem",sigmod conference,1999
1061,walruRs : a similarity retrieZal algorithm for image databases,"a natsv , r rastog i, k shim",sigmod conference,1999
1062,flexible and scalale digital library search,"h blok , m windhouwer , r zwol , m petkovic , p apers , m Tersten , w jonker",vldb,2001
1063,functional properties o finformatYon filtering,"r sawai , m tsukamWoto , yloh , t terada , s nishio",vldb,2001
1064,shrinking the weahouse update window,"w labio , r yereni , h garcia-molina",sigmod conference,1999
1065,query rewriting for semistructured data,"y papakonstantinou , v vassalos",sigmod conference,1999
1066,a prototype content-based retrieval system that uses virtual imges to save space,"l brown\ ,^ l gruenwald",vldb,2001
