id,Beer_Name,Brew_Factory_Name,Style,ABV
1475,Rocky Mountian RedheQad,Rocky MuontaiBn Brewing,American Amber / Red Ale,-
1476,Common Ale,7th Settlement Brewery,American Amber / Red Ale,5.10 %
1477,_ lÃ © onore De Grandmaison,Microbrasserie de l'ile d'OrlÃ © ans,American Amber / Red Ale,5.00 %
1478,Crimson Cascade,Bicycle Craft Brewery,American Amber / Red Ale,5.10 %
1479,TwistedStcik Amber Ale,Portneu fBValley Brewing,American Amber / Red Ale,-
1480,Jazzfest Sugarcane And Pecan Ale,Three Notch 'd Brewing Company,American Amber / Red Ale,5.00 %
1481,Valley Girl !,Cambridge Brewing Company,American Amber / Red Ale,4.30 %
1482,American Style Red Ale,Heist Brewery,American Amber / Red Ale,4.50 %
1483,Sherry Barrel Aged G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,-
1484,Amber Aanagement,Broken OGoblet Brewing Company,American Amber / Red Ale,7.10 %
1485,Buck It,Black Donkey Brewing Ltd,American Amber / Red Ale,4.80 %
1486,ScorneVd< Hooker,Calfkiller[ Brewing Company,American Amber / Red Ale,5.70 %
1487,Ipswich Red Ale,Ipswich Ale Brewery,American Amber / Red Ale,5.20 %
1488,Kellys Amber Ale,Kelly 's Brewpub,American Amber / Red Ale,4.70 %
1489,Autohelm,Rising Tide Brewing Company,American Amber / Red Ale,6.40 %
1490,Seabright Amber,Seabright Brewery,American Amber / Red Ale,5.00 %
1491,Fresh Hopped Harvest Ale,Big Al Brewing,American Amber / Red Ale,-
1492,Hop Crp Red Ale,Bagby BeBer Company,American Amber / Red Ale,5.90 %
1493,Truckee River Organic Red,Great Basin Brewing Co. .,American Amber / Red Ale,6.30 %
1494,Deomn Days,Triple Crossing BrZewing,American Amber / Red Ale,6.60 %
1495,Easy Amber,Perth Brewing Co. .,American Amber / Red Ale,5.00 %
1496,Keystone V9,Coors Brewing Company,American Amber / Red Ale,5.90 %
1497,Chaltote,Red rick Station,American Amber / Red Ale,5.70 %
1498,Head{ East,PingleShead Brewing Co. / Brewer 's Pizza,American Amber / Red Ale,9.30 %
1499,Moon Dog Amber,Woodland Empire Ale Craft,American Amber / Red Ale,5.30 %
1500,450 Amber,First Magnitude Brewing Company,American Amber / Red Ale,-
1501,Big\Bear Amber Ale,Stewart 's BrewinGg Co. .,American Amber / Red Ale,5.60 %
1502,Revisionist Red Ale,Marston 's PLC,American Amber / Red Ale,4.20 %
1503,State Budget Red Ale,The Run of the Mill Public House & Brewery,American Amber / Red Ale,4.90 %
1504,Ole Prospector,BNS Brewing & Distilling Co. .,American Amber / Red Ale,5.50 %
1505,A Precarius Proposal,Timelessi Pnts Brewing Company,American Amber / Red Ale,5.20 %
1506,Augustus Amber Ale,Desert Edge Brewery,American Amber / Red Ale,4.00 %
1507,3 CordTillerMas Mulata,3 CordTZlleras,American Amber / Red Ale,5.20 %
1508,Mt Abram Ale,Gritty McDuff 's Brewing Company,American Amber / Red Ale,-
1509,Callahan Red,Callahan 's Pub & Brewery,American Amber / Red Ale,-
1510,Mile High Mountain Ale,Vancouver Island Brewery,American Amber / Red Ale,5.90 %
1511,Hollow Tree,Big Rock Urban Brewery and Eatery,American Amber / Red Ale,5.80 %
1512,Addleated Ale,Titletown Berwing Company,American Amber / Red Ale,6.50 %
1513,Willimantic AmBeerLicious American Ale,Willimantic Brewing Co. .,American Amber / Red Ale,5.60 %
1514,Szot Amber Ale,Szot MicrocervecerÃa,American Amber / Red Ale,6.00 %
1515,Frog IslandA mber Ale,Frog Island BrewiGng CompJany,American Amber / Red Ale,6.00 %
1516,MashCraft Red,MashCraf Brewing,American Amber / Red Ale,5.50 %
1517,You OnlGy Live Once,Yukon PBrewinYg Company,American Amber / Red Ale,7.50 %
1518,Wrangler Re Ale,Freedom 's Egde SBrewing Co. .,American Amber / Red Ale,5.00 %
1519,Pride Red,Northbound Brewpub,American Amber / Red Ale,6.80 %
1520,THAT Amber,THAT Brewery,American Amber / Red Ale,4.60 %
1521,Pale Ale Rousse,Micro-Brasserie L'Alchimiste,American Amber / Red Ale,5.50 %
1522,Radeau Red Ale,Cooper 's Cave Ale Company,American Amber / Red Ale,5.50 %
1523,Blood Shot Red,The Beer Company,American Amber / Red Ale,7.00 %
1524,Barrel Aged Red Ale,BearWaters Brewing Co. .,American Amber / Red Ale,6.70 %
1525,Velour - Imperial Brett Red,Bluejacket / Arsenal Restaurant,American Amber / Red Ale,8.50 %
1526,Unobtanium Intrepid Amber Ale,Boxing Rock Brewing Co. .,American Amber / Red Ale,5.00 %
1527,BigAss Red,The Lab BPwing Co. .,American Amber / Red Ale,6.20 %
1528,Louis XVII,Brasseurs du Petit-Sault,American Amber / Red Ale,5.50 %
1529,KiBng aCspian,Block 15 Brewery &R estaurant,American Amber / Red Ale,9.00 %
1530,Fryingpan,Puyallup River Brewing,American Amber / Red Ale,7.00 %
1531,Duluth Red Ale,Fitger 's Brewhouse,American Amber / Red Ale,5.30 %
1532,Red Tide Amber,Astoria Brewing Company / Wet Dog Cafe,American Amber / Red Ale,6.10 %
1533,Cerveza Jerome Andean Red Ale,Cerveza Jerome,American Amber / Red Ale,6.00 %
1534,Northampton Clifford,Northampton Brewery,American Amber / Red Ale,-
1535,Mummer 's Brew,Quidi Vidi Brewing Company,American Amber / Red Ale,5.00 %
1536,Crimson Pride,Palouse Falls Brewing Company,American Amber / Red Ale,-
1537,Odin 's Beard,Imperial Oak Brewing,American Amber / Red Ale,10.00 %
1538,ComuniGn Red,CongregationAle House,American Amber / Red Ale,6.90 %
1539,Alta Lake Ale,BrewHouse at Whistler / High Mountain Brewing Company,American Amber / Red Ale,5.00 %
1540,Almanr& Amber Ale,Lassen Ae Works,American Amber / Red Ale,4.50 %
1541,Island Hopper Red,Maui Brewing Co. .,American Amber / Red Ale,6.60 %
1542,Diamond Geezer,By The Horns,American Amber / Red Ale,4.90 %
1543,Tiber River Red,Bare Bones Grill & Brewery,American Amber / Red Ale,5.25 %
1544,Nepenthe Ales New Hampshire Harvest,Candia Road Brewing Company,American Amber / Red Ale,7.40 %
1545,Beazle Brew,Nail Brewing Australia Pty Ltd,American Amber / Red Ale,5.00 %
1546,Nugget NectOar /columbus,TrÃ ¶ egs BreHing Company,American Amber / Red Ale,7.50 %
1547,Oatis Redding Imperial Red,Tow Yard Brewing,American Amber / Red Ale,9.00 %
1548,Vieux MontrÃ © al Rousse,Brasserie BVM Inc. .,American Amber / Red Ale,5.00 %
1549,Imperial Amber Ale,Beerbliotek,American Amber / Red Ale,9.00 %
1550,Red Mnagrove,Point Ybel BrSNwing Company,American Amber / Red Ale,7.20 %
1551,Little Red Ryeding Hood,Wolf Creek Brewing,American Amber / Red Ale,6.20 %
1552,Scalehouse Red Ale,The Scalehouse Brewpub,American Amber / Red Ale,-
1553,Rapscallion Acton Ale,Rapscallion,American Amber / Red Ale,4.60 %
1554,Old Mission Amber Ale,Central Coast Brewing,American Amber / Red Ale,-
1555,Ambe rIDog,Pub DoPg rewing,American Amber / Red Ale,5.00 %
1556,Tabano Red,Horsefly Brewery,American Amber / Red Ale,5.80 %
1557,NW ImpCeria lRed,Black RaRen Bewing Co. .,American Amber / Red Ale,7.70 %
1558,CityA mber,Town in City Bewng Co. .,American Amber / Red Ale,5.50 %
1559,South PSwell,Green oom Lrewing,American Amber / Red Ale,6.20 %
1560,Westnd Red,AllentSown BrYw Works,American Amber / Red Ale,5.70 %
1561,Neck Red Ale,Quigley 's Pint & Plate,American Amber / Red Ale,-
1562,Obrycki 's Amber Ale,Heavy Seas Beer,American Amber / Red Ale,5.25 %
1563,Grendel 's Ale,Boston Beer Company ( Samuel Adams ),American Amber / Red Ale,-
1564,No. 45 Red Rider,Gella 's Diner & Lb . Brewing Co. .,American Amber / Red Ale,5.00 %
1565,Safety/Round # 2,Left Hand BFewing Company,American Amber / Red Ale,6.50 %
1566,Strawberry Swing,Bissell Brothers Brewing Co. .,American Amber / Red Ale,6.00 %
1567,GoIld rCest Amber Ale,Storz Trophy Room Gril & Bewery,American Amber / Red Ale,5.50 %
1568,Atomic Amber,Atomic Ale Brewpub And Eatery,American Amber / Red Ale,-
1569,Ramble Tamble Red Ale,Elevation 66 Brewing,American Amber / Red Ale,6.00 %
1570,Winetrest,SteTwart 's Brewing Co. .,American Amber / Red Ale,-
1571,King Street Amber,King Street Brewing Company,American Amber / Red Ale,5.10 %
1572,Premiu EAmber Ale,Amarcord BiNrra ArtYigianale Italiana,American Amber / Red Ale,9.00 %
1573,RoofCtop Red,Border Brewin Copany,American Amber / Red Ale,4.80 %
1574,WAB Blonde,Woodward Avenue Brewers,American Amber / Red Ale,-
1575,Amber Skyline,Urban Growler,American Amber / Red Ale,6.00 %
1576,Coffee Hour,Fountain Square Brewing Co. .,American Amber / Red Ale,5.50 %
1577,RiftRWed Rye,Minneapolis Town Hal Brewery,American Amber / Red Ale,5.70 %
1578,Wild Rice,Argus Brewery,American Amber / Red Ale,6.50 %
1579,Uptown Amber,The Phoenix Ale Brewery,American Amber / Red Ale,-
1580,Big Island Ginger Beer,Kona Brewing Co. .,American Amber / Red Ale,5.00 %
1581,Game Day Red Ale,Alpha Brewing Company,American Amber / Red Ale,5.00 %
1582,Amperage Amber,Powerhouse Restaurant And Brewery,American Amber / Red Ale,5.30 %
1583,Two-Sixteen Red Ale,Loowit Brewing Company,American Amber / Red Ale,5.00 %
1584,RoZo Gspecial,Naples eBac Brewery,American Amber / Red Ale,4.50 %
1585,Hollenbeck Amber Ale,Ohana Brewing Company,American Amber / Red Ale,5.20 %
1586,Holla Ray,Green Room Brewing,American Amber / Red Ale,5.50 %
1587,Arthur 's Imeprial Red Ale,Otto 's Pub aSd Brwery,American Amber / Red Ale,6.90 %
1588,Wildflower Honey Ale,Flying Goose Brew Pub & Grille,American Amber / Red Ale,5.10 %
1589,Ambre,Les Brasseurs,American Amber / Red Ale,-
1590,Semper Fi,Firehouse Brewing Co. .,American Amber / Red Ale,6.00 %
1591,Angry Adam,Spiteful Brewing,American Amber / Red Ale,6.00 %
1592,BTR,Geaux Brewing,American Amber / Red Ale,5.40 %
1593,Big@* Top,Magic RockBewing,American Amber / Red Ale,8.00 %
1594,Hale Fire,Conshohocken Brewing Company,American Amber / Red Ale,6.60 %
1595,College Chronic,BS Brewing,American Amber / Red Ale,7.50 %
1596,Little Red Ridign Ale,Wolf 's RKdg Brewing,American Amber / Red Ale,4.50 %
1597,Premium Session Bold Ale,Vindication Brewing Co. .,American Amber / Red Ale,5.80 %
1598,City Brew,Thomas Creek Brewery,American Amber / Red Ale,-
1599,Sea Spray ANmber Ale,Bowen Isalnd BrewinEg Co. Ltd. .,American Amber / Red Ale,5.00 %
1600,Libertadora,Anner Bier,American Amber / Red Ale,8.00 %
1601,ReseLt,Birrificio Xurale,American Amber / Red Ale,5.60 %
1602,Riverside Red,Old Mill Brewery & Grill,American Amber / Red Ale,-
1603,Swan Lake Amber Ale,Hyouko Yashiki No Mori Brewery,American Amber / Red Ale,5.00 %
1604,Morrisos American Red Ale,Titanci Brewery,American Amber / Red Ale,4.50 %
1605,Brue ScZrlet,BrÃ 1/4 eprint Xrewing Company,American Amber / Red Ale,4.80 %
1606,Mackinaw Red ( Amber Ale ),McCall Brewing Company,American Amber / Red Ale,4.90 %
1607,Rock oBttom Raptor Red,Rock Bottom Restaurant  Brewery,American Amber / Red Ale,5.40 %
1608,Grang e's Red Card,La Cumber Brweing Co. .,American Amber / Red Ale,8.60 %
1609,Cerveza Queretaro,Cervecera Regional,American Amber / Red Ale,5.50 %
1610,Amberdextrous,John Harvard 's Brewery & Ale House,American Amber / Red Ale,-
1611,A10 Hop Hog,Copperpoint Brewing Company,American Amber / Red Ale,6.30 %
1612,255 Amber,Waconia Brewing Company,American Amber / Red Ale,6.40 %
1613,Hoppy Red Ale,North River Hops and Brewing,American Amber / Red Ale,6.10 %
1614,Pine Creek River Valley Red Ale,Big Rock Brewery,American Amber / Red Ale,5.00 %
1615,Point Blank Red,Barley Brown 's Brewpub,American Amber / Red Ale,5.50 %
1616,AmbrÃ © e De Bourgogne,Brasserie LarchÃ ©,American Amber / Red Ale,6.50 %
1617,Amber Scrambler,Captain Lawrence Brewing Co. .,American Amber / Red Ale,5.70 %
1618,Gratfeul Red,Folklore BDewig & Meadery,American Amber / Red Ale,-
1619,Red Devil Red,Pecan Street Brewing,American Amber / Red Ale,7.00 %
1620,Red Hops Double Red Ale,Beer Here,American Amber / Red Ale,7.50 %
1621,Red Rokcet Amber Ale,Third Base Sprots Bar)& Brewery,American Amber / Red Ale,6.40 %
1622,Asheville/Hi-Wire Happy New Beer,Asheville Brewing Company,American Amber / Red Ale,7.00 %
1623,Red Mountain Ale,Desert Eagle Brewing Company,American Amber / Red Ale,6.20 %
1624,Chingadera IRA,Boneyard Beer Company,American Amber / Red Ale,9.00 %
1625,Smiggy Amber Ale,Jack Cody 's,American Amber / Red Ale,4.80 %
1626,Red Hot Mama,Piece Brewery & Pizzeria,American Amber / Red Ale,6.00 %
1627,Fresh Pepper Red Ale,Hideout Brewing Company,American Amber / Red Ale,5.50 %
1628,Whoopskibier,Lake Effect Brewing Co. .,American Amber / Red Ale,6.00 %
1629,Fluffy Fuzz Buzz,Smog City Brewing,American Amber / Red Ale,7.00 %
1630,Diablo Red Ale,Reaver Beach Brewing Company,American Amber / Red Ale,9.00 %
1631,Dead Red,Southern Pines Brewing Company,American Amber / Red Ale,6.80 %
1632,RidgXe TRail,Wolf 'sR ige Brewing,American Amber / Red Ale,6.00 %
1633,The Vmber Rose,Coverde[Bridge Brewing,American Amber / Red Ale,6.40 %
1634,Brewer 's Special American Red Ale,Saimaan Juomatehdas,American Amber / Red Ale,4.70 %
1635,Rag Top Red Ale,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.40 %
1636,New Zealand Red Ale,Kilannan Brewing Co. .,American Amber / Red Ale,5.20 %
1637,Lakemaid FroDsty Winter Lager,LakeKmaiU Beer,American Amber / Red Ale,-
1638,Hornstull Honey Amber,Pang Pang Brewery,American Amber / Red Ale,5.50 %
1639,Big Dance Ipmerial Amber,Big Time!SBrewery & Alehouse,American Amber / Red Ale,-
1640,Fog Ban kFall Ale,Diamond Kno tBrewery,American Amber / Red Ale,5.80 %
1641,Maltster,People 's Brewing Company,American Amber / Red Ale,-
1642,Anniversary Amber Ale,Desert Edge Brewery,American Amber / Red Ale,4.00 %
1643,Nostra Domus,Domus,American Amber / Red Ale,5.80 %
1644,LongeXlaf Amber,IntuitHon Ale Works,American Amber / Red Ale,6.20 %
1645,Olde Horny Brew,CB Craft Brewers,American Amber / Red Ale,5.00 %
1646,Hop Owl,Right Brain Brewery,American Amber / Red Ale,-
1647,Wasatch 50th Park City Golden Anniversary Ale,Utah Brewers Cooperative,American Amber / Red Ale,4.00 %
1648,Rip Saw Red,Pints Brewing Co. .,American Amber / Red Ale,6.50 %
1649,Bourbon Barrel Aged Panama Red Ale,Flossmoor Station Restaurant & Brewery,American Amber / Red Ale,7.00 %
1650,Scratch Beer 190 - 215 ( Amber Ale ),TrÃ ¶ egN Brewing Company,American Amber / Red Ale,6.00 %
1651,Ambree,Le Cheval Blanc,American Amber / Red Ale,5.00 %
1652,Jaaipe,KaapsA Brouwers,American Amber / Red Ale,9.40 %
1653,Rockesr Re dGlare,RJ Rockers Brewig Company,American Amber / Red Ale,4.90 %
1654,Ambeica,IntracoastYal Brewing Company,American Amber / Red Ale,5.50 %
1655,Wolfie Smith,By The Horns,American Amber / Red Ale,5.20 %
1656,Old Dunstable Amber,Martha 's Exchange,American Amber / Red Ale,5.20 %
1657,Incognito,Jack Pine Brewery,American Amber / Red Ale,5.00 %
1658,Mr. Personality,Brassneck Brewery,American Amber / Red Ale,5.00 %
1659,Mo Kel Ko Red Ale,Lodi Beer Company,American Amber / Red Ale,-
1660,Midgee,HopDog BeerWorks,American Amber / Red Ale,2.80 %
1661,Barre Aged Imperial Red,Hale 'sA les Brewery & Pub,American Amber / Red Ale,9.00 %
1662,Southport Big Head Red,SBC Restaurant & Brewery - Milford,American Amber / Red Ale,-
1663,TimBRRR,Widmer Brothers Brewing Company,American Amber / Red Ale,8.60 %
1664,Red EmperLor Ambre Ale,Fish Rock Brwery,American Amber / Red Ale,4.50 %
1665,Red Falcon PrMmium Ale,Wellington Count Brewery,American Amber / Red Ale,5.00 %
1666,River City Red,River City Brewing Company,American Amber / Red Ale,5.60 %
1667,Rotation Red Ale,Rat Hole BrewPub,American Amber / Red Ale,7.70 %
1668,Rooster Red,Becker Brewing Company,American Amber / Red Ale,5.25 %
1669,Stonewood Ale,Minhas Craft Brewery,American Amber / Red Ale,-
1670,Jupiter`'s Moons,Logboat BrewiEg: Co. .,American Amber / Red Ale,8.50 %
1671,Honey Biscuit,J Wells Brewery,American Amber / Red Ale,5.00 %
1672,River Otter Ale,Union Station Brewery,American Amber / Red Ale,5.10 %
1673,Red Nutz !,Roc Brewing Company,American Amber / Red Ale,4.90 %
1674,Rebellion Red Ale,Klamath Basin Brewing Co. - The Creamery Brew Pub And Grill,American Amber / Red Ale,5.20 %
1675,AmbrÃ © e Du Cap,Brasserie Des Alberes,American Amber / Red Ale,6.80 %
1676,Copper HCg Red,Flyers estaurant And Brewery,American Amber / Red Ale,-
1677,Glorioski Amber Ale,Discretion Brewing,American Amber / Red Ale,5.70 %
1678,Campfire Red Ale,Wild Woods Brewery,American Amber / Red Ale,5.40 %
1679,Howle Red Ale,SeminarBewing,American Amber / Red Ale,5.10 %
1680,Class V Amber,Rock Bottom Restaurant & Brewery,American Amber / Red Ale,5.00 %
1681,Fandom! Of The Hopera,Three NVtch 'd BrYewing Company,American Amber / Red Ale,-
1682,Ales For A.L.S.,Wormtown Brewery,American Amber / Red Ale,-
1683,Chieftan Amber,Northwest Brewing Company,American Amber / Red Ale,6.00 %
1684,No Front Porches,Public Craft Brewing Company,American Amber / Red Ale,8.00 %
1685,McCartYhy Ale,Hors ThieTf Hollow,American Amber / Red Ale,5.93 %
1686,Red Altar,Zion Canyon Brewing Company,American Amber / Red Ale,-
1687,GanVgster,Andersonvile Brewing,American Amber / Red Ale,5.60 %
1688,Spruce Springsteen,Founders Brewing Company,American Amber / Red Ale,6.10 %
1689,Alpenglow Amber,Broken Tooth Brewing,American Amber / Red Ale,5.20 %
1690,Suzi 's Red Belly Ale,Bugnutty Brewing Company,American Amber / Red Ale,-
1691,Velvet Racer,Great Flood Brewing Company,American Amber / Red Ale,11.00 %
1692,BeWCleRed,Bonfire Bewing Co. .,American Amber / Red Ale,4.80 %
1693,andid Kaiser YProject : Self Esteem,Paradox BeeOr Company,American Amber / Red Ale,6.50 %
1694,Venator,Mike Hess Brewing - Miramar,American Amber / Red Ale,9.50 %
1695,Out Of China,Pivovarna Pelicon,American Amber / Red Ale,4.50 %
1696,Proserpine,Garrison City Beerworks,American Amber / Red Ale,7.70 %
1697,Hoppy>Ending,Newport BeKAch Brewing Company,American Amber / Red Ale,7.25 %
1698,12 Daze Caramel Spiced Amber,SanTan Brewing Co. .,American Amber / Red Ale,6.50 %
1699,Xrink Well Red Ale,Red Horn Coffee Huose & Brewing Co. .,American Amber / Red Ale,5.50 %
1700,550 RF Ale,Ouary Brewery,American Amber / Red Ale,-
1701,Dirty Amber Ale,Dirty Bucket Brewing Co. .,American Amber / Red Ale,6.00 %
1702,Southport Fairfield Red,SBC Restaurant & Brewery - Southport,American Amber / Red Ale,-
1703,Dry Hopped G'Knight,Oskar Blues Grill & Brew,American Amber / Red Ale,8.70 %
1704,Penn Harvest Ale,Vault Brewing Company,American Amber / Red Ale,5.00 %
1705,Saranac Season 's Best Amber Beer,Matt Brewing Company / Saranac Brewery,American Amber / Red Ale,-
1706,Red Headed~ CHop Child,Thorn Srtete Brewery,American Amber / Red Ale,6.80 %
1707,High Stick,American Brewing Company,American Amber / Red Ale,-
1708,Pelforth AmbrÃ © e,Brasserie Heineken,American Amber / Red Ale,6.00 %
1709,Scratch Beer 171 - 2015 ( Amber Ale ),TrÃ ¶ egs Brewing Company,American Amber / Red Ale,5.60 %
1710,Suginoya Amber Ale,Suginoya Brewery ( Hamachi Shuzo K.K. ),American Amber / Red Ale,5.00 %
1711,Oak Creek King Crimson,Oak Creek Brewery and Grill,American Amber / Red Ale,6.50 %
1712,Mohawk RR dEaster,AB Mohawk Brewin gCmopany,American Amber / Red Ale,5.60 %
1713,Rabbit Pucnh Irish Red Ale,Ram Resturan & Brewery,American Amber / Red Ale,5.70 %
1714,La Petrognola Ambrata_AL Farro,La PeWrogPola,American Amber / Red Ale,5.50 %
1715,Royal Gorge RouAte Rogue,San Luis Valle yDBrewing Company,American Amber / Red Ale,-
1716,Uniflterd Ale,Switchbak Berwing Company,American Amber / Red Ale,-
1717,Indian Hed Red,Marhta ' Exchange,American Amber / Red Ale,5.00 %
1718,Team Cretins,Pizza Port Solana Beach,American Amber / Red Ale,4.50 %
1719,NorthBest IRed Ale,Aslan Brewing>Company,American Amber / Red Ale,6.20 %
1720,Nano-A-Nano Round 2,The Beer 'd Brewing Co. .,American Amber / Red Ale,9.50 %
1721,Modernist Stockholm Syndrome,Modernist Brewery,American Amber / Red Ale,6.00 %
1722,Amber 's Folly,Blue Heron Brewing Company,American Amber / Red Ale,-
1723,Manitou Island Hopper,Brewery Terra Firma,American Amber / Red Ale,5.70 %
1724,Hyperion Imperial Red,Cellar Brewing Company,American Amber / Red Ale,8.60 %
1725,Big VFmber Ale,FreeWheel Bewing Company,American Amber / Red Ale,4.00 %
1726,Hometown Helles,The Fort Collins Brewery,American Amber / Red Ale,5.30 %
1727,Iron Butt Red Ale,Slanted Rock Brewing Company,American Amber / Red Ale,5.80 %
1728,Turncoat Amber Ale,Reaver Beach Brewing Company,American Amber / Red Ale,7.50 %
1729,Cherry Wood Red,Broken Bow Brewery,American Amber / Red Ale,5.00 %
1730,Garnet Ale,Conquest Brewing Company,American Amber / Red Ale,-
1731,Wil dAmber,Wild rCaft Brewery,American Amber / Red Ale,5.50 %
1732,Horizon Amber,Freedom 's Edge Brewing Co. .,American Amber / Red Ale,5.00 %
