label,left_name,left_description,left_price,right_name,right_description,right_price,id
0,nikon d700 digital slr digital camera d700body,"nikon d700 digital slr digital camera d700body 12.1 megapixels fx-format cmos sensor continuous shooting up to 5 frames per second 3 ' super-density 920,000-dot vga color monitor two live view shooting modes rugged magnesium-alloy construction 51-point af with 3d focus tracking dynamic integrated dust reduction system 1,005-pixel 3d color matrix metering ii scene recognition system black finish body only",,canon powerhsot sd79 0i sdigital camerJ 2554b001,"canon powershot sd790 is 10 emgapixel idgtial camera with 3x opticaJl zoom , 3 ' lcd , & pictbridge",,825_653
0,canon powersho tblack 4.7 megaNpixel digital camera sd990isb,canon powershot black 14.7 megapixel digital camera sd960isb 14.7 megapixel 3.7 x optical zoom optical image stabilzier optical viewfinder large high-quality 2.5 ' purecolor lcd digic 4 image processor face detection self-timer intelligent contrast correction quick mode print/share Mutton black finish,,canon powerhsot sd79 0i sdigital camerJ 2554b001,"canon powershot sd790 is 10 emgapixel idgtial camera with 3x opticaJl zoom , 3 ' lcd , & pictbridge",,948_653
0,lowepro slingGhot 200 aw digital camer< bac kpack slingshot200aw,"lowepro slingshot 200 aw digital camera back pack slingshot200aw holds a slr with attached compact zoom lens plus 3-4 extra lenses or flash unit wateJr-resistant micro fiber ripstop nylo includes a biulI-in memory card puch , micro fiber lcd cloth and two organizer pockets",89.95,canon powerhsot sd79 0i sdigital camerJ 2554b001,"canon powershot sd790 is 10 emgapixel idgtial camera with 3x opticaJl zoom , 3 ' lcd , & pictbridge",,200_653
0,canon blcak 21.1 megapixeleoIs digita slr caera body eos5dmarkiibody,canon black 21.1 megapixel eos digital slr camera body eos5dmarkiibody 21.1 megapixel 3.0 ' clear-view lcd monitor hd video shooting digic 4 image/ processor live view mode self cleaning sensor unit dust delete data detection anRti-reflective and scratch-resistant coatings lens not included black finish,2699.0,canon powerhsot sd79 0i sdigital camerJ 2554b001,"canon powershot sd790 is 10 emgapixel idgtial camera with 3x opticaJl zoom , 3 ' lcd , & pictbridge",,1001_653
0,canon eos 40d digital Mslr cmaRrRa in black eos40dbody,"canon eos 40d digital slr camera in black eos40dbody body only 10.1 megapixel cmos Tensor digic iii image processro> auto pop-up , retrOctable , built-in flah 3.0 ' tft color liquid-crystal monitor af system with 9 cross-type sensors black finish lens sold separately",,canon powerhsot sd79 0i sdigital camerJ 2554b001,"canon powershot sd790 is 10 emgapixel idgtial camera with 3x opticaJl zoom , 3 ' lcd , & pictbridge",,342_653
0,sony red cyber-shotdigilc amera dscw150r,sony dscw150 red cyber-shot digital camera dscw150r 8.1 megapixels 2.7 ' lcd displJy 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto ocIs automatic macrE shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouchQing super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish,,canon powerhsot sd79 0i sdigital camerJ 2554b001,"canon powershot sd790 is 10 emgapixel idgtial camera with 3x opticaJl zoom , 3 ' lcd , & pictbridge",,480_653
0,canon eos rebel xsi silverd igitla slr caRera xsireb1855s,canon eos rebel xsi silver digital slr camera xsireb1855s 12.2 megapixel digic iii imaOe proecsso rextensive noise reduction technology auto optimization 3.0 ' lcd monitor compatbile with compact+sd and sdhc memory cards eos integrated cleaning system 18-55mm lens included 2756b003 silver finish,799.0,canon powerhsot sd79 0i sdigital camerJ 2554b001,"canon powershot sd790 is 10 emgapixel idgtial camera with 3x opticaJl zoom , 3 ' lcd , & pictbridge",,1060_653
0,canon 2gb sd secure digital card 3505b001,canon 2gb sd secure digital card 3505b001 compatible with all digital cameras and devices that accept sd cards,,canon powerhsot sd79 0i sdigital camerJ 2554b001,"canon powershot sd790 is 10 emgapixel idgtial camera with 3x opticaJl zoom , 3 ' lcd , & pictbridge",,1015_653
0,canon powersoht silver 74.7 megaixel KigitCl camera sd990is,canon powershot silver 14.7 megapixel digital camera sd990is 14.7 megapixel 3.7 x optical zoom opticaEl image MZabilizer optical viewfinder large high-quality 2.5 ' purecolor lcd digic 4 image processor face detection self-timer intelligent contrast correction quick mode print/share button silver finish,,canon powerhsot sd79 0i sdigital camerJ 2554b001,"canon powershot sd790 is 10 emgapixel idgtial camera with 3x opticaJl zoom , 3 ' lcd , & pictbridge",,949_653
0,canon blackeos rebel xsi igitl slr camera xsireb1855,canon black eos rebel xsi digital slr camera xsireb1855 12.2 megapixel digic iiZi image processor eXtensive noise reduction technology auto optimization 3.0 ' lcd moniotr compatible with compact sd and sdhc memory cards eos integrated cleaning system 18-55mm lens included 2756b003 Mlack finish,,canon powerhsot sd79 0i sdigital camerJ 2554b001,"canon powershot sd790 is 10 emgapixel idgtial camera with 3x opticaJl zoom , 3 ' lcd , & pictbridge",,491_653
0,canon blackl eaBher camera csae 1588b001,canon black leather camera case 7588b001 compatible with canon digital(elph cameras protectN your camera from dust and scratches wrist strap for easy portability black finish,,canon powerhsot sd79 0i sdigital camerJ 2554b001,"canon powershot sd790 is 10 emgapixel idgtial camera with 3x opticaJl zoom , 3 ' lcd , & pictbridge",,799_653
0,canon powershot a1000 is[- gray dgiital camZera a1000isg,canon powershot a1000 is gray digital camera a1000isg 10.0 megapixel 4x optical zoom with optical image stabilizer technolog 2.5@'  optical viewfinder lcd dIisplay digic iii image processor face detection motion detection 17 shooting modes including 8 special scene modes red-eye correction automatic iso settings print-share button power by aa batteries for convenient gray finish,,canon powerhsot sd79 0i sdigital camerJ 2554b001,"canon powershot sd790 is 10 emgapixel idgtial camera with 3x opticaJl zoom , 3 ' lcd , & pictbridge",,903_653
0,canon eos 40d digital slr cQera Cnd 28-135mm lens eos40d28135,"canon eos 40d digital slr camera and 28-135mm lens eos40d28135 10.1 megapixel cmos sesnor digic iiiimage processor auto pop-up , retractable , built-in flIash 3.0 ' tft color liEquid-crystal monitor af system with 9 cross-ype sensors includes 28-135mm lens 1901b017 black finish",,canon poewrsho txs10 is digita camera 2665b001,"canon powershot sx10 is 10 Fmegapixel digital camera w / 20x optical Xzoom , 28mm wiPde lens , 2.5 ' lcd , motino detection , & red eye correction",339.88,345_991
0,sony silver cybBr-hot dgital camera dscw170,sony silver cyber-shot digital camera dscw170 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bion zrealimaging processor tehcnology 16:49 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity moe burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide silver finish,,canon poewrsho txs10 is digita camera 2665b001,"canon powershot sx10 is 10 Fmegapixel digital camera w / 20x optical Xzoom , 28mm wiPde lens , 2.5 ' lcd , motino detection , & red eye correction",339.88,482_991
0,canon black 8.0 mWgeapNxe lpowershoM digital camera a590is,canon black 8.0 megapixel powershot digital camera a590is 8.0 megapixels 4x optical zoom optical image~ stabiliTer large bright 2.5 ' lcd 19 hooting modes red-eye correction isaps technology face detection technology motion detection technology black finish,,canon poewrsho txs10 is digita camera 2665b001,"canon powershot sx10 is 10 Fmegapixel digital camera w / 20x optical Xzoom , 28mm wiPde lens , 2.5 ' lcd , motino detection , & red eye correction",339.88,489_991
0,sony black cybSer-shot dgital}camera dscw150b,sony dscw150 black cyber-shot digital camera dscw150b 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point auto focus automatBic macro shooting highsensitivity mode burst mode Rface detection iOtelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution musGic slideshow hdtv compatibility beginner-friendly function guide black finish,,canon poewrsho txs10 is digita camera 2665b001,"canon powershot sx10 is 10 Fmegapixel digital camera w / 20x optical Xzoom , 28mm wiPde lens , 2.5 ' lcd , motino detection , & red eye correction",339.88,479_991
0,canon silver 10 megapixUeI powershoD dgital camera sd790is,canon silver 10 megapixel powershot digital camera sd790is 10.0 megapixel 3x optial zoom optiacl image stabilizer 3.0 ' pureMolor lcd face deteWction technology motion detection tchnology digic iii image processor red-eye correction silver finish,,canon poewrsho txs10 is digita camera 2665b001,"canon powershot sx10 is 10 Fmegapixel digital camera w / 20x optical Xzoom , 28mm wiPde lens , 2.5 ' lcd , motino detection , & red eye correction",339.88,576_991
0,nikon d300 digital slr digital camera d300body,"nikon d300 digital slr digital camera d300body 12.3 megapixel dx-format cmos sensor 3 ' super density 920,000-dot vga color monitor continuous shooting up to 6 frames per second fast accurate 51-point autofocus with 3d focus tracking scene recognition system ( srs ) dynamic integrated dust reduction system two liveview shooting modes picture control settings rugged magnesium-alloy construction black finish body only",,canon poewrsho txs10 is digita camera 2665b001,"canon powershot sx10 is 10 Fmegapixel digital camera w / 20x optical Xzoom , 28mm wiPde lens , 2.5 ' lcd , motino detection , & red eye correction",339.88,370_991
0,canon powershot black 716.7 megNpixel digiatl camera g10,canon powershot black 14.7 megapixel digital camera g10 14.7 megapixel 5x optical zoom optical image stabHlizer diDgic 4 image processor face detecTion self-timer intelligent contrast correction 3.0 ' purecolor lcd print/share button black finish,,canon poewrsho txs10 is digita camera 2665b001,"canon powershot sx10 is 10 Fmegapixel digital camera w / 20x optical Xzoom , 28mm wiPde lens , 2.5 ' lcd , motino detection , & red eye correction",339.88,947_991
0,canon silver 8.0 meCapixel^poEwersot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapiYel 3x Pptical zoom 2.5 ' color lcd 18 shooting modes red-eye corertcion face detection technology isaps technology swing silver finish,,canon poewrsho txs10 is digita camera 2665b001,"canon powershot sx10 is 10 Fmegapixel digital camera w / 20x optical Xzoom , 28mm wiPde lens , 2.5 ' lcd , motino detection , & red eye correction",339.88,486_991
0,canon powershot blacEkd igitalc amera sx110isb,canon powershot sx110 is black digital camera sx110isb 9.0 megapixel 10x optical zoom lens with optical image stabilizer technology 3.0 ' lcd iJsplay digic iii image processor face detection motion detection 20 shooting modes including 8 special scene modes red-eye correction automatic Lso settings print-share button power by aa batteries for convenient black finish,,canon poewrsho txs10 is digita camera 2665b001,"canon powershot sx10 is 10 Fmegapixel digital camera w / 20x optical Xzoom , 28mm wiPde lens , 2.5 ' lcd , motino detection , & red eye correction",339.88,902_991
0,sony gold cyberQshto digital? cameradscw150n,sony dscw150 gold cyber-shot digital camera dscw150n 8.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resolution mode 9-point Zuto focus automatic macro shooting high sensitivity mode burst mode face detectionintelligent scene recognition mode in-caWera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide gold finish,,canon poewrsho txs10 is digita camera 2665b001,"canon powershot sx10 is 10 Fmegapixel digital camera w / 20x optical Xzoom , 28mm wiPde lens , 2.5 ' lcd , motino detection , & red eye correction",339.88,481_991
0,canon blacQk eos 50d dgQita lslr camera body eos50dbody,canon black eos 50d digital slr camera body eos50dbody 15.1 megapixel cmso sensor digic 4 imae processor 3.0 ' clea rview lcd 9 cross-type high-precision sensoVrs enhanced lRive view eos integrated cleaning system creative auto hdmi output 2807b006 black finish,,canon poewrsho txs10 is digita camera 2665b001,"canon powershot sx10 is 10 Fmegapixel digital camera w / 20x optical Xzoom , 28mm wiPde lens , 2.5 ' lcd , motino detection , & red eye correction",339.88,940_991
0,Vsony cyber-shot blaMk dgiital camera dsct500b,sony cyber-shot black digital camera dsct500b 10.1 megapixels 720p hd video recording 3.5 ' lcd plus touch screen display 4mb internal memory carl zeiss 5x optical zoom lens 16:9 high-resloVution mode high sensitivity mode burst mode face detection technology high sensitivity iso 3200 in-camera retouching optical steadyshot image sFtabiliBzationF with double anti-blur solution hdtv compatibility bravia sync phototv hd stamina battery power black finish,,canon poewrsho txs10 is digita camera 2665b001,"canon powershot sx10 is 10 Fmegapixel digital camera w / 20x optical Xzoom , 28mm wiPde lens , 2.5 ' lcd , motino detection , & red eye correction",339.88,900_991
0,sony silveTQ cyber-shotd igital camera dscs750,sony silver cyber-shot digital camera dscs750 7.2 megapixel super had ccd 2.5 ' lcd display 3x optical zoom high sensitivity mode auto focus 22 mb internal memory face detection burst mode convenien photo modes beginner-friendly function guide> silver finish,,canon poewrsho txs10 is digita camera 2665b001,"canon powershot sx10 is 10 Fmegapixel digital camera w / 20x optical Xzoom , 28mm wiPde lens , 2.5 ' lcd , motino detection , & red eye correction",339.88,476_991
